grapheme,ground_truth_phoneme,predicted_phoneme,model
jailbait,dʒˈeɪlbˌeɪt,/dʒˈeɪlbeɪt/,claude-3-5-haiku-20241022
jalousie,dʒˈæləsi,"/dʒˈæləzi/

Note: This transcription follows standard American English pronunciation, converting the initial 'j' to the /dʒ/ sound, and representing the word's syllabic structure and stress.",claude-3-5-haiku-20241022
japonia,dʒəpˈɑːniə,"- NONE

(This word appears to be a proper noun or a non-standard English word that does not have a standard phonemic transcription in American English. Since it is not a recognized English word, I cannot provide a phonemic transcription.)",claude-3-5-haiku-20241022
jarl,dʒˈɑːɹl,"- NONE

(This is because ""jarl"" is not a standard English word. While it exists in some Nordic languages, it does not have a standard phonemic transcription in American English.)",claude-3-5-haiku-20241022
jaundice,dʒˈɔːndəs,/dʒˈɔndɪs/,claude-3-5-haiku-20241022
jaundiced,dʒˈɔːndɪst,/dʒˈɔndɪst/,claude-3-5-haiku-20241022
jeggings,dʒˈɛgɪŋz,/dʒˈɛgɪŋz/,claude-3-5-haiku-20241022
jepson,dʒˈɛpsən,/dʒˈɛpsən/,claude-3-5-haiku-20241022
jest,dʒˈɛst,/dʒˈɛst/,claude-3-5-haiku-20241022
jesting,dʒˈɛstɪŋ,/dʒˈɛstɪŋ/,claude-3-5-haiku-20241022
jests,dʒˈɛsts,/dʒˈɛsts/,claude-3-5-haiku-20241022
jesuit,dʒˈɛʒuɪt,/dʒˈɛʒuɪt/,claude-3-5-haiku-20241022
jetty,dʒˈɛti,/dʒˈɛti/,claude-3-5-haiku-20241022
jingle,dʒˈɪŋgəl,/dʒˈɪŋɡəl/,claude-3-5-haiku-20241022
jinks,dʒˈɪŋks,/dʒˈɪŋks/,claude-3-5-haiku-20241022
jubilant,dʒˈuːbələnt,/dʒˈubɪlənt/,claude-3-5-haiku-20241022
juco,jˈuːkoʊ,/dʒˈukow/,claude-3-5-haiku-20241022
judicature,dʒˈuːdəkˌɑtʃɚ,/dʒˈudɪkətʃɚ/,claude-3-5-haiku-20241022
judo,dʒˈuːdˌoʊ,/dʒˈudoʊ/,claude-3-5-haiku-20241022
junes,dʒˈuːnz,/dʒˈunz/,claude-3-5-haiku-20241022
kaiapoi,kiˈɑːpoʊ,- NONE,claude-3-5-haiku-20241022
kaifeng,kˈaɪfəŋ,"- NONE

(This is because ""kaifeng"" is a proper noun from Chinese, and while I can recognize its graphemes, I cannot confidently provide a standard American English phonemic transcription for this specific word.)",claude-3-5-haiku-20241022
kampung,kˈæmpˌʌŋ,"- NONE

(This word appears to be of Indonesian or Malay origin and does not follow standard American English phonological rules. As such, I cannot provide a standard American English phonemic transcription.)",claude-3-5-haiku-20241022
kana,kˈænə,"- NONE

(This response indicates that ""kana"" is not a standard English word, and therefore cannot be confidently transcribed into phonemes using standard American English phonological rules.)",claude-3-5-haiku-20241022
karaite,kɚˈeɪt,/kˈɛɹəaɪt/,claude-3-5-haiku-20241022
kashan,kˈæʃən,"- NONE

(This word is not a standard English word, and I cannot confidently provide a phonemic transcription for it.)",claude-3-5-haiku-20241022
keegan,kˈiːgən,/kˈiːɡən/,claude-3-5-haiku-20241022
keema,kˈiːmə,"- NONE

(This is because ""keema"" appears to be a non-standard English word, possibly from another language, and I cannot confidently provide a standard American English phonemic transcription for it.)",claude-3-5-haiku-20241022
kell,kˈɛl,/kˈɛl/,claude-3-5-haiku-20241022
kendama,kɛndˈɑːmə,"- NONE

(This is because ""kendama"" appears to be a Japanese word referring to a traditional Japanese skill toy, and it does not follow standard English phonological rules. As such, I cannot provide a standard American English phonemic transcription.)",claude-3-5-haiku-20241022
keratomileusis,kˌɛɹətəmˈɪləsiˌoʊz,/kɛɹətoʊmɪlˈuːsɪs/,claude-3-5-haiku-20241022
kerching,kˈɚtʃɪŋ,/kɚˈtʃɪŋ/,claude-3-5-haiku-20241022
kerikeri,kˌɛɹɪkˈɪɹki,"- NONE

(This is likely a Maori word from New Zealand, and since it is not an English word with standard American English pronunciation, I cannot provide a standard phonemic transcription.)",claude-3-5-haiku-20241022
kestrel,kˈɛstɹəl,/kˈɛstɹəl/,claude-3-5-haiku-20241022
kevorkian,kəvˈɔːɹkiən,/kəvˈɔɹkiən/,claude-3-5-haiku-20241022
khabarovsk,kˌæbɚˈɑːfsk,"- NONE

(This is a proper noun from Russian origin that does not follow standard English phonological rules, and I cannot confidently provide a standard American English phonemic transcription.)",claude-3-5-haiku-20241022
kiddo,kˈɪdoʊ,/kˈɪdoʊ/,claude-3-5-haiku-20241022
kidner,kˈɪdnɚ,"- NONE

(This word is not a standard English word, and I cannot confidently provide a phonemic transcription for it.)",claude-3-5-haiku-20241022
kie,kˈiː,"- NONE

(Note: Without the full word context, I cannot confidently transcribe just the grapheme 'kie' into phonemes. The pronunciation would depend on the specific word and its linguistic context.)",claude-3-5-haiku-20241022
killam,kˈɪləm,/kˈɪləm/,claude-3-5-haiku-20241022
kindy,kˈaɪndi,/kˈɪndi/,claude-3-5-haiku-20241022
kine,kˈaɪn,/kˈaɪn/,claude-3-5-haiku-20241022
kinesiology,kˌɪnɪsˌiˈɑːlədʒi,/kɪnˌisiˈɑlədʒi/,claude-3-5-haiku-20241022
kininogen,kˈɪnɪndʒˌoʊn,"- NONE

(This word is a specialized medical/biochemical term with a complex pronunciation that does not have a standard, widely-agreed upon phonemic transcription in American English.)",claude-3-5-haiku-20241022
kinsey,kˈɪnzi,/kˈɪnzi/,claude-3-5-haiku-20241022
kirkcaldy,kˈɚkəldˌeɪ,"- NONE

(This is a proper noun referring to a town in Scotland, and while I recognize the word, I cannot confidently provide a standard American English phonemic transcription for this specific place name.)",claude-3-5-haiku-20241022
kish,kˈɪʃ,- NONE,claude-3-5-haiku-20241022
kitbag,kˈɪtbˌæg,/kˈɪtbæɡ/,claude-3-5-haiku-20241022
klutzy,klˈʌtsi,/kˈlʌtsi/,claude-3-5-haiku-20241022
knap,nˈæp,"/næp/

Note: Although the 'k' in 'knap' is silent, it does not affect the phonemic transcription of the word's pronunciation.",claude-3-5-haiku-20241022
kneel,nˈiːl,/niːl/,claude-3-5-haiku-20241022
kneeled,nˈiːld,"/nˈild/

Note: The initial 'k' in 'kneeled' is silent, so it does not appear in the phonetic transcription. The word is pronounced as if it were spelled 'neeled'.",claude-3-5-haiku-20241022
kneeling,nˈiːlɪŋ,"/nˈilɪŋ/

Note: The initial 'k' in 'kneeling' is silent, so it does not appear in the phonemic transcription.",claude-3-5-haiku-20241022
kneels,nˈiːlz,/niːlz/,claude-3-5-haiku-20241022
knelt,nˈɛlt,"/nɛlt/

Note: Although the 'k' is silent in this word, the phonemic transcription reflects the actual pronounced sounds.",claude-3-5-haiku-20241022
knoll,nˈoʊl,/noʊl/,claude-3-5-haiku-20241022
kohlrabi,kɔlɹˈɑːbi,/koʊlˈɹɑbi/,claude-3-5-haiku-20241022
kontor,kˈɑːntɚ,"- NONE

(This word appears to be non-English, possibly from another language, and does not follow standard English phonological rules. Therefore, I cannot provide a standard American English phonemic transcription.)",claude-3-5-haiku-20241022
kooks,kˈuːks,/kˈuks/,claude-3-5-haiku-20241022
kore,kˈɔːɹ,"- NONE

(This response indicates that I cannot confidently transcribe the grapheme 'kore' into phonemes, as it does not appear to be a standard English word. Without context or confirmation of its pronunciation, I cannot provide a reliable phonemic transcription.)",claude-3-5-haiku-20241022
krai,kɹˈeɪ,"- NONE

(This is because 'krai' is not a standard English word, and without context or additional information about its origin or intended pronunciation, I cannot provide a definitive phonemic transcription.)",claude-3-5-haiku-20241022
kudzu,kˈʌdzu,/kˈʊdzu/,claude-3-5-haiku-20241022
kuiper,kˈuːpɚ,/kˈaɪpɚ/,claude-3-5-haiku-20241022
kurd,kˈɚd,/kˈɝd/,claude-3-5-haiku-20241022
kwajalein,kwˈeɪdʒəlˌin,"- NONE

(This is a proper noun referring to an atoll in the Marshall Islands, and while I recognize the word, its precise phonemic transcription would require specific dialect or pronunciation guidance that isn't universally standardized.)",claude-3-5-haiku-20241022
labellum,ləbˈɛləm,/ləbˈɛləm/,claude-3-5-haiku-20241022
labeouf,lˈeɪbəf,"- NONE

(Note: While this is a proper name [referring to actor Shia LaBeouf], the standard pronunciation rules do not provide a clear, unambiguous phonemic transcription. The name has French origins and does not follow typical English phonological patterns.)",claude-3-5-haiku-20241022
ladino,lədˈiːnoʊ,/ləˈdiːnoʊ/,claude-3-5-haiku-20241022
ladybird,lˈeɪdibˌɚd,/lˈeɪdiːbɝːd/,claude-3-5-haiku-20241022
ladyboy,lˈeɪdibˌɔɪ,/lˈeɪdiˌbɔɪ/,claude-3-5-haiku-20241022
laird,lˈɛɹd,/lˈɛɹd/,claude-3-5-haiku-20241022
laker,lˈeɪkɚ,/lˈeɪkɚ/,claude-3-5-haiku-20241022
lakh,lˈæk,"- NONE

(This word is not a standard English word, and it originates from Indian languages like Hindi, where it represents a unit of numerical value. Since it is not part of standard American English lexicon, I cannot provide a standard phonemic transcription.)",claude-3-5-haiku-20241022
lamely,lˈeɪmli,/lˈeɪmli/,claude-3-5-haiku-20241022
lamotrigine,ləmˈɑːɹtɪgaɪn,"- NONE

(This is a specialized medical/pharmaceutical term that does not have a standard phonemic transcription in American English, and its pronunciation would likely vary depending on the speaker's familiarity with the term.)",claude-3-5-haiku-20241022
landlubber,lˈændləbɚ,/lˈændlʌbɚ/,claude-3-5-haiku-20241022
landscaper,lˈændskˌeɪpɚ,/lˈændˌskeɪpɚ/,claude-3-5-haiku-20241022
lanzarote,lˈænzɚtˌeɪt,"- NONE

(This is because Lanzarote is a proper noun referring to a Spanish island, and while I can recognize its spelling, it does not follow standard English phonological rules for pronunciation. Without a specific English pronunciation guide, I cannot confidently transcribe its phonemes.)",claude-3-5-haiku-20241022
laphroaig,lˌæfɹoʊˈeɪg,/læfɹˈɔɪɡ/,claude-3-5-haiku-20241022
lascivious,ləsˈɪviəs,/ləsˈɪviəs/,claude-3-5-haiku-20241022
lath,lˈæθ,/læθ/,claude-3-5-haiku-20241022
lathe,lˈeɪð,/leɪð/,claude-3-5-haiku-20241022
laths,lˈæθs,/læðz/,claude-3-5-haiku-20241022
laurentian,lɔɹˈɛnʃən,/lɔɹˈɛnʃən/,claude-3-5-haiku-20241022
leal,lˈiːl,"- NONE

(This word is not a standard English word, and I cannot confidently provide a phonemic transcription for it.)",claude-3-5-haiku-20241022
lecherous,lˈɛtʃɚəs,/lˈɛtʃɚəs/,claude-3-5-haiku-20241022
lecky,lˈɛki,"- NONE

(This is not a standard English word, so I cannot provide a phonemic transcription.)",claude-3-5-haiku-20241022
legwork,lˈɛgwˌɚk,/lˈɛɡwɝk/,claude-3-5-haiku-20241022
leis,lˈeɪz,/lˈeɪz/,claude-3-5-haiku-20241022
leningrad,lˈɛnəngɹˌæd,/lˈɛnɪnɡɹæd/,claude-3-5-haiku-20241022
leptin,lˈɛptɪn,/lˈɛptɪn/,claude-3-5-haiku-20241022
lethargic,ləθˈɑːɹdʒɪk,/ləθˈɑɹdʒɪk/,claude-3-5-haiku-20241022
leu,lˈuː,"- NONE

(This response indicates that without additional context about the specific word or language origin, I cannot confidently transcribe the grapheme sequence 'leu' into phonemes.)",claude-3-5-haiku-20241022
lexical,lˈɛksɪkəl,/lˈɛksɪkəl/,claude-3-5-haiku-20241022
libre,lˈaɪbɹə,/ˈliːbɹə/,claude-3-5-haiku-20241022
licker,lˈɪkɚ,/lˈɪkɚ/,claude-3-5-haiku-20241022
liger,lˈaɪgɚ,/lˈaɪɡɚ/,claude-3-5-haiku-20241022
likings,lˈaɪkɪŋz,/lˈaɪkɪŋz/,claude-3-5-haiku-20241022
lilian,lˈɪliən,/lˈɪliən/,claude-3-5-haiku-20241022
lilo,lˈiːloʊ,/lˈiloʊ/,claude-3-5-haiku-20241022
limbo,lˈɪmboʊ,/lˈɪmboʊ/,claude-3-5-haiku-20241022
limpid,lˈɪmpəd,/lˈɪmpɪd/,claude-3-5-haiku-20241022
lind,lˈɪnd,"- NONE

(Note: ""lind"" is not a standard English word, so I cannot provide a phonemic transcription. If this was meant to be ""lined"" or another similar word, I would need clarification.)",claude-3-5-haiku-20241022
lingua,lˈɪŋgwə,/lˈɪŋɡwə/,claude-3-5-haiku-20241022
linker,lˈɪŋkɚ,/lˈɪŋkɚ/,claude-3-5-haiku-20241022
linus,lˈaɪnəs,/lˈaɪnəs/,claude-3-5-haiku-20241022
liszt,lˈɪst,"- NONE

(This is because ""Liszt"" is a proper name of Hungarian origin, and its pronunciation does not follow standard English phonological rules. While it might be pronounced /lɪst/ or /lɪʃt/ depending on the context, there's no definitive standard English phonemic transcription.)",claude-3-5-haiku-20241022
lithe,lˈaɪð,/lˈaɪð/,claude-3-5-haiku-20241022
lithgow,lˈɪθgaʊ,/lˈɪθɡoʊ/,claude-3-5-haiku-20241022
littell,lˈɪtəl,"- NONE

(Note: ""littell"" is not a standard English word. If you meant ""little"", the phoneme transcription would be /lˈɪtəl/.)",claude-3-5-haiku-20241022
lobotomy,lˈoʊbˌoʊtˌoʊmi,/ləbˈɑtəmi/,claude-3-5-haiku-20241022
lode,lˈoʊd,/loʊd/,claude-3-5-haiku-20241022
lodged,lˈɑːdʒd,/lˈɑdʒd/,claude-3-5-haiku-20241022
loggerhead,lˈɑːgɚhˌɛd,/lˈɔɡɚhɛd/,claude-3-5-haiku-20241022
lombardy,lˈɑːmbɚdˌeɪ,/lˈɑmbɚdi/,claude-3-5-haiku-20241022
longan,lˈɑːŋgən,/lˈɔŋɡən/,claude-3-5-haiku-20241022
lookit,lˈʊkɪt,/lʊkɪt/,claude-3-5-haiku-20241022
loony,lˈuːni,/lˈuni/,claude-3-5-haiku-20241022
loosely,lˈuːsli,/lˈuːsli/,claude-3-5-haiku-20241022
loris,lˈɔːɹɪs,/lˈɔɹɪs/,claude-3-5-haiku-20241022
lovage,lˈʌvədʒ,/lˈʌvɪdʒ/,claude-3-5-haiku-20241022
lowly,lˈoʊli,/lˈoʊli/,claude-3-5-haiku-20241022
lucinda,lusˈɪndə,/luˈsɪndə/,claude-3-5-haiku-20241022
lucre,lˈuːkɹə,/lˈukɚ/,claude-3-5-haiku-20241022
lug,lˈʌg,/lˈʌɡ/,claude-3-5-haiku-20241022
luma,lˈuːmə,"- NONE

(I cannot confidently transcribe this as a standard English word, so I'm following the protocol of responding with ""- NONE"" when unable to provide a reliable phonemic transcription.)",claude-3-5-haiku-20241022
luminaire,lˈuːmənˌɛɹ,/luːmɪˈnɛɹ/,claude-3-5-haiku-20241022
lumpen,lˈʌmpən,/lˈʌmpən/,claude-3-5-haiku-20241022
lunchtime,lˈʌntʃtˌaɪm,/lˈʌntʃtaɪm/,claude-3-5-haiku-20241022
lusophone,lusoʊfˈoʊni,/lˈuːsəfoʊn/,claude-3-5-haiku-20241022
lusty,lˈʌsti,/lˈʌsti/,claude-3-5-haiku-20241022
lynching,lˈɪntʃɪŋ,/lˈɪntʃɪŋ/,claude-3-5-haiku-20241022
lysyl,lˈɪsəl,"- NONE

(This word appears to be a technical/scientific term related to biochemistry, and its pronunciation is not readily apparent in standard American English phonology. Without additional context or a definitive pronunciation guide, I cannot confidently transcribe its phonemes.)",claude-3-5-haiku-20241022
lzw,zlˈuː,- NONE,claude-3-5-haiku-20241022
maasai,mɑsˈɑːi,"- NONE

(This is because ""maasai"" is a proper noun referring to an ethnic group in East Africa, and its pronunciation does not follow standard English phonological rules. Without a definitive English pronunciation, I cannot confidently provide a phonemic transcription.)",claude-3-5-haiku-20241022
macnair,məknˈɛɹ,/mækˈnɛɹ/,claude-3-5-haiku-20241022
maddox,mˈædəks,/mˈædəks/,claude-3-5-haiku-20241022
madge,mˈædʒ,/mˈædʒ/,claude-3-5-haiku-20241022
magma,mˈægmə,/mˈæɡmə/,claude-3-5-haiku-20241022
mainz,mˈeɪnz,"- NONE

(This is because ""Mainz"" is a proper noun referring to a city in Germany, and it does not follow standard English phonological rules. Without additional context about its pronunciation in English or German, I cannot provide a definitive phonemic transcription.)",claude-3-5-haiku-20241022
majorette,mədʒˈɔːɹət,/mædʒəɹˈɛt/,claude-3-5-haiku-20241022
maladroit,mˌælədɹˈɔɪt,/mælədɹˈɔɪt/,claude-3-5-haiku-20241022
malaya,məlˈaɪə,"- NONE

(This response indicates that I cannot confidently transcribe the word ""malaya"" into its phonemic representation, likely because it appears to be a proper noun or a word from a language other than English that does not follow standard English phonological rules.)",claude-3-5-haiku-20241022
malefactor,mˈæləfˌæktɚ,/mˈæləfˌæktɚ/,claude-3-5-haiku-20241022
maliseet,mˈælɪsət,"- NONE

(Note: This is a proper name referring to a Native American tribe, and while I recognize the word, I cannot confidently provide a standard phonemic transcription without potential error.)",claude-3-5-haiku-20241022
mallee,mˈæli,/mˈæli/,claude-3-5-haiku-20241022
manasseh,mənˈɑːsɛ,/məˈnæsə/,claude-3-5-haiku-20241022
mancunian,mənkjˈuːniən,"- NONE

(This word is a specialized term referring to someone from Manchester, UK, and its precise phonemic transcription is not standard in American English phonology. Without a definitive American English pronunciation guide, I cannot confidently provide a phonemic transcription.)",claude-3-5-haiku-20241022
mando,mˈændoʊ,/mˈændoʊ/,claude-3-5-haiku-20241022
maniacal,mənˈaɪəkəl,/məˈnaɪəkəl/,claude-3-5-haiku-20241022
maoism,mˈuːəzɪm,/mˈaɪɪzəm/,claude-3-5-haiku-20241022
marge,mˈɑːɹdʒ,/mˈɑɹdʒ/,claude-3-5-haiku-20241022
margot,mˈɑːɹgoʊ,/mˈɑɹgoʊ/,claude-3-5-haiku-20241022
marxist,mˈɑːɹksəst,/mˈɑɹksɪst/,claude-3-5-haiku-20241022
maryhill,mˈɛɹihˌɪl,/mˈɛɹihɪl/,claude-3-5-haiku-20241022
mashup,mˈæʃup,/mˈæʃʌp/,claude-3-5-haiku-20241022
matilda,mətˈɪldə,/mətˈɪldə/,claude-3-5-haiku-20241022
matrices,mˈeɪtɹɪsɪz,/mˈeɪtɹəsiz/,claude-3-5-haiku-20241022
matrimony,mˈætɹəmˌoʊni,/mˈætrəmoni/,claude-3-5-haiku-20241022
matsu,mˈætsu,"- NONE

(This word appears to be from a language other than English, such as Japanese, and cannot be transcribed using standard American English phonemes.)",claude-3-5-haiku-20241022
maven,mˈeɪvən,/mˈeɪvən/,claude-3-5-haiku-20241022
mbabane,bˈæbənˌeɪ,"- NONE

(This is because ""mbabane"" appears to be a proper noun from a language other than English, likely Swahili or a regional African language, and does not follow standard English phonological rules. As such, I cannot provide a standard American English phonemic transcription.)",claude-3-5-haiku-20241022
mealworm,mˈiːlwˌɚm,/mˈilwɝm/,claude-3-5-haiku-20241022
mealy,mˈiːli,/mˈiːli/,claude-3-5-haiku-20241022
medial,mˈiːdiəl,/mˈidiəl/,claude-3-5-haiku-20241022
medroxyprogesterone,mˌɛdɹəspˌɑɹkəgzˈɑːneɪtɚ,/mɛdɹɑksipoʊdʒˈɛstəɹoʊn/,claude-3-5-haiku-20241022
meem,mˈiːm,/miːm/,claude-3-5-haiku-20241022
meep,mˈiːp,/mip/,claude-3-5-haiku-20241022
megaphone,mˈɛgəfˌoʊn,/mˈɛɡəfoʊn/,claude-3-5-haiku-20241022
megillah,mˈɛdʒɪlə,/məgˈɪlə/,claude-3-5-haiku-20241022
mendacity,mɛndˈæsɪti,/mɛnˈdæsəti/,claude-3-5-haiku-20241022
mendoza,mɛndˈoʊzə,/mɛnˈdoʊzə/,claude-3-5-haiku-20241022
menelaus,mˈɛnəlaʊs,"- NONE

(This is because ""Menelaus"" is a proper name from Greek mythology, and while I can recognize its spelling, there isn't a standard American English phonemic transcription that would be universally agreed upon.)",claude-3-5-haiku-20241022
mers,mˈɚz,/mˈɝz/,claude-3-5-haiku-20241022
merullo,mɚlˈuːloʊ,- NONE,claude-3-5-haiku-20241022
messina,mɪsˈiːnə,/məsˈinə/,claude-3-5-haiku-20241022
meteorite,mˈiːtiɔɹˌaɪt,/mˈitiəɹaɪt/,claude-3-5-haiku-20241022
methi,mˈɛθi,"- NONE

(This is because 'methi' appears to be a word from another language, likely Hindi or another Indian language, and does not follow standard American English phonological rules. As such, I cannot provide a standard American English phonemic transcription.)",claude-3-5-haiku-20241022
methicillin,məθˈɪsələn,/mɛθəsˈɪlɪn/,claude-3-5-haiku-20241022
michaela,maɪkˈɛlə,/mɪkˈeɪlə/,claude-3-5-haiku-20241022
microplate,mˈaɪkɹoʊplˌeɪt,/mˈaɪkɹoʊpleɪt/,claude-3-5-haiku-20241022
microscopy,maɪkɹˈʌskəpi,/maɪkɹˈɑːskəpi/,claude-3-5-haiku-20241022
midas,mˈaɪdəs,/mˈaɪdəs/,claude-3-5-haiku-20241022
middling,mˈɪdəlɪŋ,/mˈɪdlɪŋ/,claude-3-5-haiku-20241022
mien,mˈiːn,/mˈiːn/,claude-3-5-haiku-20241022
mifepristone,mɪfɹˈɛpɪstən,/mˌɪfɛpɹɪstoʊn/,claude-3-5-haiku-20241022
miff,mˈɪf,/mˈɪf/,claude-3-5-haiku-20241022
miffed,mˈɪft,/mˈɪft/,claude-3-5-haiku-20241022
mikveh,mˈɪkvə,"- NONE

(This is a word from Hebrew origin, and its pronunciation is not standard in American English phonology. Without a clear, established American English pronunciation, I cannot provide a reliable phonemic transcription.)",claude-3-5-haiku-20241022
militant,mˈɪlətənt,/mˈɪlɪtənt/,claude-3-5-haiku-20241022
milligram,mˈɪləgɹˌæm,/mˈɪlɪgɹæm/,claude-3-5-haiku-20241022
mimsy,mˈɪmzi,/mˈɪmzi/,claude-3-5-haiku-20241022
mindy,mˈɪndi,/mˈɪndi/,claude-3-5-haiku-20241022
mined,mˈaɪnd,/maɪnd/,claude-3-5-haiku-20241022
minish,mˈɪnɪʃ,/mˈɪnɪʃ/,claude-3-5-haiku-20241022
mirasol,mˈaɪɹɑslɑ,"- NONE

(This word appears to be Spanish in origin, and while I can recognize it, standard American English phonological rules do not provide a clear phonemic transcription for this term.)",claude-3-5-haiku-20241022
miscarry,mɪskˈɛɹi,/mɪskˈɛɹi/,claude-3-5-haiku-20241022
misconception,mɪskənsˈɛpʃən,/mɪskənˈsɛpʃən/,claude-3-5-haiku-20241022
miscreant,mˈɪskɹiənt,/mˈɪskɹiənt/,claude-3-5-haiku-20241022
misogyny,mˈɪzədʒɪni,/mɪsˈɑdʒəni/,claude-3-5-haiku-20241022
mitanni,mitˈɑːni,"- NONE

(This response indicates that I cannot confidently transcribe the word ""mitanni"" into its phonemic representation, likely because it appears to be a proper noun or a word from a language outside standard American English phonology.)",claude-3-5-haiku-20241022
miyagawa,mˌiɑgˈɑːwə,"- NONE

(This response is given because ""miyagawa"" appears to be a Japanese name, and standard American English phonological rules do not provide a clear phonemic transcription for this non-English word.)",claude-3-5-haiku-20241022
moccasin,mˈɑːkəsɪn,/mˈɑkəsɪn/,claude-3-5-haiku-20241022
molest,məlˈɛst,/məlˈɛst/,claude-3-5-haiku-20241022
mollify,mˈɑːləfˌaɪ,/mˈɑlɪfaɪ/,claude-3-5-haiku-20241022
mollusc,mˈɑːləks,/mˈɑləsk/,claude-3-5-haiku-20241022
monad,mˈoʊnæd,/mˈɑnæd/,claude-3-5-haiku-20241022
monika,mˈɑːnɪkə,/mˈɑnɪkə/,claude-3-5-haiku-20241022
monoamine,mˈɑːnoʊmˌaɪn,/mˌɑnoʊəmˈiːn/,claude-3-5-haiku-20241022
monotone,mˈɑːnətˌoʊn,/mˈɑnətoʊn/,claude-3-5-haiku-20241022
monseigneur,mɑnsˈiːnjɚ,"- NONE

(This is a French loanword that does not follow standard English phonological rules, and its pronunciation would require French phonetic transcription.)",claude-3-5-haiku-20241022
monsoon,mɑnsˈuːn,/mɑnˈsun/,claude-3-5-haiku-20241022
montage,mɑntˈɑːʒ,/mɑntˈɑʒ/,claude-3-5-haiku-20241022
monterrey,mˌɑntɚˈeɪ,/mɑntəɹˈeɪ/,claude-3-5-haiku-20241022
montpelier,mɑntpˈiːliɚ,/mɑntpəlˈɪɹ/,claude-3-5-haiku-20241022
mooc,mˈuːk,/mˈuk/,claude-3-5-haiku-20241022
morale,mɚˈæl,/məɹˈæl/,claude-3-5-haiku-20241022
mordant,mˈɔːɹdənt,/mˈɔɹdənt/,claude-3-5-haiku-20241022
mordecai,mˈɔːɹdəkˌaɪ,/mˈɔɹdəkˌaɪ/,claude-3-5-haiku-20241022
moronic,mɔɹˈɑːnɪk,/mɚˈɑnɪk/,claude-3-5-haiku-20241022
mote,mˈoʊt,/moʊt/,claude-3-5-haiku-20241022
motherly,mˈʌðɚli,/mˈʌðɚli/,claude-3-5-haiku-20241022
mournful,mˈɔːɹnfəl,/mˈɔɹnfəl/,claude-3-5-haiku-20241022
mouths,mˈaʊθs,/maʊðz/,claude-3-5-haiku-20241022
mss,mˈɛs,"- NONE

(This response indicates that ""mss"" is not a recognizable word in standard American English, and therefore cannot be transcribed into phonemes.)",claude-3-5-haiku-20241022
muggy,mˈʌgi,/mˈʌɡi/,claude-3-5-haiku-20241022
muhlenberg,mˈʌlnəbɚg,/mˈjulənbˌɝg/,claude-3-5-haiku-20241022
mulligatawny,məlˈɪgətˌɔnti,/mʌlɪɡətˈɔni/,claude-3-5-haiku-20241022
multicolor,mˌʌltikˈʌlɚ,/mˌʌltɪkˈʌlɚ/,claude-3-5-haiku-20241022
multiplication,mˌʌltəpləkˈeɪʃən,/mʌltəplɪkˈeɪʃən/,claude-3-5-haiku-20241022
muon,mˈaʊn,/mjˈuɑn/,claude-3-5-haiku-20241022
muscovy,mˈʌskəvi,/mˈʌskoʊvi/,claude-3-5-haiku-20241022
muses,mjˈuːzəz,/mjˈuzəz/,claude-3-5-haiku-20241022
muster,mˈʌstɚ,/mˈʌstɚ/,claude-3-5-haiku-20241022
mycologist,mˌaɪkoʊglˈɑːɪst,/maɪkˈɑlədʒɪst/,claude-3-5-haiku-20241022
myna,mˈaɪnə,/mˈaɪnə/,claude-3-5-haiku-20241022
nabob,nˈæbɑb,/nˈeɪbɑb/,claude-3-5-haiku-20241022
naively,nɑˈiːvli,/naɪˈivli/,claude-3-5-haiku-20241022
nanas,nˈɑːnəz,/nˈænəz/,claude-3-5-haiku-20241022
naos,nˈeɪˌɑs,"- NONE

(This word appears to be a specialized term, possibly from Greek origin, and does not follow standard English phonological rules. Without additional context or confirmation of its pronunciation in English, I cannot provide a reliable phonemic transcription.)",claude-3-5-haiku-20241022
nape,nˈeɪp,/neɪp/,claude-3-5-haiku-20241022
napes,nˈeɪps,/nˈeɪps/,claude-3-5-haiku-20241022
narcissistic,nˌɑɹsɪsˈɪstɪk,/nɑɹsɪsˈɪstɪk/,claude-3-5-haiku-20241022
narrate,nˈɛɹˌeɪt,/nˈɛɹeɪt/,claude-3-5-haiku-20241022
natter,nˈætɚ,/nˈætɚ/,claude-3-5-haiku-20241022
naufal,nˈaʊfəl,- NONE,claude-3-5-haiku-20241022
nauseous,nˈɔːʃəs,/nˈɔʃəs/,claude-3-5-haiku-20241022
neckless,nˈɛkləs,"/nˈɛkləs/

Note: I assumed you meant ""neckless"" (without a neck) rather than ""necklace"" (a piece of jewelry), which would have a slightly different pronunciation.",claude-3-5-haiku-20241022
necropsy,nˈækɹəpsi,/nˈɛkɹɑpsi/,claude-3-5-haiku-20241022
neff,nˈɛf,/nˈɛf/,claude-3-5-haiku-20241022
negress,nˈɛgɹəs,/nˈiːgɹəs/,claude-3-5-haiku-20241022
nelly,nˈɛli,/nˈɛli/,claude-3-5-haiku-20241022
nene,nˈiːn,/nˈini/,claude-3-5-haiku-20241022
neologism,nˈiːəlˌaɪzdɪm,/nˈiələdʒɪzəm/,claude-3-5-haiku-20241022
netroots,nˈɛtɹˌʊts,/nˈɛtɹuːts/,claude-3-5-haiku-20241022
nicolson,nˈɪkoʊlsən,/nˈɪkəlsən/,claude-3-5-haiku-20241022
