grapheme,ground_truth_phoneme,predicted_phoneme,model
junes,dʒˈuːnz,The General American English phonemic transcription for 'junes' is /dʒunz/.,gpt-3.5-turbo
kaiapoi,kiˈɑːpoʊ,The General American English phonemic transcription for 'kaiapoi' is /kaɪˈæpoɪ/.,gpt-3.5-turbo
kaifeng,kˈaɪfəŋ,The General American English phonemic transcription for 'Kaifeng' is /ˈkaɪˌfɛŋ/.,gpt-3.5-turbo
kampung,kˈæmpˌʌŋ,"The word 'kampung' does not have a direct equivalent in General American English, as it is a term from Malay and Indonesian languages. However, if we were to transcribe 'kampung' following GAE pronunciation patterns, it would be /ˈkæmpʌŋ/.",gpt-3.5-turbo
kana,kˈænə,The General American English phonemic transcription for 'kana' is /ˈkɑnə/.,gpt-3.5-turbo
karaite,kɚˈeɪt,The General American English phonemic transcription for 'karaite' is /ˈkɛɹəˌaɪt/.,gpt-3.5-turbo
kashan,kˈæʃən,The General American English phonemic transcription for 'kashan' is /kəˈʃæn/.,gpt-3.5-turbo
keegan,kˈiːgən,The General American English phonemic transcription for 'keegan' is /ˈkiːɡən/.,gpt-3.5-turbo
keema,kˈiːmə,The General American English phonemic transcription for 'keema' is /ˈkiːmə/.,gpt-3.5-turbo
kell,kˈɛl,The General American English phonemic transcription for 'kell' is /kɛl/.,gpt-3.5-turbo
kendama,kɛndˈɑːmə,The General American English phonemic transcription for 'kendama' is /ˈkɛndəmə/.,gpt-3.5-turbo
keratomileusis,kˌɛɹətəmˈɪləsiˌoʊz,"Sure, the General American English phonemic transcription for 'keratomileusis' is /ˌkɛrətoʊmɪˈluːsɪs/.",gpt-3.5-turbo
kerching,kˈɚtʃɪŋ,The General American English phonemic transcription for 'kerching' is /ˈkɜɹtʃɪŋ/.,gpt-3.5-turbo
kerikeri,kˌɛɹɪkˈɪɹki,The General American English phonemic transcription for 'kerikeri' is /ˈkɛɹɪˌkɛɹi/.,gpt-3.5-turbo
kestrel,kˈɛstɹəl,The General American English phonemic transcription for 'kestrel' is /ˈkɛs.tɹəl/.,gpt-3.5-turbo
kevorkian,kəvˈɔːɹkiən,The General American English phonemic transcription for 'kevorkian' is /kəˈvɔɹkiən/.,gpt-3.5-turbo
khabarovsk,kˌæbɚˈɑːfsk,The General American English phonemic transcription for 'Khabarovsk' is /kəˈbærɒvsk/.,gpt-3.5-turbo
kiddo,kˈɪdoʊ,The General American English phonemic transcription for 'kiddo' is /ˈkɪdoʊ/.,gpt-3.5-turbo
kidner,kˈɪdnɚ,The General American English phonemic transcription for 'kidner' is /ˈkɪdnɚ/.,gpt-3.5-turbo
kie,kˈiː,The General American English phonemic transcription for 'kie' is /ki/.,gpt-3.5-turbo
killam,kˈɪləm,The General American English phonemic transcription for 'killam' is /ˈkɪləm/.,gpt-3.5-turbo
kindy,kˈaɪndi,The General American English phonemic transcription for 'kindy' is /ˈkaɪndi/.,gpt-3.5-turbo
kine,kˈaɪn,The General American English phonemic transcription for 'kine' is /kaɪn/.,gpt-3.5-turbo
kinesiology,kˌɪnɪsˌiˈɑːlədʒi,The General American English phonemic transcription for 'kinesiology' is /ˌkɪˌniˌsiˈɑlədʒi/.,gpt-3.5-turbo
kininogen,kˈɪnɪndʒˌoʊn,The General American English phonemic transcription for 'kininogen' is /kɪˈnɪnədʒən/.,gpt-3.5-turbo
kinsey,kˈɪnzi,The General American English phonemic transcription for 'kinsey' is /ˈkɪnzi/.,gpt-3.5-turbo
kirkcaldy,kˈɚkəldˌeɪ,"Sure, the General American English phonemic transcription for 'kirkcaldy' is /kərkˈkɔldi/.",gpt-3.5-turbo
kish,kˈɪʃ,The General American English phonemic transcription for 'kish' is /kɪʃ/.,gpt-3.5-turbo
kitbag,kˈɪtbˌæg,/ˈkɪtˌbæɡ/,gpt-3.5-turbo
klutzy,klˈʌtsi,The General American English phonemic transcription for 'klutzy' is /ˈklʌtsi/.,gpt-3.5-turbo
knap,nˈæp,The General American English phonemic transcription for 'knap' is /næp/.,gpt-3.5-turbo
kneel,nˈiːl,The General American English phonemic transcription for 'kneel' is /nil/.,gpt-3.5-turbo
kneeled,nˈiːld,The General American English phonemic transcription for 'kneeled' is /niːld/.,gpt-3.5-turbo
kneeling,nˈiːlɪŋ,The General American English phonemic transcription for 'kneeling' is /ˈniːlɪŋ/.,gpt-3.5-turbo
kneels,nˈiːlz,The General American English phonemic transcription for 'kneels' is /nilz/.,gpt-3.5-turbo
knelt,nˈɛlt,The General American English phonemic transcription for 'knelt' is /nɛlt/.,gpt-3.5-turbo
knoll,nˈoʊl,The General American English phonemic transcription for 'knoll' is /noʊl/.,gpt-3.5-turbo
kohlrabi,kɔlɹˈɑːbi,The General American English phonemic transcription for 'kohlrabi' is /ˈkoʊlˌɹɑbi/.,gpt-3.5-turbo
kontor,kˈɑːntɚ,The General American English phonemic transcription for 'kontor' is /ˈkɑntɔɹ/.,gpt-3.5-turbo
kooks,kˈuːks,The General American English phonemic transcription for 'kooks' is /kʊks/.,gpt-3.5-turbo
kore,kˈɔːɹ,The General American English phonemic transcription for 'kore' is /kɔɹ/.,gpt-3.5-turbo
krai,kɹˈeɪ,The General American English phonemic transcription for 'krai' is /kɹaɪ/.,gpt-3.5-turbo
kudzu,kˈʌdzu,The General American English phonemic transcription for 'kudzu' is /ˈkʊdzu/.,gpt-3.5-turbo
kuiper,kˈuːpɚ,The General American English phonemic transcription for 'kuiper' is /ˈkaɪpɚ/.,gpt-3.5-turbo
kurd,kˈɚd,The General American English phonemic transcription for 'kurd' is /kɝd/.,gpt-3.5-turbo
kwajalein,kwˈeɪdʒəlˌin,The General American English phonemic transcription for 'kwajalein' is /ˈkwɑdʒəˌleɪn/.,gpt-3.5-turbo
labellum,ləbˈɛləm,The General American English phonemic transcription for 'labellum' is /ləˈbɛləm/.,gpt-3.5-turbo
labeouf,lˈeɪbəf,The General American English pronunciation of 'labeouf' is /ləˈbʌf/.,gpt-3.5-turbo
ladino,lədˈiːnoʊ,The General American English phonemic transcription for 'ladino' is /ləˈdino/.,gpt-3.5-turbo
ladybird,lˈeɪdibˌɚd,The General American English phonemic transcription for 'ladybird' is /ˈleɪdiˌbɜrd/.,gpt-3.5-turbo
ladyboy,lˈeɪdibˌɔɪ,The General American English phonemic transcription for 'ladyboy' is /ˈleɪdiˌbɔɪ/.,gpt-3.5-turbo
laird,lˈɛɹd,The General American English phonemic transcription for 'laird' is /lɛɹd/.,gpt-3.5-turbo
laker,lˈeɪkɚ,The General American English phonemic transcription for 'laker' is /ˈleɪkɚ/.,gpt-3.5-turbo
lakh,lˈæk,The General American English phonemic transcription for 'lakh' is /lɑk/.,gpt-3.5-turbo
lamely,lˈeɪmli,The General American English phonemic transcription for 'lamely' is /ˈleɪmli/.,gpt-3.5-turbo
lamotrigine,ləmˈɑːɹtɪgaɪn,The General American English phonemic transcription for 'lamotrigine' is /ləˈmoʊˌtrɪdʒin/.,gpt-3.5-turbo
landlubber,lˈændləbɚ,The General American English phonemic transcription for 'landlubber' is /ˈlændˌlʌbər/.,gpt-3.5-turbo
landscaper,lˈændskˌeɪpɚ,The General American English phonemic transcription for 'landscaper' is /ˈlændˌskeɪpər/.,gpt-3.5-turbo
lanzarote,lˈænzɚtˌeɪt,The General American English phonemic transcription for 'Lanzarote' is /læn.zəˈɹoʊt/.,gpt-3.5-turbo
laphroaig,lˌæfɹoʊˈeɪg,The General American English phonemic transcription for 'laphroaig' is /ləˈfɹɔɪɡ/.,gpt-3.5-turbo
lascivious,ləsˈɪviəs,The General American English phonemic transcription for 'lascivious' is /ləˈsɪviəs/.,gpt-3.5-turbo
lath,lˈæθ,The General American English phonemic transcription for 'lath' is /læθ/.,gpt-3.5-turbo
lathe,lˈeɪð,The General American English phonemic transcription for 'lathe' is /leɪð/.,gpt-3.5-turbo
laths,lˈæθs,The General American English phonemic transcription for 'laths' is /læðz/.,gpt-3.5-turbo
laurentian,lɔɹˈɛnʃən,The General American English phonemic transcription for 'laurentian' is /lɔˈɹɛnʃən/.,gpt-3.5-turbo
leal,lˈiːl,The General American English phonemic transcription for 'leal' is /lil/.,gpt-3.5-turbo
lecherous,lˈɛtʃɚəs,The General American English phonemic transcription for 'lecherous' is /ˈlɛtʃərəs/.,gpt-3.5-turbo
lecky,lˈɛki,The General American English phonemic transcription for 'lecky' is /ˈlɛki/.,gpt-3.5-turbo
legwork,lˈɛgwˌɚk,The General American English phonemic transcription for 'legwork' is /ˈlɛɡwɜɹk/.,gpt-3.5-turbo
leis,lˈeɪz,The General American English phonemic transcription for 'leis' is /liz/.,gpt-3.5-turbo
leningrad,lˈɛnəngɹˌæd,The General American English phonemic transcription for 'Leningrad' is /ˈlɛnɪŋɡɹæd/.,gpt-3.5-turbo
leptin,lˈɛptɪn,The General American English phonemic transcription for 'leptin' is /ˈlɛptɪn/.,gpt-3.5-turbo
lethargic,ləθˈɑːɹdʒɪk,The General American English phonemic transcription for 'lethargic' is /ləˈθɑɹdʒɪk/.,gpt-3.5-turbo
leu,lˈuː,The General American English phonemic transcription for 'leu' is /luː/.,gpt-3.5-turbo
lexical,lˈɛksɪkəl,The General American English phonemic transcription for 'lexical' is /ˈlɛksɪkəl/.,gpt-3.5-turbo
libre,lˈaɪbɹə,The General American English phonemic transcription for 'libre' is /ˈliːbɹeɪ/.,gpt-3.5-turbo
licker,lˈɪkɚ,The General American English phonemic transcription for 'licker' is /ˈlɪkɚ/.,gpt-3.5-turbo
liger,lˈaɪgɚ,The General American English phonemic transcription for 'liger' is /ˈlaɪɡɚ/.,gpt-3.5-turbo
likings,lˈaɪkɪŋz,The General American English phonemic transcription for 'likings' is /ˈlaɪkɪŋz/.,gpt-3.5-turbo
lilian,lˈɪliən,The General American English phonemic transcription for 'lilian' is /ˈlɪliən/.,gpt-3.5-turbo
lilo,lˈiːloʊ,The General American English phonemic transcription for 'lilo' is /ˈliˌloʊ/.,gpt-3.5-turbo
limbo,lˈɪmboʊ,The General American English phonemic transcription for 'limbo' is /ˈlɪmboʊ/.,gpt-3.5-turbo
limpid,lˈɪmpəd,The General American English phonemic transcription for 'limpid' is /ˈlɪmpɪd/.,gpt-3.5-turbo
lind,lˈɪnd,The General American English phonemic transcription for 'lind' is /lɪnd/.,gpt-3.5-turbo
lingua,lˈɪŋgwə,The General American English phonemic transcription for 'lingua' is /ˈlɪŋɡwə/.,gpt-3.5-turbo
linker,lˈɪŋkɚ,The General American English phonemic transcription for 'linker' is /ˈlɪŋkɚ/.,gpt-3.5-turbo
linus,lˈaɪnəs,The General American English phonemic transcription for 'linus' is /ˈlaɪnəs/.,gpt-3.5-turbo
liszt,lˈɪst,The General American English phonemic transcription for 'liszt' is /lɪst/.,gpt-3.5-turbo
lithe,lˈaɪð,The General American English phonemic transcription for 'lithe' is /laɪð/.,gpt-3.5-turbo
lithgow,lˈɪθgaʊ,The General American English phonemic transcription for 'lithgow' is /ˈlɪθɡoʊ/.,gpt-3.5-turbo
littell,lˈɪtəl,The General American English phonemic transcription for 'littell' is /ˈlɪtəl/.,gpt-3.5-turbo
lobotomy,lˈoʊbˌoʊtˌoʊmi,The General American English phonemic transcription for 'lobotomy' is /ləˈbɑtəmi/.,gpt-3.5-turbo
lode,lˈoʊd,The General American English phonemic transcription for 'lode' is /loʊd/.,gpt-3.5-turbo
lodged,lˈɑːdʒd,The General American English phonemic transcription for 'lodged' is /lɑdʒd/.,gpt-3.5-turbo
loggerhead,lˈɑːgɚhˌɛd,"Sure, the General American English phonemic transcription for 'loggerhead' is /ˈlɔɡɚˌhɛd/.",gpt-3.5-turbo
lombardy,lˈɑːmbɚdˌeɪ,The General American English phonemic transcription for 'lombardy' is /ˈlɑmˌbɑɹdi/.,gpt-3.5-turbo
longan,lˈɑːŋgən,The General American English phonemic transcription for 'longan' is /ˈlɔŋən/.,gpt-3.5-turbo
lookit,lˈʊkɪt,The General American English phonemic transcription for 'lookit' is /ˈlʊkɪt/.,gpt-3.5-turbo
loony,lˈuːni,The General American English phonemic transcription for 'loony' is /ˈluni/.,gpt-3.5-turbo
loosely,lˈuːsli,The General American English phonemic transcription for 'loosely' is /ˈlusli/.,gpt-3.5-turbo
loris,lˈɔːɹɪs,The General American English phonemic transcription for 'loris' is /ˈlɔɹɪs/.,gpt-3.5-turbo
lovage,lˈʌvədʒ,The General American English phonemic transcription for 'lovage' is /ˈlʌvɪdʒ/.,gpt-3.5-turbo
lowly,lˈoʊli,The General American English phonemic transcription for 'lowly' is /ˈloʊli/.,gpt-3.5-turbo
lucinda,lusˈɪndə,The General American English phonemic transcription for 'lucinda' is /luˈsɪndə/.,gpt-3.5-turbo
lucre,lˈuːkɹə,The General American English phonemic transcription for 'lucre' is /ˈlukɹ/.,gpt-3.5-turbo
lug,lˈʌg,The General American English phonemic transcription for 'lug' is /lʌɡ/.,gpt-3.5-turbo
luma,lˈuːmə,The General American English phonemic transcription for 'luma' is /ˈlumə/.,gpt-3.5-turbo
luminaire,lˈuːmənˌɛɹ,The General American English phonemic transcription for 'luminaire' is /ˈluːmɪˌnɛr/.,gpt-3.5-turbo
lumpen,lˈʌmpən,The General American English phonemic transcription for 'lumpen' is /ˈlʌmpən/.,gpt-3.5-turbo
lunchtime,lˈʌntʃtˌaɪm,/lʌntʃˈtaɪm/,gpt-3.5-turbo
lusophone,lusoʊfˈoʊni,The General American English phonemic transcription for 'lusophone' is /ˈluːsəˌfoʊn/.,gpt-3.5-turbo
lusty,lˈʌsti,The General American English phonemic transcription for 'lusty' is /ˈlʌsti/.,gpt-3.5-turbo
lynching,lˈɪntʃɪŋ,/ˈlɪntʃɪŋ/,gpt-3.5-turbo
lysyl,lˈɪsəl,The General American English phonemic transcription for 'lysyl' is /ˈlaɪsəl/.,gpt-3.5-turbo
lzw,zlˈuː,The phonemic transcription for 'lzw' in General American English is /ɛlziˈdʌbəlju/.,gpt-3.5-turbo
maasai,mɑsˈɑːi,The General American English phonemic transcription for 'Maasai' is /məˈsaɪ/.,gpt-3.5-turbo
macnair,məknˈɛɹ,The General American English phonemic transcription for 'macnair' is /məkˈnɛɹ/.,gpt-3.5-turbo
maddox,mˈædəks,The General American English phonemic transcription for 'maddox' is /ˈmædɑks/.,gpt-3.5-turbo
madge,mˈædʒ,The General American English phonemic transcription for 'madge' is /mædʒ/.,gpt-3.5-turbo
magma,mˈægmə,The General American English phonemic transcription for 'magma' is /ˈmæɡmə/.,gpt-3.5-turbo
mainz,mˈeɪnz,The General American English phonemic transcription for 'mainz' is /meɪnz/.,gpt-3.5-turbo
majorette,mədʒˈɔːɹət,"Sure, the phonemic transcription for 'majorette' in General American English is /ˌmeɪʒəˈɹɛt/.",gpt-3.5-turbo
maladroit,mˌælədɹˈɔɪt,The General American English phonemic transcription for 'maladroit' is /ˌmæləˈdɹɔɪt/.,gpt-3.5-turbo
malaya,məlˈaɪə,The General American English phonemic transcription for 'malaya' is /məˈlaɪə/.,gpt-3.5-turbo
malefactor,mˈæləfˌæktɚ,The General American English phonemic transcription for 'malefactor' is /ˈmælˌfæk.tər/.,gpt-3.5-turbo
maliseet,mˈælɪsət,The General American English phonemic transcription for 'maliseet' is /ˈmælɪsit/.,gpt-3.5-turbo
mallee,mˈæli,The General American English phonemic transcription for 'mallee' is /ˈmæli/.,gpt-3.5-turbo
manasseh,mənˈɑːsɛ,The General American English phonemic transcription for 'manasseh' is /məˈnæsə/.,gpt-3.5-turbo
mancunian,mənkjˈuːniən,The General American English phonemic transcription for 'mancunian' is /mæŋˈkjuːniən/.,gpt-3.5-turbo
mando,mˈændoʊ,The General American English phonemic transcription for 'mando' is /ˈmændoʊ/.,gpt-3.5-turbo
maniacal,mənˈaɪəkəl,The General American English phonemic transcription for 'maniacal' is /məˈnaɪəkəl/.,gpt-3.5-turbo
maoism,mˈuːəzɪm,"Sure, the General American English phonemic transcription for 'maoism' is /ˈmaʊˌɪzəm/.",gpt-3.5-turbo
marge,mˈɑːɹdʒ,The General American English phonemic transcription for 'marge' is /mɑːrdʒ/.,gpt-3.5-turbo
margot,mˈɑːɹgoʊ,The General American English phonemic transcription for 'margot' is /ˈmɑɹɡət/.,gpt-3.5-turbo
marxist,mˈɑːɹksəst,"Sure, the phonemic transcription for 'marxist' in General American English is /ˈmɑɹksɪst/.",gpt-3.5-turbo
maryhill,mˈɛɹihˌɪl,The General American English phonemic transcription for 'maryhill' is /ˈmɛrihɪl/.,gpt-3.5-turbo
mashup,mˈæʃup,The General American English phonemic transcription for 'mashup' is /ˈmæʃʌp/.,gpt-3.5-turbo
matilda,mətˈɪldə,"Sure, the General American English phonemic transcription for 'matilda' is /məˈtɪldə/.",gpt-3.5-turbo
matrices,mˈeɪtɹɪsɪz,The General American English phonemic transcription for 'matrices' is /ˈmeɪtrəˌsiz/.,gpt-3.5-turbo
matrimony,mˈætɹəmˌoʊni,"Sure, the General American English phonemic transcription for 'matrimony' is /ˈmætɹɪˌmoʊni/.",gpt-3.5-turbo
matsu,mˈætsu,The General American English phonemic transcription for 'matsu' is /ˈmɑtsu/.,gpt-3.5-turbo
maven,mˈeɪvən,The General American English phonemic transcription for 'maven' is /ˈmeɪvən/.,gpt-3.5-turbo
mbabane,bˈæbənˌeɪ,The General American English phonemic transcription for 'mbabane' is /mˈbɑbəneɪ/.,gpt-3.5-turbo
mealworm,mˈiːlwˌɚm,The General American English phonemic transcription for 'mealworm' is /ˈmilwɜɹm/.,gpt-3.5-turbo
mealy,mˈiːli,The General American English phonemic transcription for 'mealy' is /ˈmiːli/.,gpt-3.5-turbo
medial,mˈiːdiəl,The General American English phonemic transcription for 'medial' is /ˈmidiəl/.,gpt-3.5-turbo
medroxyprogesterone,mˌɛdɹəspˌɑɹkəgzˈɑːneɪtɚ,The General American English phonemic transcription for 'medroxyprogesterone' is /mɛˌdrɑksiˌproʊˌdʒɛstəˈroʊn/.,gpt-3.5-turbo
meem,mˈiːm,The General American English phonemic transcription for 'meem' is /mim/.,gpt-3.5-turbo
meep,mˈiːp,The General American English phonemic transcription for 'meep' is /mip/.,gpt-3.5-turbo
megaphone,mˈɛgəfˌoʊn,"Sure, the phonemic transcription for 'megaphone' in General American English is /ˈmɛɡəˌfoʊn/.",gpt-3.5-turbo
megillah,mˈɛdʒɪlə,The General American English phonemic transcription for 'megillah' is /məˈɡɪlə/.,gpt-3.5-turbo
mendacity,mɛndˈæsɪti,"Sure, the General American English phonemic transcription for 'mendacity' is /mɛnˈdæsəti/.",gpt-3.5-turbo
mendoza,mɛndˈoʊzə,"Sure, the General American English phonemic transcription for 'mendoza' is /mɛnˈdoʊzə/.",gpt-3.5-turbo
menelaus,mˈɛnəlaʊs,The General American English phonemic transcription for 'Menelaus' is /məˈnɛləs/.,gpt-3.5-turbo
mers,mˈɚz,The General American English phonemic transcription for 'mers' is /mɝz/.,gpt-3.5-turbo
merullo,mɚlˈuːloʊ,"Sure, the General American English phonemic transcription for 'merullo' is /məˈɹʌloʊ/.",gpt-3.5-turbo
messina,mɪsˈiːnə,The General American English phonemic transcription for 'messina' is /məˈsinə/.,gpt-3.5-turbo
meteorite,mˈiːtiɔɹˌaɪt,"Sure, the General American English phonemic transcription for 'meteorite' is /ˈmiːtiəˌɹaɪt/.",gpt-3.5-turbo
methi,mˈɛθi,The General American English phonemic transcription for 'methi' is /ˈmɛθi/.,gpt-3.5-turbo
methicillin,məθˈɪsələn,The General American English phonemic transcription for 'methicillin' is /məˈθɪsɪlɪn/.,gpt-3.5-turbo
michaela,maɪkˈɛlə,The General American English phonemic transcription for 'michaela' is /maɪˈkɛlə/.,gpt-3.5-turbo
microplate,mˈaɪkɹoʊplˌeɪt,"Sure, the phonemic transcription for 'microplate' in General American English is /ˈmaɪkroʊˌpleɪt/.",gpt-3.5-turbo
microscopy,maɪkɹˈʌskəpi,"Sure, the General American English phonemic transcription for 'microscopy' is /ˈmaɪˈkrɑˌskoʊpi/.",gpt-3.5-turbo
midas,mˈaɪdəs,The General American English phonemic transcription for 'midas' is /ˈmaɪdəs/.,gpt-3.5-turbo
middling,mˈɪdəlɪŋ,"Sure, the phonemic transcription for 'middling' in General American English is /ˈmɪdəlɪŋ/.",gpt-3.5-turbo
mien,mˈiːn,The General American English phonemic transcription for 'mien' is /min/.,gpt-3.5-turbo
mifepristone,mɪfɹˈɛpɪstən,The General American English phonemic transcription for 'mifepristone' is /ˈmaɪfˌpɹɪstoʊn/.,gpt-3.5-turbo
miff,mˈɪf,The General American English phonemic transcription for 'miff' is /mɪf/.,gpt-3.5-turbo
miffed,mˈɪft,The General American English phonemic transcription for 'miffed' is /mɪft/.,gpt-3.5-turbo
mikveh,mˈɪkvə,The General American English phonemic transcription for 'mikveh' is /ˈmɪkveɪ/.,gpt-3.5-turbo
militant,mˈɪlətənt,"Sure, the phonemic transcription for 'militant' in General American English is /ˈmɪlətənt/.",gpt-3.5-turbo
milligram,mˈɪləgɹˌæm,"Sure, the General American English phonemic transcription for 'milligram' is /ˈmɪləˌɡɹæm/.",gpt-3.5-turbo
mimsy,mˈɪmzi,The General American English phonemic transcription for 'mimsy' is /ˈmɪmzi/.,gpt-3.5-turbo
mindy,mˈɪndi,The General American English phonemic transcription for 'mindy' is /ˈmaɪndi/.,gpt-3.5-turbo
mined,mˈaɪnd,"Sure, the General American English phonemic transcription for 'mined' is /maɪnd/.",gpt-3.5-turbo
minish,mˈɪnɪʃ,The General American English phonemic transcription for 'minish' is /ˈmɪnɪʃ/.,gpt-3.5-turbo
mirasol,mˈaɪɹɑslɑ,The General American English phonemic transcription for 'mirasol' is /ˈmɪɹəˌsɔl/.,gpt-3.5-turbo
miscarry,mɪskˈɛɹi,"Sure, the General American English phonemic transcription for 'miscarry' is /mɪˈskæɹi/.",gpt-3.5-turbo
misconception,mɪskənsˈɛpʃən,"Sure, the phonemic transcription for 'misconception' in General American English is /ˌmɪs.kənˈsɛp.ʃən/.",gpt-3.5-turbo
miscreant,mˈɪskɹiənt,"Sure, the General American English phonemic transcription for 'miscreant' is /ˈmɪskɹiənt/.",gpt-3.5-turbo
misogyny,mˈɪzədʒɪni,The General American English phonemic transcription for 'misogyny' is /məˈsɑdʒəni/.,gpt-3.5-turbo
mitanni,mitˈɑːni,The General American English phonemic transcription for 'mitanni' is /mɪˈtæni/.,gpt-3.5-turbo
miyagawa,mˌiɑgˈɑːwə,The General American English phonemic transcription for 'Miyagawa' is /ˈmiˌjɑˌɡɑwə/.,gpt-3.5-turbo
moccasin,mˈɑːkəsɪn,The General American English phonemic transcription for 'moccasin' is /ˈmɑkəsɪn/.,gpt-3.5-turbo
molest,məlˈɛst,The General American English phonemic transcription for 'molest' is /məˈlɛst/.,gpt-3.5-turbo
mollify,mˈɑːləfˌaɪ,The General American English phonemic transcription for 'mollify' is /ˈmɑləˌfaɪ/.,gpt-3.5-turbo
mollusc,mˈɑːləks,The General American English phonemic transcription for 'mollusc' is /ˈmɑləsk/.,gpt-3.5-turbo
monad,mˈoʊnæd,The General American English phonemic transcription for 'monad' is /ˈmɑnæd/.,gpt-3.5-turbo
monika,mˈɑːnɪkə,The General American English phonemic transcription for 'monika' is /ˈmɑnɪkə/.,gpt-3.5-turbo
monoamine,mˈɑːnoʊmˌaɪn,The General American English phonemic transcription for 'monoamine' is /ˈmɑnoʊəˌmin/.,gpt-3.5-turbo
monotone,mˈɑːnətˌoʊn,The General American English phonemic transcription for 'monotone' is /ˈmɑnəˌtoʊn/.,gpt-3.5-turbo
monseigneur,mɑnsˈiːnjɚ,The General American English phonemic transcription for 'monseigneur' is /mɑnˈseɪnjər/.,gpt-3.5-turbo
monsoon,mɑnsˈuːn,The General American English phonemic transcription for 'monsoon' is /mɑnˈsun/.,gpt-3.5-turbo
montage,mɑntˈɑːʒ,The General American English phonemic transcription for 'montage' is /mɑnˈtɑʒ/.,gpt-3.5-turbo
monterrey,mˌɑntɚˈeɪ,The General American English phonemic transcription for 'Monterrey' is /mɑnˈtɛɹeɪ/.,gpt-3.5-turbo
montpelier,mɑntpˈiːliɚ,The General American English phonemic transcription for 'Montpelier' is /mɒntˈpɪliɚ/.,gpt-3.5-turbo
mooc,mˈuːk,The General American English phonemic transcription for 'mooc' is /muk/.,gpt-3.5-turbo
morale,mɚˈæl,The General American English phonemic transcription for 'morale' is /məˈɹɑl/.,gpt-3.5-turbo
mordant,mˈɔːɹdənt,The General American English phonemic transcription for 'mordant' is /ˈmɔɹdənt/.,gpt-3.5-turbo
mordecai,mˈɔːɹdəkˌaɪ,"Sure, the General American English phonemic transcription for 'mordecai' is /ˈmɔɹdəkaɪ/.",gpt-3.5-turbo
moronic,mɔɹˈɑːnɪk,"Sure, the phonemic transcription for 'moronic' in General American English is /məˈɹɑnɪk/.",gpt-3.5-turbo
mote,mˈoʊt,The General American English phonemic transcription for 'mote' is /moʊt/.,gpt-3.5-turbo
motherly,mˈʌðɚli,The General American English phonemic transcription for 'motherly' is /ˈmʌðɚrli/.,gpt-3.5-turbo
mournful,mˈɔːɹnfəl,The General American English phonemic transcription for 'mournful' is /ˈmɔɹnfəl/.,gpt-3.5-turbo
mouths,mˈaʊθs,The General American English phonemic transcription for 'mouths' is /maʊðz/.,gpt-3.5-turbo
mss,mˈɛs,The phonemic transcription for 'mss' in General American English is /məs/.,gpt-3.5-turbo
muggy,mˈʌgi,The General American English phonemic transcription for 'muggy' is /ˈmʌɡi/.,gpt-3.5-turbo
muhlenberg,mˈʌlnəbɚg,The General American English phonemic transcription for 'Muhlenberg' is /ˈmjuːlənbɜːɹɡ/.,gpt-3.5-turbo
mulligatawny,məlˈɪgətˌɔnti,The General American English phonemic transcription for 'mulligatawny' is /ˌmʌlɪˈɡætəni/.,gpt-3.5-turbo
multicolor,mˌʌltikˈʌlɚ,"Sure, the phonemic transcription for 'multicolor' in General American English is /ˈmʌltɪˌkʌləɹ/.",gpt-3.5-turbo
multiplication,mˌʌltəpləkˈeɪʃən,The General American English phonemic transcription for 'multiplication' is /ˌmʌltɪplɪˈkeɪʃən/.,gpt-3.5-turbo
muon,mˈaʊn,The General American English phonemic transcription for 'muon' is /ˈmjun/.,gpt-3.5-turbo
muscovy,mˈʌskəvi,The General American English phonemic transcription for 'muscovy' is /ˈmʌskəvi/.,gpt-3.5-turbo
muses,mjˈuːzəz,"Sure, the phonemic transcription for 'muses' in General American English is /ˈmjuzɪz/.",gpt-3.5-turbo
muster,mˈʌstɚ,The General American English phonemic transcription for 'muster' is /ˈmʌstɚ/.,gpt-3.5-turbo
mycologist,mˌaɪkoʊglˈɑːɪst,"Sure, the General American English phonemic transcription for 'mycologist' is /maɪˈkɑlədʒɪst/.",gpt-3.5-turbo
myna,mˈaɪnə,"Sure, the General American English phonemic transcription for 'myna' is /ˈmaɪnə/.",gpt-3.5-turbo
nabob,nˈæbɑb,The General American English phonemic transcription for 'nabob' is /ˈneɪˌbɑb/.,gpt-3.5-turbo
naively,nɑˈiːvli,The General American English phonemic transcription for 'naively' is /ˈneɪɪvli/.,gpt-3.5-turbo
nanas,nˈɑːnəz,The General American English phonemic transcription for 'nanas' is /ˈnænəz/.,gpt-3.5-turbo
naos,nˈeɪˌɑs,The General American English phonemic transcription for 'naos' is /neɪɑs/.,gpt-3.5-turbo
nape,nˈeɪp,The General American English phonemic transcription for 'nape' is /neɪp/.,gpt-3.5-turbo
napes,nˈeɪps,The General American English phonemic transcription for 'napes' is /neɪps/.,gpt-3.5-turbo
narcissistic,nˌɑɹsɪsˈɪstɪk,"Sure, the General American English phonemic transcription for 'narcissistic' is /ˌnɑrˈsɪsɪstɪk/.",gpt-3.5-turbo
narrate,nˈɛɹˌeɪt,The General American English phonemic transcription for 'narrate' is /ˈnɛɹˌeɪt/.,gpt-3.5-turbo
natter,nˈætɚ,"Sure, the phonemic transcription for 'natter' in General American English is /ˈnætəɹ/.",gpt-3.5-turbo
