grapheme,ground_truth_phoneme,predicted_phoneme,model
playful,plˈeɪfəl,The General American English phonemic transcription for 'playful' is /ˈpleɪfəl/.,gpt-4o
pocket,pˈɑːkət,The General American English phonemic transcription for 'pocket' is /ˈpɑkɪt/.,gpt-4o
pockets,pˈɑːkəts,The General American English phonemic transcription for 'pockets' is /ˈpɑkɪts/.,gpt-4o
point,pˈɔɪnt,/pɔɪnt/,gpt-4o
pointe,pˈɔɪnt,/pɔɪnt/,gpt-4o
pointed,pˈɔɪntəd,The General American English phonemic transcription for 'pointed' is /ˈpɔɪntɪd/.,gpt-4o
pointing,pˈɔɪntɪŋ,The General American English phonemic transcription for 'pointing' is /ˈpɔɪntɪŋ/.,gpt-4o
points,pˈɔɪnts,/pɔɪnts/,gpt-4o
politician,pˌɑlətˈɪʃən,/pɑləˈtɪʃən/,gpt-4o
pop,pˈɑːp,/pɑp/,gpt-4o
popping,pˈɑːpɪŋ,/pɑpɪŋ/,gpt-4o
pops,pˈɑːps,/pɑps/,gpt-4o
popularity,pˌɑpjəlˈɛɹəti,/pɑpjəˈlæɹəti/,gpt-4o
portal,pˈɔːɹtəl,/ˈpɔɹtəl/,gpt-4o
portugal,pˈɔːɹtʃəgəl,/ˈpɔɹtʃəɡəl/,gpt-4o
possess,pəzˈɛs,/pəˈzɛs/,gpt-4o
possessed,pəzˈɛst,/pəˈzɛst/,gpt-4o
possesses,pəzˈɛsəz,/pəˈzɛsɪz/,gpt-4o
postage,pˈoʊstədʒ,The General American English phonemic transcription for 'postage' is /ˈpoʊstɪdʒ/.,gpt-4o
powell,pˈaʊəl,The General American English phonemic transcription for 'Powell' is /ˈpaʊəl/.,gpt-4o
pray,pɹˈeɪ,/prɛɪ/,gpt-4o
predict,pɹɪdˈɪkt,/pɹɪˈdɪkt/,gpt-4o
predicted,pɹɪdˈɪktɪd,/pɹɪˈdɪktɪd/,gpt-4o
prediction,pɹidˈɪkʃən,/pɹɪˈdɪkʃən/,gpt-4o
preference,pɹˈɛfɚəns,/preˈfɹəns/,gpt-4o
premium,pɹˈiːmiəm,/pɹiːmiəm/,gpt-4o
preparation,pɹˌɛpɚˈeɪʃən,/prɛpəˈɹeɪʃən/,gpt-4o
prima,pɹˈiːmə,/prima/,gpt-4o
princeton,pɹˈɪnstən,/ˈpɹɪnstən/,gpt-4o
proficiency,pɹəfˈɪʃənsi,/prəˈfɪʃənsi/,gpt-4o
proliferation,pɹˌoʊlɪfɚˈeɪʃən,/prəˌlɪfəˈɹeɪʃən/,gpt-4o
promote,pɹəmˈoʊt,/prəˈmoʊt/,gpt-4o
promoting,pɹəmˈoʊtɪŋ,/prəˈmoʊtɪŋ/,gpt-4o
promotional,pɹəmˈoʊʃənəl,/prəˈmoʊʃənl̩/,gpt-4o
pronounced,pɹənˈaʊnst,/prəˈnaʊnst/,gpt-4o
prototype,pɹˈoʊtətˌaɪp,The General American English phonemic transcription for 'prototype' is /ˈpɹoʊtəˌtaɪp/.,gpt-4o
prototyping,pɹˈoʊtətɪpɪŋ,/prˈoʊtəˌtaɪpɪŋ/,gpt-4o
pseudo,sˈuːdoʊ,The General American English phonemic transcription for 'pseudo' is /ˈsudoʊ/.,gpt-4o
public,pˈʌblɪk,/pʌblɪk/,gpt-4o
publicly,pˈʌblɪkli,/pˈʌblɪkli/,gpt-4o
publish,pˈʌblɪʃ,/pʌblɪʃ/,gpt-4o
published,pˈʌblɪʃt,/pʌblɪʃt/,gpt-4o
publishing,pˈʌblɪʃɪŋ,/pʌblɪʃɪŋ/,gpt-4o
pun,pˈʌn,/pʌn/,gpt-4o
pupil,pjˈuːpəl,/pjuːpəl/,gpt-4o
puppies,pˈʌpiz,The General American English phonemic transcription for 'puppies' is /ˈpʌpiz/.,gpt-4o
puppy,pˈʌpi,The General American English phonemic transcription for 'puppy' is /ˈpʌpi/.,gpt-4o
purification,pjˌʊɹəfəkˈeɪʃən,/pjʊɹəfəˈkeɪʃən/,gpt-4o
purse,pˈɚs,/pɝs/,gpt-4o
pursuit,pɚsˈuːt,/pɚˈsut/,gpt-4o
python,pˈaɪθɑn,/ˈpaɪθɑn/,gpt-4o
quad,kwˈɑːd,The General American English phonemic transcription for 'quad' is /kwɑd/.,gpt-4o
quarter,kwˈɔːɹtɚ,/ˈkwɔɹtɚ/,gpt-4o
racism,ɹˈeɪsˌɪzəm,/ˈɹeɪˌsɪzəm/,gpt-4o
raid,ɹˈeɪd,/ɹeɪd/,gpt-4o
rail,ɹˈeɪl,The General American English phonemic transcription for 'rail' is /ɹeɪl/.,gpt-4o
rare,ɹˈɛɹ,/ɹɛɹ/,gpt-4o
raymond,ɹˈeɪmənd,/ˈɹeɪmənd/,gpt-4o
reach,ɹˈiːtʃ,/ɹitʃ/,gpt-4o
reached,ɹˈiːtʃt,/ɹitʃt/,gpt-4o
reaches,ɹˈiːtʃəz,The General American English phonemic transcription for 'reaches' is /ˈɹitʃɪz/.,gpt-4o
reaching,ɹˈiːtʃɪŋ,/ˈɹitʃɪŋ/,gpt-4o
realm,ɹˈɛlm,The General American English phonemic transcription for 'realm' is /ɹɛlm/.,gpt-4o
rebirth,ɹibˈɚθ,/rɪˈbɝθ/,gpt-4o
receive,ɹəsˈiːv,/rɪˈsiv/,gpt-4o
received,ɹəsˈiːvd,/rɪˈsivd/,gpt-4o
receiver,ɹəsˈiːvɚ,/rɪˈsivɚ/,gpt-4o
receives,ɹəsˈiːvz,/rɪˈsivz/,gpt-4o
receiving,ɹəsˈiːvɪŋ,/rɪˈsivɪŋ/,gpt-4o
red,ɹˈɛd,/red/,gpt-4o
redundant,ɹɪdˈʌndənt,/rɪˈdʌndənt/,gpt-4o
reforms,ɹəfˈɔːɹmz,/rɪˈfɔɹmz/,gpt-4o
refrain,ɹɪfɹˈeɪn,/rɪˈfɹeɪn/,gpt-4o
refresh,ɹˈɪfɹɛʃ,/rɪˈfɹɛʃ/,gpt-4o
refreshing,ɹɪfɹˈɛʃɪŋ,/rɪˈfɹɛʃɪŋ/,gpt-4o
relax,ɹɪlˈæks,/rɪˈlæks/,gpt-4o
relaxed,ɹɪlˈækst,/rɪˈlækst/,gpt-4o
relevant,ɹˈɛləvənt,/ˈɹɛləvənt/,gpt-4o
relieve,ɹɪlˈiːv,/rɪˈliv/,gpt-4o
relieved,ɹɪlˈiːvd,/rɪˈlivd/,gpt-4o
religion,ɹɪlˈɪdʒən,/rɪˈlɪdʒən/,gpt-4o
relish,ɹˈɛlɪʃ,The General American English phonemic transcription for 'relish' is /ˈɹɛlɪʃ/.,gpt-4o
require,ɹˌikwˈaɪɚ,/rɪˈkwaɪɹ/,gpt-4o
required,ɹikwˈaɪɚd,/rɪˈkwaɪɚd/,gpt-4o
requires,ɹikwˈaɪɚz,/rɪˈkwaɪɹz/,gpt-4o
requiring,ɹikwˈaɪɚɪŋ,/rɪˈkwaɪɹɪŋ/,gpt-4o
rescue,ɹˈɛskju,The General American English phonemic transcription for 'rescue' is /ˈɹɛskju/.,gpt-4o
rescued,ɹˈɛskjud,The General American English phonemic transcription for 'rescued' is /ˈɹɛskjud/.,gpt-4o
residue,ɹˈɛzədˌu,The General American English phonemic transcription for 'residue' is /ˈɹɛzɪˌdu/.,gpt-4o
respond,ɹɪspˈɑːnd,/rɪˈspɑnd/,gpt-4o
responded,ɹɪspˈɑːndɪd,/rɪˈspɑndɪd/,gpt-4o
return,ɹɪtˈɚn,/rɪˈtɝn/,gpt-4o
returned,ɹɪtˈɚnd,/rɪˈtɝnd/,gpt-4o
returning,ɹɪtˈɚnɪŋ,/rɪˈtɝnɪŋ/,gpt-4o
returns,ɹɪtˈɚnz,/rɪˈtɜɹnz/,gpt-4o
revenge,ɹivˈɛndʒ,/rɪˈvɛndʒ/,gpt-4o
rid,ɹˈɪd,/rɪd/,gpt-4o
rig,ɹˈɪg,/ɹɪɡ/,gpt-4o
rigging,ɹˈɪgɪŋ,The General American English phonemic transcription for 'rigging' is /ˈɹɪɡɪŋ/.,gpt-4o
rigs,ɹˈɪgz,/rɪɡz/,gpt-4o
rinse,ɹˈɪns,/rɪns/,gpt-4o
riot,ɹˈaɪət,/ˈɹaɪət/,gpt-4o
ripped,ɹˈɪpt,/rɪpt/,gpt-4o
road,ɹˈoʊd,/ɹoʊd/,gpt-4o
robert,ɹˈɑːbɚt,/ˈɹɑbɚt/,gpt-4o
rochester,ɹˈɑːtʃˌɛstɚ,/ˈɹɑːtʃɛstɚ/,gpt-4o
rock,ɹˈɑːk,/ɹɑk/,gpt-4o
rocket,ɹˈɑːkət,The General American English phonemic transcription for 'rocket' is /ˈɹɑkɪt/.,gpt-4o
rocks,ɹˈɑːks,/rɑks/,gpt-4o
rome,ɹˈoʊm,/ɹoʊm/,gpt-4o
rope,ɹˈoʊp,/ɹoʊp/,gpt-4o
ropes,ɹˈoʊps,/ɹoʊps/,gpt-4o
rosemary,ɹˈoʊzmˌɛɹi,/ˈɹoʊzˌmɛɹi/,gpt-4o
rotate,ɹˈoʊtˌeɪt,/ˈɹoʊˌteɪt/,gpt-4o
rotor,ɹˈoʊtɚ,/ˈɹoʊtɚ/,gpt-4o
routine,ɹutˈiːn,/rutˈin/,gpt-4o
rue,ɹˈuː,/ru/,gpt-4o
russian,ɹˈʌʃən,The General American English phonemic transcription for 'russian' is /ˈɹʌʃən/.,gpt-4o
sac,sˈæk,The General American English phonemic transcription for 'sac' is /sæk/.,gpt-4o
safeguard,sˈeɪfgˌɑɹd,/ˈseɪfˌɡɑɹd/,gpt-4o
safety,sˈeɪfti,/ˈseɪfti/,gpt-4o
sage,sˈeɪdʒ,The General American English phonemic transcription for 'sage' is /seɪdʒ/.,gpt-4o
saints,sˈeɪnts,/seɪnts/,gpt-4o
salvation,sælvˈeɪʃən,/sælˈveɪʃən/,gpt-4o
sap,sˈæp,/sæp/,gpt-4o
sassy,sˈæsi,The General American English phonemic transcription for 'sassy' is /ˈsæsi/.,gpt-4o
scrub,skɹˈʌb,/skɹʌb/,gpt-4o
seemingly,sˈiːmɪŋli,/ˈsimɪŋli/,gpt-4o
select,səlˈɛkt,/səˈlɛkt/,gpt-4o
selected,səlˈɛktəd,/səˈlɛktɪd/,gpt-4o
selena,səlˈiːnə,/səˈlinə/,gpt-4o
send,sˈɛnd,The General American English phonemic transcription for 'send' is /sɛnd/.,gpt-4o
sending,sˈɛndɪŋ,/ˈsɛndɪŋ/,gpt-4o
sends,sˈɛndz,/sɛndz/,gpt-4o
sent,sˈɛnt,/sɛnt/,gpt-4o
sergeant,sˈɑːɹdʒənt,The General American English phonemic transcription for 'sergeant' is /ˈsɑɹdʒənt/.,gpt-4o
seven,sˈɛvən,/sevən/,gpt-4o
sewing,sˈoʊɪŋ,/seɪŋ/,gpt-4o
sewn,sˈoʊn,/sewn/,gpt-4o
sex,sˈɛks,/sɛks/,gpt-4o
seymour,sˈiːmɔɹ,/ˈsimɔɹ/,gpt-4o
shake,ʃˈeɪk,/ʃeɪk/,gpt-4o
shakes,ʃˈeɪks,The General American English phonemic transcription for 'shakes' is /ʃeɪks/.,gpt-4o
shaking,ʃˈeɪkɪŋ,/ˈʃeɪkɪŋ/,gpt-4o
shallow,ʃˈæloʊ,/ˈʃæloʊ/,gpt-4o
shanghai,ʃˈæŋhˈaɪ,/ʃæŋˈhaɪ/,gpt-4o
shelley,ʃˈɛli,/ˈʃɛli/,gpt-4o
shemale,ʃəmˈeɪl,The General American English phonemic transcription for 'shemale' is /ˈʃiˌmeɪl/.,gpt-4o
shimmer,ʃˈɪmɚ,/ˈʃɪmɚ/,gpt-4o
ship,ʃˈɪp,The General American English phonemic transcription for 'ship' is /ʃɪp/.,gpt-4o
shipment,ʃˈɪpmənt,/ˈʃɪpmənt/,gpt-4o
shipped,ʃˈɪpt,/ʃɪpt/,gpt-4o
shipping,ʃˈɪpɪŋ,The General American English phonemic transcription for 'shipping' is /ˈʃɪpɪŋ/.,gpt-4o
ships,ʃˈɪps,The General American English phonemic transcription for 'ships' is /ʃɪps/.,gpt-4o
shoe,ʃˈuː,/ʃu/,gpt-4o
shoes,ʃˈuːz,/ʃuz/,gpt-4o
shook,ʃˈʊk,/ʃʊk/,gpt-4o
sic,sˈɪk,/sɪk/,gpt-4o
sich,sˈɪtʃ,"The word 'sich' does not have a standard pronunciation in General American English, as it is not a recognized English word. If you meant a different word or need assistance with a specific context, please provide more details.",gpt-4o
sie,sˈiː,"The word 'sie' does not have a standard pronunciation in General American English as it is not a common English word. However, if you are referring to a name or a borrowed term, it might be pronounced as /si/ in GAE, similar to the pronunciation of the letter 'C'.",gpt-4o
sienna,siˈɛnə,/siˈɛnə/,gpt-4o
sink,sˈɪŋk,/sɪŋk/,gpt-4o
sinking,sˈɪŋkɪŋ,/ˈsɪŋkɪŋ/,gpt-4o
sinks,sˈɪŋks,/sɪŋks/,gpt-4o
sins,sˈɪnz,/sɪnz/,gpt-4o
sir,sˈɚ,/sɝ/,gpt-4o
skeleton,skˈɛlətən,/ˈskɛlɪtən/,gpt-4o
sketch,skˈɛtʃ,/skɛtʃ/,gpt-4o
sketches,skˈɛtʃəz,/skɛtʃɪz/,gpt-4o
ski,skˈiː,/ski/,gpt-4o
skiing,skˈiːɪŋ,The General American English phonemic transcription for 'skiing' is /ˈskiɪŋ/.,gpt-4o
skype,skˈaɪp,/skɑɪp/,gpt-4o
slip,slˈɪp,/slɪp/,gpt-4o
slipped,slˈɪpt,/slɪpt/,gpt-4o
slipping,slˈɪpɪŋ,The General American English phonemic transcription for 'slipping' is /ˈslɪpɪŋ/.,gpt-4o
slutty,slˈʌtˌi,The General American English phonemic transcription for 'slutty' is /ˈslʌti/.,gpt-4o
snapchat,snˈæptʃˌæt,/sˈnæpˌtʃæt/,gpt-4o
snowflake,snˈoʊflˌeɪk,/snoʊfleɪk/,gpt-4o
soap,sˈoʊp,/soʊp/,gpt-4o
social,sˈoʊʃəl,The General American English phonemic transcription for 'social' is /ˈsoʊʃəl/.,gpt-4o
socialist,sˈoʊʃələst,The General American English phonemic transcription for 'socialist' is /ˈsoʊʃəlɪst/.,gpt-4o
solution,səlˈuːʃən,/səˈluʃən/,gpt-4o
some,sˈʌm,/sʌm/,gpt-4o
somehow,sˈʌmhˌaʊ,The General American English phonemic transcription for 'somehow' is /ˈsʌmhaʊ/.,gpt-4o
someone,sˈʌmwˌʌn,The General American English phonemic transcription for 'someone' is /ˈsʌmwʌn/.,gpt-4o
sony,sˈoʊni,/ˈsoʊni/,gpt-4o
sooner,sˈuːnɚ,/ˈsunɚ/,gpt-4o
sophistication,səfˌɪstəkˈeɪʃən,/səˌfɪstəˈkeɪʃən/,gpt-4o
souvenir,sˌuvənˈɪɹ,/suvəˈnɪɹ/,gpt-4o
spare,spˈɛɹ,/spɛɹ/,gpt-4o
speak,spˈiːk,The General American English phonemic transcription for 'speak' is /spik/.,gpt-4o
specialty,spˈɛʃəlti,The General American English phonemic transcription for 'specialty' is /ˈspɛʃəlti/.,gpt-4o
specimen,spˈɛsəmən,The General American English phonemic transcription for 'specimen' is /ˈspɛsəmən/.,gpt-4o
speed,spˈiːd,The General American English phonemic transcription for 'speed' is /spid/.,gpt-4o
speeding,spˈiːdɪŋ,The General American English phonemic transcription for 'speeding' is /ˈspidɪŋ/.,gpt-4o
spencer,spˈɛnsɚ,/spɛnsɹ̩/,gpt-4o
spoken,spˈoʊkən,/spoʊkən/,gpt-4o
sprinkler,spɹˈɪŋklɚ,/sˈpɹɪŋklɚ/,gpt-4o
stage,stˈeɪdʒ,/stɛɪdʒ/,gpt-4o
stages,stˈeɪdʒəz,The General American English phonemic transcription for 'stages' is /ˈsteɪdʒɪz/.,gpt-4o
state,stˈeɪt,The General American English phonemic transcription for 'state' is /steɪt/.,gpt-4o
stated,stˈeɪtəd,/stetɪd/,gpt-4o
states,stˈeɪts,The General American English phonemic transcription for 'states' is /steɪts/.,gpt-4o
stating,stˈeɪtɪŋ,The General American English phonemic transcription for 'stating' is /ˈsteɪtɪŋ/.,gpt-4o
status,stˈætəs,The General American English phonemic transcription for 'status' is /ˈstætəs/.,gpt-4o
statute,stˈætʃut,The General American English phonemic transcription for 'statute' is /ˈstætʃut/.,gpt-4o
steam,stˈiːm,The General American English phonemic transcription for 'steam' is /stim/.,gpt-4o
steer,stˈɪɹ,The General American English phonemic transcription for 'steer' is /stɪɹ/.,gpt-4o
stern,stˈɚn,/stɝn/,gpt-4o
still,stˈɪl,/stɪl/,gpt-4o
stone,stˈoʊn,/stoʊn/,gpt-4o
stones,stˈoʊnz,The General American English phonemic transcription for 'stones' is /stoʊnz/.,gpt-4o
stove,stˈoʊv,/stoʊv/,gpt-4o
strait,stɹˈeɪt,/stɹeɪt/,gpt-4o
strategist,stɹˈætɪdʒɪst,/ˈstɹætədʒɪst/,gpt-4o
stripe,stɹˈaɪp,/stɹaɪp/,gpt-4o
striped,stɹˈaɪpt,/stɹaɪpt/,gpt-4o
stripes,stɹˈaɪps,/stɹaɪps/,gpt-4o
strong,stɹˈɔːŋ,/stɹɔŋ/,gpt-4o
strongly,stɹˈɔːŋli,/ˈstɹɔŋli/,gpt-4o
sublime,səblˈaɪm,/səˈblaɪm/,gpt-4o
suede,swˈeɪd,The General American English phonemic transcription for 'suede' is /sweɪd/.,gpt-4o
sunny,sˈʌni,The General American English phonemic transcription for 'sunny' is /ˈsʌni/.,gpt-4o
sunshine,sˈʌnʃˌaɪn,The General American English phonemic transcription for 'sunshine' is /ˈsʌnˌʃaɪn/.,gpt-4o
supporter,səpˈɔːɹtɚ,/səˈpɔɹtɚ/,gpt-4o
suspend,səspˈɛnd,/səˈspɛnd/,gpt-4o
suspended,səspˈɛndəd,/səˈspɛndɪd/,gpt-4o
sustainability,səstˌeɪnəbˈɪlɪti,/səˌsteɪnəˈbɪləti/,gpt-4o
swap,swˈɑːp,/swɑp/,gpt-4o
swiftly,swˈɪftli,The General American English phonemic transcription for 'swiftly' is /ˈswɪftli/.,gpt-4o
swivel,swˈɪvəl,/ˈswɪvəl/,gpt-4o
symptom,sˈɪmptəm,/sɪmptəm/,gpt-4o
synthesis,sˈɪnθəsəs,The General American English phonemic transcription for 'synthesis' is /ˈsɪnθəsɪs/.,gpt-4o
syrian,sˈɪɹiən,/sɪɹiən/,gpt-4o
tang,tˈæŋ,/tæŋ/,gpt-4o
tapestry,tˈæpəstɹi,/ˈtæpəstɹi/,gpt-4o
tattoo,tætˈuː,/tæˈtu/,gpt-4o
taught,tˈɔːt,/tɔt/,gpt-4o
taxation,tæksˈeɪʃən,/tækˈseɪʃən/,gpt-4o
teaching,tˈiːtʃɪŋ,/ˈtitʃɪŋ/,gpt-4o
teaspoon,tˈiːspˌun,/ˈtiˌspun/,gpt-4o
tech,tˈɛk,/tɛk/,gpt-4o
techno,tˈɛknoʊ,/ˈtɛknoʊ/,gpt-4o
teller,tˈɛlɚ,/tɛlɚ/,gpt-4o
temporarily,tˌɛmpɚˈɛɹəli,/ˈtɛmpəˌɹɛɹəli/,gpt-4o
temptation,tɛmtˈeɪʃən,/tɛmpˈteɪʃən/,gpt-4o
tension,tˈɛnʃən,The General American English phonemic transcription for 'tension' is /ˈtɛnʃən/.,gpt-4o
terrified,tˈɛɹəfˌaɪd,/ˈtɛɹəˌfaɪd/,gpt-4o
terrifying,tˈɛɹəfˌaɪɪŋ,/ˈtɛɹəˌfaɪɪŋ/,gpt-4o
territorial,tˌɛɹɪtˈɔːɹiəl,/ˌtɛɹɪˈtɔɹiəl/,gpt-4o
thereby,ðˈɛɹbˈaɪ,/ˌðɛɹˈbaɪ/,gpt-4o
thermal,θˈɚməl,/ˈθɝməl/,gpt-4o
thing,θˈɪŋ,The General American English phonemic transcription for 'thing' is /θɪŋ/.,gpt-4o
things,θˈɪŋz,/θɪŋz/,gpt-4o
though,ðˈoʊ,/ðoʊ/,gpt-4o
three,θɹˈiː,/θɹi/,gpt-4o
thriller,θɹˈɪlɚ,/ˈθɹɪlɚ/,gpt-4o
thrive,θɹˈaɪv,/θɹaɪv/,gpt-4o
thriving,θɹˈaɪvɪŋ,/ˈθɹaɪvɪŋ/,gpt-4o
tiffany,tˈɪfəni,/ˈtɪfəni/,gpt-4o
time,tˈaɪm,/taɪm/,gpt-4o
times,tˈaɪmz,/taɪmz/,gpt-4o
timing,tˈaɪmɪŋ,/ˈtaɪmɪŋ/,gpt-4o
togo,tˈoʊgoʊ,/təˈɡoʊ/,gpt-4o
tor,tˈɔːɹ,/tɔɹ/,gpt-4o
touch,tˈʌtʃ,/tʌtʃ/,gpt-4o
touched,tˈʌtʃt,/tʌtʃt/,gpt-4o
touches,tˈʌtʃəz,/tʌtʃɪz/,gpt-4o
touching,tˈʌtʃɪŋ,/tʌtʃɪŋ/,gpt-4o
traits,tɹˈeɪts,/tɹeɪts/,gpt-4o
trap,tɹˈæp,/træp/,gpt-4o
traps,tɹˈæps,/træps/,gpt-4o
trek,tɹˈɛk,/tɹɛk/,gpt-4o
trent,tɹˈɛnt,/trɛnt/,gpt-4o
tribal,tɹˈaɪbəl,/ˈtɹaɪbəl/,gpt-4o
tribune,tɹˈɪbjun,/ˈtɹɪbjun/,gpt-4o
trivia,tɹˈɪviə,/trɪviə/,gpt-4o
true,tɹˈuː,/tru/,gpt-4o
tub,tˈʌb,/tʌb/,gpt-4o
tunnel,tˈʌnəl,/ˈtʌnəl/,gpt-4o
twice,twˈaɪs,/twaɪs/,gpt-4o
tyson,tˈaɪsən,/ˈtaɪsən/,gpt-4o
ultimately,ˈʌltəmətli,/ˈʌltəmətli/,gpt-4o
ultra,ˈʌltɹə,/ˈʌltɹə/,gpt-4o
unaware,ˌʌnəwˈɛɹ,/ˌʌnəˈwɛɹ/,gpt-4o
uncertain,ənsˈɚtən,/ənˈsɝtn̩/,gpt-4o
uncommon,ənkˈɑːmən,/ʌnˈkɑmən/,gpt-4o
unfair,ənfˈɛɹ,/ʌnˈfɛɹ/,gpt-4o
unleash,ənlˈiːʃ,/ənˈliʃ/,gpt-4o
unlimited,ənlˈɪmətəd,The General American English phonemic transcription for 'unlimited' is /ʌnˈlɪmɪtɪd/.,gpt-4o
usher,ˈʌʃɚ,The General American English phonemic transcription for 'usher' is /ˈʌʃɚ/.,gpt-4o
vegetarian,vˌɛdʒətˈɛɹiən,/ˌvɛdʒəˈtɛɹiən/,gpt-4o
vegetation,vˌɛdʒətˈeɪʃən,/ˌvɛdʒəˈteɪʃən/,gpt-4o
veil,vˈeɪl,/veɪl/,gpt-4o
versatile,vˈɚsətəl,/ˈvɝsətəl/,gpt-4o
versatility,vˌɚsətˈɪləti,/vɝsəˈtɪləti/,gpt-4o
vessels,vˈɛsəlz,/vɛsəlz/,gpt-4o
victim,vˈɪktəm,The General American English phonemic transcription for 'victim' is /ˈvɪktɪm/.,gpt-4o
vine,vˈaɪn,The General American English phonemic transcription for 'vine' is /vaɪn/.,gpt-4o
violate,vˈaɪəleɪt,/ˈvaɪəˌleɪt/,gpt-4o
violated,vˈaɪəleɪtɪd,The General American English phonemic transcription for 'violated' is /ˈvaɪəˌleɪtɪd/.,gpt-4o
violating,vˈaɪəleɪtɪŋ,/ˈvaɪəˌleɪtɪŋ/,gpt-4o
vulnerability,vˌʌlnɚəbˈɪlɪti,/vʌlnɚəˈbɪləti/,gpt-4o
wade,wˈeɪd,The General American English phonemic transcription for 'wade' is /weɪd/.,gpt-4o
warfare,wˈɔːɹfˌɛɹ,/ˈwɔɹfɛɹ/,gpt-4o
way,wˈeɪ,/weɪ/,gpt-4o
ways,wˈeɪz,The General American English phonemic transcription for 'ways' is /weɪz/.,gpt-4o
weaker,wˈiːkɚ,/ˈwikɚ/,gpt-4o
weakness,wˈiːknəs,/ˈwiknəs/,gpt-4o
wealthy,wˈɛlθi,/ˈwɛlθi/,gpt-4o
weapons,wˈɛpənz,The General American English phonemic transcription for 'weapons' is /ˈwɛpənz/.,gpt-4o
weave,wˈiːv,/wev/,gpt-4o
weaving,wˈiːvɪŋ,The General American English phonemic transcription for 'weaving' is /ˈwivɪŋ/.,gpt-4o
web,wˈɛb,The General American English phonemic transcription for 'web' is /wɛb/.,gpt-4o
webcam,wˈɛbkˌæm,/ˈwɛbˌkæm/,gpt-4o
wedge,wˈɛdʒ,The General American English phonemic transcription for 'wedge' is /wɛdʒ/.,gpt-4o
weigh,wˈeɪ,The General American English phonemic transcription for 'weigh' is /weɪ/.,gpt-4o
weighed,wˈeɪd,The General American English phonemic transcription for 'weighed' is /weɪd/.,gpt-4o
weighing,wˈeɪɪŋ,The General American English phonemic transcription for 'weighing' is /ˈweɪɪŋ/.,gpt-4o
weighs,wˈeɪz,The General American English phonemic transcription for 'weighs' is /weɪz/.,gpt-4o
weight,wˈeɪt,The General American English phonemic transcription for 'weight' is /weɪt/.,gpt-4o
weighted,wˈeɪtɪd,/ˈweɪtɪd/,gpt-4o
weights,wˈeɪts,The General American English phonemic transcription for 'weights' is /weɪts/.,gpt-4o
welcome,wˈɛlkəm,/ˈwɛlkəm/,gpt-4o
welcomed,wˈɛlkəmd,/ˈwɛlkəmd/,gpt-4o
well,wˈɛl,The General American English phonemic transcription for 'well' is /wɛl/.,gpt-4o
wells,wˈɛlz,The General American English phonemic transcription for 'wells' is /wɛlz/.,gpt-4o
wharf,wˈɔːɹf,/wɔɹf/,gpt-4o
wichita,wˈɪtʃətˌɔ,/ˈwɪtʃɪtɔ/,gpt-4o
wider,wˈaɪdɚ,/ˈwaɪdɚ/,gpt-4o
wii,wˈiː,The word 'wii' is transcribed in General American English as /wiː/.,gpt-4o
win,wˈɪn,The General American English phonemic transcription for 'win' is /wɪn/.,gpt-4o
wink,wˈɪŋk,/wɪŋk/,gpt-4o
winning,wˈɪnɪŋ,The General American English phonemic transcription for 'winning' is /ˈwɪnɪŋ/.,gpt-4o
wins,wˈɪnz,The General American English phonemic transcription for 'wins' is /wɪnz/.,gpt-4o
wire,wˈaɪɚ,The General American English phonemic transcription for 'wire' is /waɪɹ/.,gpt-4o
wired,wˈaɪɚd,/waɪɹd/,gpt-4o
wires,wˈaɪɚz,The General American English phonemic transcription for 'wires' is /waɪɹz/.,gpt-4o
witch,wˈɪtʃ,The General American English phonemic transcription for 'witch' is /wɪtʃ/.,gpt-4o
wool,wˈʊl,/wʊl/,gpt-4o
workflow,wˈɚkflˌoʊ,/ˈwɝkfloʊ/,gpt-4o
woven,wˈoʊvən,The General American English phonemic transcription for 'woven' is /ˈwoʊvən/.,gpt-4o
yelp,jˈɛlp,/jɛlp/,gpt-4o
yemen,jˈɛmən,The General American English phonemic transcription for 'Yemen' is /ˈjɛmən/.,gpt-4o
zambia,zˈæmbiə,/zæmbiə/,gpt-4o
zip,zˈɪp,/zɪp/,gpt-4o
zodiac,zˈoʊdiˌæk,The General American English phonemic transcription for 'zodiac' is /ˈzoʊdiˌæk/.,gpt-4o
