sentence,ground_truth_syllable_count,predicted_syllable_count,model_id
A desire so powerful it cannot be denied.,14,11 syllables,claude-3-5-sonnet-20241022
This isn't your normal boy-meets-boy story.,11,11 syllables,claude-3-5-sonnet-20241022
"Unlike human men around her, Rafe is not weak.",12,11 syllables,claude-3-5-sonnet-20241022
"But neither is she, and Rafe is about to learn it.",13,13 syllables,claude-3-5-sonnet-20241022
Time for making up their minds is running out.,11,11 syllables,claude-3-5-sonnet-20241022
"If not for his young daughter, he would have given up completely.",16,15 syllables,claude-3-5-sonnet-20241022
"Many years ago, Cicely ""Sissy"" Evans fancied herself in love with Joseph Scott.",22,19 syllables,claude-3-5-sonnet-20241022
"When he returned to Weatherton, she was shocked at the difference.",16,14 syllables,claude-3-5-sonnet-20241022
Just one scream and Clover’s life is changed forever.,12,11 syllables,claude-3-5-sonnet-20241022
 Who would have thought saving a werewolf pup would lead her to him.,15,15 syllables,claude-3-5-sonnet-20241022
She’ll be forced to adjust to her changing life.,11,10 syllables,claude-3-5-sonnet-20241022
"However, it’s harder than shifting without a break.",13,12 syllables,claude-3-5-sonnet-20241022
The hunters keep attacking and things go from bad to worse.,14,13 syllables,claude-3-5-sonnet-20241022
Nothing will stop him from protecting his new family.,14,12 syllables,claude-3-5-sonnet-20241022
                  Billionaires on the Beach is now complete.,10,9 syllables,claude-3-5-sonnet-20241022
This is book 1 of 4.,6,5 syllables,claude-3-5-sonnet-20241022
Sweet and hardworking Eva has just graduated from college.,16,13 syllables,claude-3-5-sonnet-20241022
What results is a night of passion that will change her life...,14,14 syllables,claude-3-5-sonnet-20241022
A sexy vacation awaits you inside these pages.,14,13 syllables,claude-3-5-sonnet-20241022
This book contains strong sexual content and is not intended for readers under 18.,23,19 syllables,claude-3-5-sonnet-20241022
"Now they'll have to see each other every, single day.",14,13 syllables,claude-3-5-sonnet-20241022
What has changed our standard of living.,10,8 syllables,claude-3-5-sonnet-20241022
Globalization hurt our economy and could possibly decimate the middle class in America.,29,24 syllables,claude-3-5-sonnet-20241022
Service jobs with mediocre wages are not the answer.,15,13 syllables,claude-3-5-sonnet-20241022
VICTORIA HAD NO ONE TO TURN TO.,10,9 syllables,claude-3-5-sonnet-20241022
It was natural that she should be grateful to him.,13,12 syllables,claude-3-5-sonnet-20241022
Yet where did the boundary lie between gratitude and love.,15,13 syllables,claude-3-5-sonnet-20241022
"Can you run from fate, or is destiny's pull too strong.",13,13 syllables,claude-3-5-sonnet-20241022
Arden is devastated when his mate runs from him.,13,12 syllables,claude-3-5-sonnet-20241022
Remy soon realizes she's made the biggest mistake of her life.,17,13 syllables,claude-3-5-sonnet-20241022
"Content Warning: contains graphic sex, strong language, and violence.",16,15 syllables,claude-3-5-sonnet-20241022
"If they lose, at least they'll meet again in death.",11,13 syllables,claude-3-5-sonnet-20241022
Valkyrie 106 is the final book in the Afterlife Academy series.,23,17 syllables,claude-3-5-sonnet-20241022
Books are best read in order.,7,7 syllables,claude-3-5-sonnet-20241022
"When she and he were only babies, they were pledged in marriage.",15,15 syllables,claude-3-5-sonnet-20241022
He vows to return to her as soon as he can.,12,12 syllables,claude-3-5-sonnet-20241022
"Halima does what she can to resist, but she has no choice.",15,13 syllables,claude-3-5-sonnet-20241022
" An American Bookseller Association Pick of the Lists, 1996.",22,21 syllables,claude-3-5-sonnet-20241022
A Book Links Editors' Choice of 1996.,13,10 syllables,claude-3-5-sonnet-20241022
" An American Bookseller Association Pick of the Lists, 1996.",22,21 syllables,claude-3-5-sonnet-20241022
A Book Links Editors' Choice of 1996.,13,10 syllables,claude-3-5-sonnet-20241022
"Backbreaking days, wild nights, and the hard hum of steel between your thighs...",16,17 syllables,claude-3-5-sonnet-20241022
Vince Grossier is the self-crowned outlaw king around here.,14,13 syllables,claude-3-5-sonnet-20241022
And she's a temptation too good to pass up.,11,11 syllables,claude-3-5-sonnet-20241022
She soon finds herself in conflict with the autocratic programme presenter Dr Justin Welles.,23,"Let's count each word:
She (1), soon (1), finds (1), herself (2), in (1), conflict (2), with (1), the (1), autocratic (4), programme (2), presenter (3), Dr (1), Justin (2), Welles (1)

Total syllables: 22",claude-3-5-sonnet-20241022
The war years are behind them.,7,7 syllables,claude-3-5-sonnet-20241022
"And one by one, the widows of Lyttlefield Park are getting restless...",17,"Let me count each word's syllables:
And (1) + one (1) + by (1) + one (1) + the (1) + widows (2) + of (1) + Lyttlefield (3) + Park (1) + are (1) + getting (2) + restless (2)

Total syllables: 18",claude-3-5-sonnet-20241022
"For hardly your typical widow, she remains innocent to the pleasures of the flesh.",22,19 syllables,claude-3-5-sonnet-20241022
Perhaps I wasn't myself when I met him.,11,9 syllables,claude-3-5-sonnet-20241022
This is the way I truly am.,8,8 syllables,claude-3-5-sonnet-20241022
Chance “The Chancellor” Gerhardt is a mainstay for Frontier Professional Wrestling.,20,17 syllables,claude-3-5-sonnet-20241022
He’s won multiple championships and has the respect of the locker room.,19,17 syllables,claude-3-5-sonnet-20241022
"But after ten years at the top, Chance is looking for a new challenge.",17,15 syllables,claude-3-5-sonnet-20241022
"The one he gets, mentoring FPW’s young rookie, is both unexpected and unwanted.",21,21 syllables,claude-3-5-sonnet-20241022
Devin Jacobs is a hot new talent signed by Frontier Professional Wrestling.,20,17 syllables,claude-3-5-sonnet-20241022
He has it bad for the steely eyed veteran wrestler.,15,13 syllables,claude-3-5-sonnet-20241022
"Unfortunately for Devin, The Chancellor isn’t looking to get involved with anyone.",24,21 syllables,claude-3-5-sonnet-20241022
But he’d also love the opportunity to win Chance’s heart.,16,13 syllables,claude-3-5-sonnet-20241022
Or will their shot at love be defeated 1-2-3.,13,13 syllables,claude-3-5-sonnet-20241022
Christa Tomlinson is a lifelong fan of professional wrestling.,17,14 syllables,claude-3-5-sonnet-20241022
"Genius surgeon Franklin Grant needs only three things -- work, work and more work.",17,15 syllables,claude-3-5-sonnet-20241022
But when a family anniversary party leads to a date with Dr.,19,17 syllables,claude-3-5-sonnet-20241022
"Dina Hamilton, Franklin knows he's in trouble.",12,12 syllables,claude-3-5-sonnet-20241022
"Dina is gorgeous, brilliant…and Franklin is her supervisor at the hospital.",21,"Let me count each word's syllables:
Di-na (2) + is (1) + gor-geous (2) + bril-liant (2) + and (1) + Frank-lin (2) + is (1) + her (1) + su-per-vi-sor (4) + at (1) + the (1) + hos-pi-tal (3)

Total syllables: 20",claude-3-5-sonnet-20241022
An affair could damage his reputation.,11,10 syllables,claude-3-5-sonnet-20241022
"But when their relationship is exposed, could Dina be the one behind the sabotage.",22,"Let me count each word's syllables:

But (1) + when (1) + their (1) + re•la•tion•ship (4) + is (1) + ex•posed (2) + could (1) + Di•na (2) + be (1) + the (1) + one (1) + be•hind (2) + the (1) + sa•bo•tage (3)

Total: 21 syllables",claude-3-5-sonnet-20241022
Could a fabulous French proposal change her mind.,12,11 syllables,claude-3-5-sonnet-20241022
"When that dream comes under threat, they'll do whatever it takes to save it.",17,15 syllables,claude-3-5-sonnet-20241022
Harper's world is spinning out of control.,10,9 syllables,claude-3-5-sonnet-20241022
“A story of reckoning that walks a fine line between vengeance and obsession…..”.,20,"Let's count each word:
A (1) + story (2) + of (1) + reckoning (3) + that (1) + walks (1) + a (1) + fine (1) + line (1) + between (2) + vengeance (3) + and (1) + obsession (3)

Total syllables: 20",claude-3-5-sonnet-20241022
They stole a piece of his life and got away with it.,13,13 syllables,claude-3-5-sonnet-20241022
Now Parker must keep her alive long enough to take the stand.,15,13 syllables,claude-3-5-sonnet-20241022
Cashenna is taken into protective custody and whisked away to a secret location.,25,21 syllables,claude-3-5-sonnet-20241022
"Under Parker’s protection, he was certain she was safe.",14,13 syllables,claude-3-5-sonnet-20241022
"But when he arrives at the safehouse, he finds nothing but bloodshed and bodies.",19,19 syllables,claude-3-5-sonnet-20241022
"His team is dead, and his witness - missing.",10,10 syllables,claude-3-5-sonnet-20241022
The Sharpest Edge by Seressia Glass.,10,8 syllables,claude-3-5-sonnet-20241022
"Anaru is a Maori warrior, unique among his tribe.",16,14 syllables,claude-3-5-sonnet-20241022
"When Anaru walks into the restaurant where Cam works, sparks fly between them.",19,17 syllables,claude-3-5-sonnet-20241022
"While falling in love, danger stalks the carnival.",12,12 syllables,claude-3-5-sonnet-20241022
Cam and Anaru join forces to prevent a disaster.,15,13 syllables,claude-3-5-sonnet-20241022
Mistress of the Beasts by J.M.,8,7 syllables,claude-3-5-sonnet-20241022
Delki Okello commands the beasts against the evil coming through the portals.,20,19 syllables,claude-3-5-sonnet-20241022
"Three months ago, her sister's murdered body was found in the California desert.",21,19 syllables,claude-3-5-sonnet-20241022
But falling for the main suspect isn't part of her plan.,14,13 syllables,claude-3-5-sonnet-20241022
***THE PRISONER is a novella (approx.,11,9 syllables,claude-3-5-sonnet-20241022
"25,000 words) intended to be read AFTER The Replacement.",18,13 syllables,claude-3-5-sonnet-20241022
"My name is Christian Walker, and Elise Duchamp is my drug of choice.",17,17 syllables,claude-3-5-sonnet-20241022
"No matter how hard I try to break the habit, it’s a lost cause.",16,15 syllables,claude-3-5-sonnet-20241022
"Okay, maybe I haven’t really tried to quit this particular habit.",19,17 syllables,claude-3-5-sonnet-20241022
All I can think about is owning her.,10,9 syllables,claude-3-5-sonnet-20241022
Only I know how to make her toes curl.,10,11 syllables,claude-3-5-sonnet-20241022
None of them can compare to me.,8,8 syllables,claude-3-5-sonnet-20241022
But the joke is on me.,6,6 syllables,claude-3-5-sonnet-20241022
The one who will never compare to him.,10,10 syllables,claude-3-5-sonnet-20241022
The one man who makes me see red.,8,8 syllables,claude-3-5-sonnet-20241022
His name is stored in her cell phone.,8,9 syllables,claude-3-5-sonnet-20241022
"She loves him, and I love her.",7,7 syllables,claude-3-5-sonnet-20241022
"In my own way, I always will.",8,8 syllables,claude-3-5-sonnet-20241022
But the bad guy doesn’t always belong with the bad girl.,14,13 syllables,claude-3-5-sonnet-20241022
I wish I was that good man.,7,7 syllables,claude-3-5-sonnet-20241022
That I could be her happily ever after.,12,12 syllables,claude-3-5-sonnet-20241022
"I guess that’s the thing about prisoners, though.",11,11 syllables,claude-3-5-sonnet-20241022
Jenny’s behavior was becoming more daring and risky.,15,13 syllables,claude-3-5-sonnet-20241022
"She wanted to be with the handsome Nathaniel, and had her husband’s approval.",20,19 syllables,claude-3-5-sonnet-20241022
 Monica led Mark across the lobby into an English-style pub.,18,15 syllables,claude-3-5-sonnet-20241022
They sat down at a small booth in a secluded area.,15,13 syllables,claude-3-5-sonnet-20241022
"“I suppose you’re curious,” said Monica.",11,9 syllables,claude-3-5-sonnet-20241022
"“That’s putting it mildly,” Mark replied.",9,9 syllables,claude-3-5-sonnet-20241022
Why did you drag me away from the dance floor.,11,12 syllables,claude-3-5-sonnet-20241022
This is part of the experience.,9,8 syllables,claude-3-5-sonnet-20241022
You must know what this arrangement is about.,11,10 syllables,claude-3-5-sonnet-20241022
Nathaniel is going to take your wife to bed.,12,12 syllables,claude-3-5-sonnet-20241022
But her family's finances are in increasingly dire straits.,16,13 syllables,claude-3-5-sonnet-20241022
He makes an offer she can't refuse.,9,8 syllables,claude-3-5-sonnet-20241022
"Henry Reese, Earl of Warshire, hasn't slept in weeks.",13,12 syllables,claude-3-5-sonnet-20241022
"There he meets a beautiful, intriguing woman―trespassing.",14,13 syllables,claude-3-5-sonnet-20241022
Is this love for real―or just a dream.,9,9 syllables,claude-3-5-sonnet-20241022
Sophie never expected this to happen.,11,9 syllables,claude-3-5-sonnet-20241022
Sophie is irrevocably promised to another.,14,13 syllables,claude-3-5-sonnet-20241022
The number one suspect is Jamie's former lover Jazzy Talbot.,17,14 syllables,claude-3-5-sonnet-20241022
And then the killer strikes again...and again...with the same chilling signature.,19,19 syllables,claude-3-5-sonnet-20241022
"Always the dutiful daughter, Fanny Mitchell surprised everyone when she broke her engagement.",24,21 syllables,claude-3-5-sonnet-20241022
"And he won't allow sweet, lovely Fanny to suffer the consequences.",18,15 syllables,claude-3-5-sonnet-20241022
She also wasn't prepared for the sparks that flew every time they were together.,21,19 syllables,claude-3-5-sonnet-20241022
Only Xavier had no idea that fate had another plan for him.,18,15 syllables,claude-3-5-sonnet-20241022
What do you do when you are fighting for your family.,14,13 syllables,claude-3-5-sonnet-20241022
This is the question Bilal Ansell Blake aka Baby is faced with.,17,15 syllables,claude-3-5-sonnet-20241022
Kane is the youngest Blake child and the most grounded.,12,13 syllables,claude-3-5-sonnet-20241022
He is single with no kids and finishing up his last year of college.,18,17 syllables,claude-3-5-sonnet-20241022
His focus has been on finishing school and going straight into the ministry.,20,17 syllables,claude-3-5-sonnet-20241022
That is until his friend introduces him to her sister.,15,13 syllables,claude-3-5-sonnet-20241022
Will he be able to resist temptation and remain focused on his goals.,19,17 syllables,claude-3-5-sonnet-20241022
Or will his goals be deterred by the flesh.,10,10 syllables,claude-3-5-sonnet-20241022
Shakira is the wife of Bilal.,9,8 syllables,claude-3-5-sonnet-20241022
A BWWM romance brought to you by african-american author Nina Ford.,19,19 syllables,claude-3-5-sonnet-20241022
"For Kendall, life since the Battle of Paradin has been quiet.",16,13 syllables,claude-3-5-sonnet-20241022
 Neeka could never remember much from her childhood.,13,12 syllables,claude-3-5-sonnet-20241022
Most of what she knows has been told to her by her guardian.,15,14 syllables,claude-3-5-sonnet-20241022
"Her family killed, she finds a fierce guardian in Kendall.",15,13 syllables,claude-3-5-sonnet-20241022
"Within hours of their return, tragedy strikes.",12,9 syllables,claude-3-5-sonnet-20241022
"When he went Marine, the rule was don't ask, don't tell.",12,13 syllables,claude-3-5-sonnet-20241022
His brothers-in-arms pretty much didn't ask and didn't care.,15,14 syllables,claude-3-5-sonnet-20241022
A man he called best friend but let time and distance carry away.,16,15 syllables,claude-3-5-sonnet-20241022
"Liam Gardiner grew up on the same Boston block as his best friend, Brenden.",18,19 syllables,claude-3-5-sonnet-20241022
"Life made them best friends, can Madame Eve help them become so much more.",16,17 syllables,claude-3-5-sonnet-20241022
Was she free from the past.,6,6 syllables,claude-3-5-sonnet-20241022
"And kind, dependable Michael was waiting.",11,10 syllables,claude-3-5-sonnet-20241022
He'll lose his life and those of everyone he holds dear.,13,13 syllables,claude-3-5-sonnet-20241022
“Some men think there’s a choice between right and wrong.,11,13 syllables,claude-3-5-sonnet-20241022
"Against protocol, he rescues Samantha and gives the wildcat a ride.",18,17 syllables,claude-3-5-sonnet-20241022
Will their sacrifices be enough to stop the assault.,14,12 syllables,claude-3-5-sonnet-20241022
Lane Warner is used to being overshadowed and overlooked.,16,14 syllables,claude-3-5-sonnet-20241022
At the top of that list is his childhood friend Brynn Fox…no…Brynn Warner.,17,"Let me count each word's syllables:
At (1) + the (1) + top (1) + of (1) + that (1) + list (1) + is (1) + his (1) + child•hood (2) + friend (1) + Brynn (1) + Fox (1) + no (1) + Brynn (1) + War•ner (2)

Total syllables: 17",claude-3-5-sonnet-20241022
Brynn Warner is used to being stuck between a rock and a hard place.,17,14 syllables,claude-3-5-sonnet-20241022
At the very top of that list is Lane Warner.,12,12 syllables,claude-3-5-sonnet-20241022
He was everything Brynn ever wanted and everything she knew she could never have.,21,21 syllables,claude-3-5-sonnet-20241022
She’s going to bring her wayward cowboy home….whatever it takes.,16,13 syllables,claude-3-5-sonnet-20241022
These boys are very good at putting the wild in wilderness.,15,15 syllables,claude-3-5-sonnet-20241022
Pioneers poured into the West; Civil War ravaged the East.,15,14 syllables,claude-3-5-sonnet-20241022
"But the chaotic world burst in upon them, separating them again.",18,15 syllables,claude-3-5-sonnet-20241022
Then she noticed the cowardly sneak was awake--and enjoying himself.,18,15 syllables,claude-3-5-sonnet-20241022
"Oh yeah, she thought about their sexy father as well.",13,12 syllables,claude-3-5-sonnet-20241022
Will a misunderstanding - a misheard conversation - ruin their chance at love.,20,19 syllables,claude-3-5-sonnet-20241022
Cherie's willing to walk away from the love of her life.,14,13 syllables,claude-3-5-sonnet-20241022
Rick's job is to convince her to stay.,9,8 syllables,claude-3-5-sonnet-20241022
"But now he's wide-awake, and a citified woman is glaring down at him.",19,15 syllables,claude-3-5-sonnet-20241022
"Fighting the attraction he feels toward the blond-haired filly with the big, vulnerable eyes.",23,19 syllables,claude-3-5-sonnet-20241022
Redeem her career by planning local weddings.,12,10 syllables,claude-3-5-sonnet-20241022
"As he allows himself to get dangerously close, the threats to Adelaide continue.",22,19 syllables,claude-3-5-sonnet-20241022
Sins of the past must be paid.,7,8 syllables,claude-3-5-sonnet-20241022
But now he's back and determined to collect the debt she owes him.,16,15 syllables,claude-3-5-sonnet-20241022
Designing his precious sister's wedding gown will cement Rose's career.,18,15 syllables,claude-3-5-sonnet-20241022
But is the tango teaching lothario all he seems to be.,16,13 syllables,claude-3-5-sonnet-20241022
"But where her brain might miss out, her body certainly doesn't.",15,14 syllables,claude-3-5-sonnet-20241022
"They don't call sex the horizontal tango for nothing, it seems.",16,15 syllables,claude-3-5-sonnet-20241022
"The obnoxious Elmer, however, seeks Emma's hand for himself.",16,15 syllables,claude-3-5-sonnet-20241022
"Lost, she finds shelter at the home of a blacksmith who is a widow.",17,15 syllables,claude-3-5-sonnet-20241022
"Going against his better judgment, he takes the mother and daughter in.",18,15 syllables,claude-3-5-sonnet-20241022
There's a fine line between love .,7,8 syllables,claude-3-5-sonnet-20241022
"As long as she keeps up her grades, makes law review.",12,13 syllables,claude-3-5-sonnet-20241022
But trouble is just what walks in the door one scorching hot summer day.,17,15 syllables,claude-3-5-sonnet-20241022
When Gabriel Storm crashes into Elizabeth's life she wants nothing to do with him.,22,19 syllables,claude-3-5-sonnet-20241022
"She should walk away, hell, she should run away, but she can't.",14,13 syllables,claude-3-5-sonnet-20241022
You have twelve reasons this season to stay indoors and fall in love.,16,15 syllables,claude-3-5-sonnet-20241022
"My name is Cam, and I’m the head vampire of the Chicago coven.",17,17 syllables,claude-3-5-sonnet-20241022
"At the worst possible time, I meet a human woman who hates vampires.",18,15 syllables,claude-3-5-sonnet-20241022
Exactly what I swore I wouldn’t do.,10,10 syllables,claude-3-5-sonnet-20241022
"The Blood Courtesans Series, where vampires are real, rich, powerful--and hungry.",19,19 syllables,claude-3-5-sonnet-20241022
It's not supposed to be about love ..,9,8 syllables,claude-3-5-sonnet-20241022
"Rafe Montoya had known his wife, Beth, was unhappy.",13,13 syllables,claude-3-5-sonnet-20241022
He thought that being her knight in shining armor would be enough.,16,13 syllables,claude-3-5-sonnet-20241022
"His Beth, ready and waiting to give him a second chance.",14,13 syllables,claude-3-5-sonnet-20241022
Daulton Rinnich's life has been full of grief.,10,9 syllables,claude-3-5-sonnet-20241022
"He pretends to enjoy life, but on the inside, Dault's content being miserable.",21,19 syllables,claude-3-5-sonnet-20241022
"That is, until a tragic night changes his life views and priorities.",18,17 syllables,claude-3-5-sonnet-20241022
So Tom was given a deamon.,8,8 syllables,claude-3-5-sonnet-20241022
But a deamon must come from a murdered shifter.,12,12 syllables,claude-3-5-sonnet-20241022
That murdered shifter was Derek Christian's mate.,11,10 syllables,claude-3-5-sonnet-20241022
"He arrived too late to save his lover, and finds Tom instead.",15,13 syllables,claude-3-5-sonnet-20241022
"Enraged, Derek takes Tom with every intention of punishing him.",18,15 syllables,claude-3-5-sonnet-20241022
Emma Whittingham is leading a double life.,12,11 syllables,claude-3-5-sonnet-20241022
Her father's suicide leaves her to care for her five younger siblings alone.,19,19 syllables,claude-3-5-sonnet-20241022
"The trouble is, she can't seem to stay away from the sexy duke.",16,15 syllables,claude-3-5-sonnet-20241022
The stars were aligned the night Katie Kingston met Joey Petersen.,17,15 syllables,claude-3-5-sonnet-20241022
But nothing prepared her for the long journey they both would embark on.,17,15 syllables,claude-3-5-sonnet-20241022
Should he make this mouse a respectable offer.,12,11 syllables,claude-3-5-sonnet-20241022
Marrying her shouldn't upend his life...,10,9 syllables,claude-3-5-sonnet-20241022
"His heart, however, is another matter...",11,11 syllables,claude-3-5-sonnet-20241022
"Self-pity, she believes, is for the truly wretched.",13,12 syllables,claude-3-5-sonnet-20241022
He's given up on happiness but will not reject sensual pleasure.,18,15 syllables,claude-3-5-sonnet-20241022
"After all, a man has needs.",7,8 syllables,claude-3-5-sonnet-20241022
And now the duke is faced with a choice.,9,10 syllables,claude-3-5-sonnet-20241022
"She's rather pathetic and harmless, really.",11,10 syllables,claude-3-5-sonnet-20241022
Oughtn't to upset his life whatsoever.,11,9 syllables,claude-3-5-sonnet-20241022
He never wanted to become a beast.,10,9 syllables,claude-3-5-sonnet-20241022
Marcus escaped the doctors who thought it was okay to experiment on him.,20,17 syllables,claude-3-5-sonnet-20241022
"However, taking an alluring woman to his lair means having her close.",19,15 syllables,claude-3-5-sonnet-20241022
Because there is only one punishment for a project gone rogue….,16,15 syllables,claude-3-5-sonnet-20241022
"Hoping to follow in his footsteps, Jesse moves to St.",14,12 syllables,claude-3-5-sonnet-20241022
But secret government agencies don’t have open recruitment.,16,15 syllables,claude-3-5-sonnet-20241022
"He can’t share his life with just anyone, so dating’s out of the question.",18,15 syllables,claude-3-5-sonnet-20241022
But how can Bryce keep Jesse safe when Jesse insists on running into danger.,20,17 syllables,claude-3-5-sonnet-20241022
"At the age of thirty-one, Brooke Bailey still believed in Santa Claus.",17,15 syllables,claude-3-5-sonnet-20241022
She was determined to spread joy throughout her apartment building ..,16,15 syllables,claude-3-5-sonnet-20241022
whether a certain neighbor wanted it or not.,12,11 syllables,claude-3-5-sonnet-20241022
"Duncan Cox, Christmas was his least favorite time of year--and his busiest.",19,17 syllables,claude-3-5-sonnet-20241022
"Lo and behold, Duncan enjoyed her joy.",10,9 syllables,claude-3-5-sonnet-20241022
Only in the season of miracles...,10,11 syllables,claude-3-5-sonnet-20241022
"An educator, she also writes books helping women to achieve more fulfilling sex lives.",23,24 syllables,claude-3-5-sonnet-20241022
Cheyenne Moon Ranch in the Texas Hill Country.,11,10 syllables,claude-3-5-sonnet-20241022
The Cowgirl and the City Slicker.,9,8 syllables,claude-3-5-sonnet-20241022
    She's all Texas spunk and sass.,7,7 syllables,claude-3-5-sonnet-20241022
Her love is the land -- her father's legacy.,11,10 syllables,claude-3-5-sonnet-20241022
    He's the cousin of the man she almost married.,12,12 syllables,claude-3-5-sonnet-20241022
He's also the only man who can save her land.,12,13 syllables,claude-3-5-sonnet-20241022
"Quinn believes he’s dead, though Liam insists otherwise.",13,12 syllables,claude-3-5-sonnet-20241022
And why does Liam play along.,8,7 syllables,claude-3-5-sonnet-20241022
He was a sucker for a pretty face.,10,9 syllables,claude-3-5-sonnet-20241022
"The blond, blue-eyed siren had tearfully requested his help ..",15,15 syllables,claude-3-5-sonnet-20241022
and soon devastated him with her sensuous appeal.,14,13 syllables,claude-3-5-sonnet-20241022
"He wanted her in his life, in his bed.",10,11 syllables,claude-3-5-sonnet-20241022
And he wanted her in spite of her questionable past.,14,13 syllables,claude-3-5-sonnet-20241022
"Forced to flee her new, powerful enemy, she runs straight into Tyler's arms.",19,15 syllables,claude-3-5-sonnet-20241022
Will the killer sent to silence her forever complete his mission.,17,15 syllables,claude-3-5-sonnet-20241022
Nothing and nobody can sever those that are forged between ones chosen family.,21,21 syllables,claude-3-5-sonnet-20241022
Arynn will prove to Sheila how true that is.They say love hurts.,15,14 syllables,claude-3-5-sonnet-20241022
Family is supposed to love and cherish one another.,15,15 syllables,claude-3-5-sonnet-20241022
Sheila never had that growing up.,9,8 syllables,claude-3-5-sonnet-20241022
"Lots of growly men, a crazy Fey Queen and her wolpires.",14,15 syllables,claude-3-5-sonnet-20241022
"It is, too, a love story with numerous strands.",12,13 syllables,claude-3-5-sonnet-20241022
"A high-spirited young beauty, she knew nothing of love's treacherous rhapsody...",20,"Let me count each word's syllables:
A (1) + high (1) + spir•i•ted (3) + young (1) + beau•ty (2) + she (1) + knew (1) + no•thing (2) + of (1) + love's (1) + treach•er•ous (3) + rhap•so•dy (3)

Total syllables: 22",claude-3-5-sonnet-20241022
"UNITED BY CHANCE, THEY WERE MATCHED IN DANGEROUS PRIDE -- AND DESPERATE PASSION.",18,"Let me count each word's syllables:
U•ni•ted (3), by (1), chance (1), they (1), were (1), matched (1), in (1), dan•ger•ous (3), pride (1), and (1), des•per•ate (3), pas•sion (2)

Total syllables: 20",claude-3-5-sonnet-20241022
Queen Victoria herself had decreed it: Lady Aidan Prescott must marry.,20,19 syllables,claude-3-5-sonnet-20241022
The girl was too wild -- a husband would settle her.,12,12 syllables,claude-3-5-sonnet-20241022
Warfield was fascinated by the copper-haired beauty ..,14,12 syllables,claude-3-5-sonnet-20241022
The sparks of fate ignited when Aidan's father forced them to marry.,17,15 syllables,claude-3-5-sonnet-20241022
"She is gorgeous but aloof, and he is handsome yet overfamiliar.",18,"Let's count each word:
She (1) + is (1) + gor•geous (2) + but (1) + a•loof (2) + and (1) + he (1) + is (1) + hand•some (2) + yet (1) + o•ver•fa•mil•iar (5)

Total syllables: 17",claude-3-5-sonnet-20241022
But will Lauren succumb and agree to meet up with him again.,16,14 syllables,claude-3-5-sonnet-20241022
And if some of those dreams play out in the bedroom.,12,13 syllables,claude-3-5-sonnet-20241022
"After Dallas, Laidey Bartholomew finds Henderson to be a breath of fresh air.",21,17 syllables,claude-3-5-sonnet-20241022
"All of a sudden, Laidey's not invisible anymore.",15,13 syllables,claude-3-5-sonnet-20241022
Xavier Wright hasn't lived in Henderson for fourteen years.,14,12 syllables,claude-3-5-sonnet-20241022
You'd think by now everyone would have forgotten about his juvenile antics.,20,17 syllables,claude-3-5-sonnet-20241022
"Unfortunately, a certain little newcomer continually brings out the worst in him.",24,21 syllables,claude-3-5-sonnet-20241022
She's way too prissy for him.,7,7 syllables,claude-3-5-sonnet-20241022
He's way too domineering for her.,9,8 syllables,claude-3-5-sonnet-20241022
Harry believes it's a match made in heaven.,11,10 syllables,claude-3-5-sonnet-20241022
Silver Medal in the 2012 Readers' Favorite Awards.,16,14 syllables,claude-3-5-sonnet-20241022
Jamie Collins is a junior at Santa Clara University in 1986.,24,17 syllables,claude-3-5-sonnet-20241022
When Jamie discovers a foreign cell in his blood that links him to the.,18,15 syllables,claude-3-5-sonnet-20241022
And the only way to stop it may be to prevent Titanic from sinking.,19,17 syllables,claude-3-5-sonnet-20241022
"But even if he can figure out a way to do that, should he.",16,14 syllables,claude-3-5-sonnet-20241022
What will be the effect on history if he succeeds.,14,12 syllables,claude-3-5-sonnet-20241022
And what about the lady he wasn't supposed to fall in love with.,17,15 syllables,claude-3-5-sonnet-20241022
"Banishment to Maple Hill is dismal, until a ghost appears requesting her help.",21,19 syllables,claude-3-5-sonnet-20241022
"Then her girlhood crush, Eric Burke, arrives and suddenly Maple Hill isn't so bad.",21,17 syllables,claude-3-5-sonnet-20241022
Then he wonders if her one experiment with pot has made her crazy.,18,15 syllables,claude-3-5-sonnet-20241022
"When he asks to meet, Hannah hesitates.",10,9 syllables,claude-3-5-sonnet-20241022
But the temptation is too strong.,8,8 syllables,claude-3-5-sonnet-20241022
"And after one look into his sultry green eyes, there's no turning back.",17,15 syllables,claude-3-5-sonnet-20241022
It's something all his money can't buy.,9,9 syllables,claude-3-5-sonnet-20241022
"And now, Cade will do anything to earn it .",11,10 syllables,claude-3-5-sonnet-20241022
Violet is a woman on a mission to get her life in order.,18,15 syllables,claude-3-5-sonnet-20241022
Or she was supposed to be.,7,7 syllables,claude-3-5-sonnet-20241022
"Sleeping with her smokin' hot new boss, however, definitely counts as a mistake.",21,19 syllables,claude-3-5-sonnet-20241022
One she has no intention of repeating.,11,10 syllables,claude-3-5-sonnet-20241022
Bar owner Alex has finally got his libido back following a crushing divorce.,23,17 syllables,claude-3-5-sonnet-20241022
No way is he letting the curvaceous object of his lustful affections get away.,23,19 syllables,claude-3-5-sonnet-20241022
They can have a relationship without it spilling over into the workplace.,20,17 syllables,claude-3-5-sonnet-20241022
