grapheme,ground_truth_phoneme,predicted_phoneme,model
inviting,ɪnvˈaɪtɪŋ,The General American English phonemic transcription for 'inviting' is /ɪnˈvaɪtɪŋ/.,gpt-3.5-turbo
ireland,ˈaɪɚlənd,/ˈaɪɹlənd/,gpt-3.5-turbo
irs,ˈɚz,The General American English phonemic transcription for 'irs' is /ɝz/.,gpt-3.5-turbo
irwin,ˈɚwən,/ˈɜrwɪn/,gpt-3.5-turbo
issue,ˈɪʃu,The General American English phonemic transcription for 'issue' is /ˈɪʃu/.,gpt-3.5-turbo
jade,dʒˈeɪd,The General American English phonemic transcription for 'jade' is /dʒeɪd/.,gpt-3.5-turbo
jay,dʒˈeɪ,The General American English phonemic transcription for 'jay' is /dʒeɪ/.,gpt-3.5-turbo
jefferson,dʒˈɛfɚsən,The General American English phonemic transcription for 'Jefferson' is /ˈdʒɛfərsən/.,gpt-3.5-turbo
jimmy,dʒˈɪmi,"Sure, the General American English phonemic transcription for 'jimmy' is /ˈdʒɪmi/.",gpt-3.5-turbo
joel,dʒˈoʊəl,The General American English phonemic transcription for 'joel' is /dʒoʊl/.,gpt-3.5-turbo
joey,dʒˈoʊi,The General American English phonemic transcription for 'joey' is /ˈdʒoʊi/.,gpt-3.5-turbo
journey,dʒˈɚni,"Sure, the General American English phonemic transcription for 'journey' is /ˈdʒɝni/.",gpt-3.5-turbo
joy,dʒˈɔɪ,The General American English phonemic transcription for 'joy' is /dʒɔɪ/.,gpt-3.5-turbo
joys,dʒˈɔɪz,/jɔɪz/,gpt-3.5-turbo
judy,dʒˈuːdi,"Sure, the General American English phonemic transcription for 'judy' is /ˈdʒʊdi/.",gpt-3.5-turbo
jumbo,dʒˈʌmboʊ,The General American English phonemic transcription for 'jumbo' is /ˈdʒʌmboʊ/.,gpt-3.5-turbo
kelly,kˈɛli,The General American English phonemic transcription for 'kelly' is /ˈkɛli/.,gpt-3.5-turbo
kenny,kˈɛni,The General American English phonemic transcription for 'kenny' is /ˈkɛni/.,gpt-3.5-turbo
kerala,kˌɛɹˈɑːlə,The General American English phonemic transcription for 'kerala' is /kəˈrælə/.,gpt-3.5-turbo
kernel,kˈɚnəl,The General American English phonemic transcription for 'kernel' is /ˈkɝnəl/.,gpt-3.5-turbo
kick,kˈɪk,The General American English phonemic transcription for 'kick' is /kɪk/.,gpt-3.5-turbo
kicked,kˈɪkt,The General American English phonemic transcription for 'kicked' is /kɪkt/.,gpt-3.5-turbo
kicking,kˈɪkɪŋ,The General American English phonemic transcription for 'kicking' is /ˈkɪkɪŋ/.,gpt-3.5-turbo
kicks,kˈɪks,The General American English phonemic transcription for 'kicks' is /kɪks/.,gpt-3.5-turbo
kim,kˈɪm,The General American English phonemic transcription for 'kim' is /kɪm/.,gpt-3.5-turbo
kin,kˈɪn,The General American English phonemic transcription for 'kin' is /kɪn/.,gpt-3.5-turbo
kirsten,kˈɚstən,The General American English phonemic transcription for 'kirsten' is /ˈkɝːstən/.,gpt-3.5-turbo
knives,nˈaɪvz,The General American English phonemic transcription for 'knives' is /naɪvz/.,gpt-3.5-turbo
kramer,kɹˈeɪmɚ,The General American English phonemic transcription for 'kramer' is /ˈkɹeɪməɹ/.,gpt-3.5-turbo
lab,lˈæb,The General American English phonemic transcription for 'lab' is /læb/.,gpt-3.5-turbo
lanes,lˈeɪnz,The General American English phonemic transcription for 'lanes' is /leɪnz/.,gpt-3.5-turbo
later,lˈeɪtɚ,The General American English phonemic transcription for 'later' is /ˈleɪtəɹ/.,gpt-3.5-turbo
lavish,lˈævɪʃ,The General American English phonemic transcription for 'lavish' is /ˈlævɪʃ/.,gpt-3.5-turbo
lawn,lˈɔːn,The General American English phonemic transcription for 'lawn' is /lɔn/.,gpt-3.5-turbo
lax,lˈæks,The General American English phonemic transcription for 'lax' is /læks/.,gpt-3.5-turbo
learn,lˈɚn,The General American English phonemic transcription for 'learn' is /lɝn/.,gpt-3.5-turbo
learning,lˈɚnɪŋ,The General American English phonemic transcription for 'learning' is /ˈlɝnɪŋ/.,gpt-3.5-turbo
learnt,lˈɚnt,The General American English phonemic transcription for 'learnt' is /lɜrnt/.,gpt-3.5-turbo
lecturer,lˈɛktʃɚɚ,The General American English phonemic transcription for 'lecturer' is /ˈlɛktʃərɚ/.,gpt-3.5-turbo
legally,lˈiːgəli,The General American English phonemic transcription for 'legally' is /ˈlɛɡəli/.,gpt-3.5-turbo
lemonade,lˈɛmənˈeɪd,The General American English phonemic transcription for 'lemonade' is /ˌlɛməˈneɪd/.,gpt-3.5-turbo
lens,lˈɛnz,/lɛnz/,gpt-3.5-turbo
lenses,lˈɛnzəz,/lɛnzɪz/,gpt-3.5-turbo
lester,lˈɛstɚ,The General American English phonemic transcription for 'lester' is /ˈlɛstɚ/.,gpt-3.5-turbo
liar,lˈaɪɚ,The General American English phonemic transcription for 'liar' is /ˈlaɪəɹ/.,gpt-3.5-turbo
liberal,lˈɪbɚəl,The General American English phonemic transcription for 'liberal' is /ˈlɪbərəl/.,gpt-3.5-turbo
liberty,lˈɪbɚti,The General American English phonemic transcription for 'liberty' is /ˈlɪbɚti/.,gpt-3.5-turbo
liner,lˈaɪnɚ,The General American English phonemic transcription for 'liner' is /ˈlaɪnɚ/.,gpt-3.5-turbo
literal,lˈɪtɚəl,The General American English phonemic transcription for 'literal' is /ˈlɪtərəl/.,gpt-3.5-turbo
lithium,lˈɪθiəm,The General American English phonemic transcription for 'lithium' is /ˈlɪθiəm/.,gpt-3.5-turbo
locate,lˈoʊkˌeɪt,The General American English phonemic transcription for 'locate' is /loʊˈkeɪt/.,gpt-3.5-turbo
located,lˈoʊkˌeɪtəd,/ˈloʊˌkeɪtɪd/,gpt-3.5-turbo
lodge,lˈɑːdʒ,/lɑdʒ/,gpt-3.5-turbo
lodging,lˈɑːdʒɪŋ,The General American English phonemic transcription for 'lodging' is /ˈlɑdʒɪŋ/.,gpt-3.5-turbo
loneliness,lˈoʊnlinəs,The General American English phonemic transcription for 'loneliness' is /ˈloʊnliˌnəs/.,gpt-3.5-turbo
lonely,lˈoʊnli,The General American English phonemic transcription for 'lonely' is /ˈloʊnli/.,gpt-3.5-turbo
lucky,lˈʌki,The General American English phonemic transcription for 'lucky' is /ˈlʌki/.,gpt-3.5-turbo
lynch,lˈɪntʃ,The General American English phonemic transcription for 'lynch' is /lɪntʃ/.,gpt-3.5-turbo
lyric,lˈɪɹɪk,The General American English phonemic transcription for 'lyric' is /ˈlɪɹɪk/.,gpt-3.5-turbo
macedonia,mˌæsədˈoʊniə,"Sure, the General American English phonemic transcription for 'macedonia' is /məˌseɪˈdoʊniə/.",gpt-3.5-turbo
machinery,məʃˈiːnɚi,"Sure, the General American English phonemic transcription for 'machinery' is /ˈməʃɪnəri/.",gpt-3.5-turbo
magazines,mˈægəzˌinz,"Sure, the phonemic transcription for 'magazines' in General American English is /mæˈɡəˌzinz/.",gpt-3.5-turbo
magnet,mˈægnət,The General American English phonemic transcription for 'magnet' is /ˈmæɡnɪt/.,gpt-3.5-turbo
management,mˈænədʒmənt,"Sure, the phonemic transcription for 'management' in General American English is /ˈmænɪdʒmənt/.",gpt-3.5-turbo
mandate,mˌændˈeɪt,The General American English phonemic transcription for 'mandate' is /ˈmænˌdeɪt/.,gpt-3.5-turbo
manicure,mˈænɪkjɚ,The General American English phonemic transcription for 'manicure' is /ˈmænɪˌkjʊɹ/.,gpt-3.5-turbo
maple,mˈeɪpəl,The General American English phonemic transcription for 'maple' is /ˈmeɪpəl/.,gpt-3.5-turbo
mara,mˈɑːɹə,The General American English phonemic transcription for 'mara' is /ˈmɛɹə/.,gpt-3.5-turbo
marathi,məɹˈɑːti,The General American English phonemic transcription for 'marathi' is /məˈɹɑθi/.,gpt-3.5-turbo
marital,mˈɛɹətəl,"Sure, the phonemic transcription for 'marital' in General American English is /ˈmɛɹɪtəl/.",gpt-3.5-turbo
market,mˈɑːɹkət,The General American English phonemic transcription for 'market' is /ˈmɑɹkɪt/.,gpt-3.5-turbo
markets,mˈɑːɹkəts,The General American English phonemic transcription for 'markets' is /ˈmɑɹkɪts/.,gpt-3.5-turbo
mascot,mˈæskət,The General American English phonemic transcription for 'mascot' is /ˈmæskɑt/.,gpt-3.5-turbo
massey,mˈæsi,The General American English phonemic transcription for 'massey' is /ˈmæsi/.,gpt-3.5-turbo
material,mətˈɪɹiəl,The General American English phonemic transcription for 'material' is /məˈtɪɹiəl/.,gpt-3.5-turbo
materials,mətˈɪɹiəlz,"Sure, the General American English phonemic transcription for 'materials' is /məˈtɪriəlz/.",gpt-3.5-turbo
maternity,mətˈɚnɪti,"Sure, the General American English phonemic transcription for 'maternity' is /məˈtɝnəti/.",gpt-3.5-turbo
matthew,mˈæθju,The General American English phonemic transcription for 'matthew' is /ˈmæθju/.,gpt-3.5-turbo
maturity,mətʃˈʊɹəti,"Sure, the phonemic transcription for 'maturity' in General American English is /məˈtʃʊɹəti/.",gpt-3.5-turbo
maya,mˈaɪə,The General American English phonemic transcription for 'maya' is /ˈmaɪə/.,gpt-3.5-turbo
meaningful,mˈiːnɪŋfəl,"Sure, the phonemic transcription for 'meaningful' in General American English is /ˈminɪŋfəl/.",gpt-3.5-turbo
mechanism,mˈɛkənˌɪzəm,"Sure, the phonemic transcription for 'mechanism' in General American English is /ˈmɛkəˌnɪzəm/.",gpt-3.5-turbo
memorable,mˈɛmɚəbəl,The General American English phonemic transcription for 'memorable' is /ˈmɛmərəbəl/.,gpt-3.5-turbo
mesh,mˈɛʃ,The General American English phonemic transcription for 'mesh' is /mɛʃ/.,gpt-3.5-turbo
messy,mˈɛsi,The General American English phonemic transcription for 'messy' is /ˈmɛsi/.,gpt-3.5-turbo
migrant,mˈaɪgɹənt,The General American English phonemic transcription for 'migrant' is /ˈmaɪɡɹənt/.,gpt-3.5-turbo
mike,mˈaɪk,"Sure, the phonemic transcription for 'mike' in General American English is /maɪk/.",gpt-3.5-turbo
mile,mˈaɪl,The General American English phonemic transcription for 'mile' is /maɪl/.,gpt-3.5-turbo
millions,mˈɪljənz,"Sure, the phonemic transcription for 'millions' in General American English is /ˈmɪljənz/.",gpt-3.5-turbo
mine,mˈaɪn,The General American English phonemic transcription for 'mine' is /maɪn/.,gpt-3.5-turbo
mines,mˈaɪnz,The General American English phonemic transcription for 'mines' is /maɪnz/.,gpt-3.5-turbo
mining,mˈaɪnɪŋ,"Sure, the General American English phonemic transcription for 'mining' is /ˈmaɪnɪŋ/.",gpt-3.5-turbo
ministry,mˈɪnəstɹi,"Sure, the phonemic transcription for 'ministry' in General American English is /ˈmɪnɪstri/.",gpt-3.5-turbo
minus,mˈaɪnəs,The General American English phonemic transcription for 'minus' is /ˈmaɪnəs/.,gpt-3.5-turbo
misconduct,mˌɪskɑndˈʌkt,The General American English phonemic transcription for 'misconduct' is /mɪsˈkɑndʌkt/.,gpt-3.5-turbo
miss,mˈɪs,The General American English phonemic transcription for 'miss' is /mɪs/.,gpt-3.5-turbo
missed,mˈɪst,The General American English phonemic transcription for 'missed' is /mɪst/.,gpt-3.5-turbo
misses,mˈɪsəz,"Sure, the phonemic transcription for 'misses' in General American English is /ˈmɪsɪz/.",gpt-3.5-turbo
missing,mˈɪsɪŋ,The General American English phonemic transcription for 'missing' is /ˈmɪsɪŋ/.,gpt-3.5-turbo
moderator,mˈɑːdɚˌeɪtɚ,"Sure, the phonemic transcription for 'moderator' in General American English is /ˈmɑdəˌɹeɪtəɹ/.",gpt-3.5-turbo
modules,mˈɑːdʒulz,The General American English phonemic transcription for 'modules' is /ˈmɑdʒulz/.,gpt-3.5-turbo
moist,mˈɔɪst,The General American English phonemic transcription for 'moist' is /mɔɪst/.,gpt-3.5-turbo
mongolian,mɑŋgˈoʊliən,"Sure, the General American English phonemic transcription for 'mongolian' is /mɑŋˈɡoʊliən/.",gpt-3.5-turbo
monterey,mˌɑntɚˈeɪ,The General American English phonemic transcription for 'monterey' is /mɑnˈtɛɹi/.,gpt-3.5-turbo
mood,mˈuːd,The General American English phonemic transcription for 'mood' is /mud/.,gpt-3.5-turbo
moonlight,mˈuːnlˌaɪt,The General American English phonemic transcription for 'moonlight' is /ˈmunˌlaɪt/.,gpt-3.5-turbo
mostly,mˈoʊstli,The General American English phonemic transcription for 'mostly' is /ˈmoʊstli/.,gpt-3.5-turbo
motivate,mˈoʊtəvˌeɪt,The General American English phonemic transcription for 'motivate' is /ˈmoʊ.təˌveɪt/.,gpt-3.5-turbo
mountains,mˈaʊntənz,The General American English phonemic transcription for 'mountains' is /ˈmaʊntənz/.,gpt-3.5-turbo
municipal,mjunˈɪsəpəl,"Sure, the General American English phonemic transcription for 'municipal' is /mjuˈnɪsəpəl/.",gpt-3.5-turbo
music,mjˈuːzɪk,The General American English phonemic transcription for 'music' is /ˈmjuzɪk/.,gpt-3.5-turbo
mythology,məθˈɑːlədʒi,"Sure, the General American English phonemic transcription for 'mythology' is /məˈθɑlədʒi/.",gpt-3.5-turbo
myths,mˈɪθs,The General American English phonemic transcription for 'myths' is /mɪθs/.,gpt-3.5-turbo
national,nˈæʃənəl,The General American English phonemic transcription for 'national' is /ˈnæʃənəl/.,gpt-3.5-turbo
naval,nˈeɪvəl,The General American English phonemic transcription for 'naval' is /ˈneɪvəl/.,gpt-3.5-turbo
neatly,nˈiːtli,The General American English phonemic transcription for 'neatly' is /ˈnitli/.,gpt-3.5-turbo
negotiable,nəgˈoʊʃəbəl,The General American English phonemic transcription for 'negotiable' is /nɪˈgoʊʃiəbəl/.,gpt-3.5-turbo
nelson,nˈɛlsən,"Sure, the General American English phonemic transcription for 'nelson' is /ˈnɛlsən/.",gpt-3.5-turbo
nerve,nˈɚv,The General American English phonemic transcription for 'nerve' is /nɝv/.,gpt-3.5-turbo
nerves,nˈɚvz,The General American English phonemic transcription for 'nerves' is /nɝvz/.,gpt-3.5-turbo
nevis,nˈɛvɪs,The General American English phonemic transcription for 'nevis' is /ˈnivɪs/.,gpt-3.5-turbo
newton,nˈuːtən,The General American English phonemic transcription for 'newton' is /ˈn(j)utən/.,gpt-3.5-turbo
nile,nˈaɪl,The General American English phonemic transcription for 'nile' is /naɪl/.,gpt-3.5-turbo
ninth,nˈaɪnθ,/nʌɪnθ/,gpt-3.5-turbo
nominee,nˌɑmənˈiː,The General American English phonemic transcription for 'nominee' is /nɑˈmɪˌni/.,gpt-3.5-turbo
notice,nˈoʊtəs,The General American English phonemic transcription for 'notice' is /ˈnoʊtɪs/.,gpt-3.5-turbo
noticed,nˈoʊtəst,The General American English phonemic transcription for 'noticed' is /ˈnoʊtəst/.,gpt-3.5-turbo
noticing,nˈoʊtɪsɪŋ,The General American English phonemic transcription for 'noticing' is /ˈnoʊtɪsɪŋ/.,gpt-3.5-turbo
nous,nˈuːs,The General American English phonemic transcription for 'nous' is /naʊs/.,gpt-3.5-turbo
nudity,nˈuːdɪti,"Sure, the General American English phonemic transcription for 'nudity' is /ˈn(j)uːdəti/.",gpt-3.5-turbo
numerical,numˈɛɹəkəl,"Sure, the phonemic transcription for 'numerical' in General American English is /njuˈmɛɹɪkəl/.",gpt-3.5-turbo
oath,ˈoʊθ,/oʊθ/,gpt-3.5-turbo
obama,ˌoʊbˈɑːmə,The General American English phonemic transcription for 'Obama' is /oʊˈbɑmə/.,gpt-3.5-turbo
obscene,ɑbsˈiːn,The General American English phonemic transcription for 'obscene' is /əbˈsin/.,gpt-3.5-turbo
obviously,ˈɑːbviəsli,"Sure, the General American English phonemic transcription for 'obviously' is /əbˈvijəsli/.",gpt-3.5-turbo
officially,əfˈɪʃəli,/əˈfɪʃəli/,gpt-3.5-turbo
oh,ˈoʊ,The General American English phonemic transcription for 'oh' is /oʊ/.,gpt-3.5-turbo
older,ˈoʊldɚ,The General American English phonemic transcription for 'older' is /ˈoʊldɚ/.,gpt-3.5-turbo
omg,ˈɑːm,The General American English phonemic transcription for 'omg' is /oʊˌɛmˌdʒiː/.,gpt-3.5-turbo
opacity,oʊpˈæsəti,The General American English phonemic transcription for 'opacity' is /oʊˈpæsəti/.,gpt-3.5-turbo
opinion,əpˈɪnjən,The General American English phonemic transcription for 'opinion' is /əˈpɪnjən/.,gpt-3.5-turbo
opinions,əpˈɪnjənz,"Sure, the General American English phonemic transcription for 'opinions' is /əˈpɪnjənz/.",gpt-3.5-turbo
opt,ˈɑːpt,The General American English phonemic transcription for 'opt' is /ɑpt/.,gpt-3.5-turbo
optical,ˈɑːptɪkəl,/ˈɑptɪkəl/,gpt-3.5-turbo
organic,ɔɹgˈænɪk,The General American English phonemic transcription for 'organic' is /ɔrˈɡænɪk/.,gpt-3.5-turbo
organize,ˈɔːɹgənˌaɪz,The General American English phonemic transcription for 'organize' is /ˈɔɹɡəˌnaɪz/.,gpt-3.5-turbo
organized,ˈɔːɹgənˌaɪzd,"Sure, the phonemic transcription for 'organized' in General American English is /ˈɔɹɡəˌnaɪzd/.",gpt-3.5-turbo
osborne,ˈɔːzbˌɔɹn,The General American English phonemic transcription for 'Osborne' is /ˈɑzˌbɔɹn/.,gpt-3.5-turbo
oslo,ˈɑːzloʊ,The General American English phonemic transcription for 'Oslo' is /ˈɑzloʊ/.,gpt-3.5-turbo
ounces,ˈaʊnsəz,/ˈaʊnsɪz/,gpt-3.5-turbo
outer,ˈaʊtɚ,The General American English phonemic transcription for 'outer' is /ˈaʊtɚ/.,gpt-3.5-turbo
outlook,ˈaʊtlˌʊk,/ˈaʊtˌlʊk/,gpt-3.5-turbo
oval,ˈoʊvəl,The General American English phonemic transcription for 'oval' is /ˈoʊvəl/.,gpt-3.5-turbo
over,ˈoʊvɚ,The General American English phonemic transcription for 'over' is /ˈoʊvɚ/.,gpt-3.5-turbo
override,ˈoʊvɚɹˌaɪd,/oʊvərˈɹaɪd/,gpt-3.5-turbo
owners,ˈoʊnɚz,/ˈoʊnɚz/,gpt-3.5-turbo
package,pˈækədʒ,The General American English phonemic transcription for 'package' is /ˈpækɪdʒ/.,gpt-3.5-turbo
papa,pˈɑːpə,The General American English phonemic transcription for 'papa' is /ˈpɑpə/.,gpt-3.5-turbo
parsley,pˈɑːɹsli,The General American English phonemic transcription for 'parsley' is /ˈpɑɹsli/.,gpt-3.5-turbo
partly,pˈɑːɹtli,The General American English phonemic transcription for 'partly' is /ˈpɑɹtli/.,gpt-3.5-turbo
passive,pˈæsɪv,The General American English phonemic transcription for 'passive' is /ˈpæsɪv/.,gpt-3.5-turbo
past,pˈæst,The General American English phonemic transcription for 'past' is /pæst/.,gpt-3.5-turbo
patio,pˈætiˌoʊ,"Sure, the General American English phonemic transcription for 'patio' is /ˈpætiˌoʊ/.",gpt-3.5-turbo
patrol,pətɹˈoʊl,"Sure, the General American English phonemic transcription for 'patrol' is /pəˈtɹoʊl/.",gpt-3.5-turbo
pavilion,pəvˈɪljən,The General American English phonemic transcription for 'pavilion' is /pəˈvɪljən/.,gpt-3.5-turbo
payments,pˈeɪmənts,The General American English phonemic transcription for 'payments' is /ˈpeɪmənts/.,gpt-3.5-turbo
pedestal,pˈɛdəstəl,"Sure, the phonemic transcription for 'pedestal' in General American English is /ˈpɛdəstəl/.",gpt-3.5-turbo
pedestrian,pədˈɛstɹiən,"Sure, the General American English phonemic transcription for 'pedestrian' is /pəˈdɛstɹiən/.",gpt-3.5-turbo
permit,pˈɚmˌɪt,The General American English phonemic transcription for 'permit' is /pɚˈmɪt/.,gpt-3.5-turbo
permitted,pɚmˈɪtəd,The General American English phonemic transcription for 'permitted' is /pɚˈmɪtɪd/.,gpt-3.5-turbo
persistent,pɚsˈɪstənt,"Sure, the phonemic transcription for 'persistent' in General American English is /pɚˈsɪstənt/.",gpt-3.5-turbo
persona,pɚsˈoʊnə,"Sure, the General American English phonemic transcription for 'persona' is /pɚˈsoʊnə/.",gpt-3.5-turbo
personality,pˌɚsənˈælɪti,"Sure, the phonemic transcription for 'personality' in General American English is /ˌpɝsəˈnæləti/.",gpt-3.5-turbo
perspective,pɚspˈɛktɪv,"Sure, the General American English phonemic transcription for 'perspective' is /pɚˈspɛktɪv/.",gpt-3.5-turbo
peru,pɚˈuː,The General American English phonemic transcription for 'peru' is /pəˈɹu/.,gpt-3.5-turbo
pharmacy,fˈɑːɹməsi,/ˈfɑɹməsi/,gpt-3.5-turbo
physician,fəzˈɪʃən,"Sure, the phonemic transcription for 'physician' in General American English is /fɪˈzɪʃən/.",gpt-3.5-turbo
physiological,fˌɪziəlˈɑːdʒɪkəl,The General American English phonemic transcription for 'physiological' is /ˌfɪziəˈlɑdʒɪkəl/.,gpt-3.5-turbo
pick,pˈɪk,The General American English phonemic transcription for 'pick' is /pɪk/.,gpt-3.5-turbo
picked,pˈɪkt,"Sure, the phonemic transcription for 'picked' in General American English is /pɪkt/.",gpt-3.5-turbo
picking,pˈɪkɪŋ,The General American English phonemic transcription for 'picking' is /ˈpɪkɪŋ/.,gpt-3.5-turbo
picks,pˈɪks,The General American English phonemic transcription for 'picks' is /pɪks/.,gpt-3.5-turbo
pictures,pˈɪktʃɚz,/ˈpɪkʧɚz/,gpt-3.5-turbo
pier,pˈɪɹ,The General American English phonemic transcription for 'pier' is /pɪr/.,gpt-3.5-turbo
pig,pˈɪg,The General American English phonemic transcription for 'pig' is /pɪɡ/.,gpt-3.5-turbo
pigeon,pˈɪdʒən,"Sure, the General American English phonemic transcription for 'pigeon' is /ˈpɪdʒən/.",gpt-3.5-turbo
pigs,pˈɪgz,/pɪɡz/,gpt-3.5-turbo
pike,pˈaɪk,The General American English phonemic transcription for 'pike' is /paɪk/.,gpt-3.5-turbo
piston,pˈɪstən,The General American English phonemic transcription for 'piston' is /ˈpɪstən/.,gpt-3.5-turbo
pitch,pˈɪtʃ,The General American English phonemic transcription for 'pitch' is /pɪtʃ/.,gpt-3.5-turbo
pitched,pˈɪtʃt,/ˈpɪtʃt/,gpt-3.5-turbo
pitching,pˈɪtʃɪŋ,"Sure, the phonemic transcription for 'pitching' in General American English is /ˈpɪtʃɪŋ/.",gpt-3.5-turbo
playful,plˈeɪfəl,/ˈpleɪfəl/,gpt-3.5-turbo
pocket,pˈɑːkət,The General American English phonemic transcription for 'pocket' is /ˈpɑkɪt/.,gpt-3.5-turbo
pockets,pˈɑːkəts,"Sure, the phonemic transcription for 'pockets' in General American English is /ˈpɑkɪts/.",gpt-3.5-turbo
point,pˈɔɪnt,The General American English phonemic transcription for 'point' is /pɔɪnt/.,gpt-3.5-turbo
pointe,pˈɔɪnt,The General American English phonemic transcription for 'pointe' is /pwænt/.,gpt-3.5-turbo
pointed,pˈɔɪntəd,The General American English phonemic transcription for 'pointed' is /ˈpɔɪntɪd/.,gpt-3.5-turbo
pointing,pˈɔɪntɪŋ,The General American English phonemic transcription for 'pointing' is /ˈpɔɪntɪŋ/.,gpt-3.5-turbo
points,pˈɔɪnts,/ˈpɔɪnts/,gpt-3.5-turbo
politician,pˌɑlətˈɪʃən,"Sure, the phonemic transcription for 'politician' in General American English is /pəˌlɪˈtɪʃən/.",gpt-3.5-turbo
pop,pˈɑːp,The General American English phonemic transcription for 'pop' is /pɑp/.,gpt-3.5-turbo
popping,pˈɑːpɪŋ,The General American English phonemic transcription for 'popping' is /ˈpɑpɪŋ/.,gpt-3.5-turbo
pops,pˈɑːps,The General American English phonemic transcription for 'pops' is /pɑps/.,gpt-3.5-turbo
popularity,pˌɑpjəlˈɛɹəti,"Sure, the General American English phonemic transcription for 'popularity' is /ˌpɑpjəˈlærəti/.",gpt-3.5-turbo
portal,pˈɔːɹtəl,The General American English phonemic transcription for 'portal' is /ˈpɔɹtəl/.,gpt-3.5-turbo
portugal,pˈɔːɹtʃəgəl,"Sure, the General American English phonemic transcription for 'Portugal' is /ˈpɔɹtʃəɡəl/.",gpt-3.5-turbo
possess,pəzˈɛs,The General American English phonemic transcription for 'possess' is /pəˈzɛs/.,gpt-3.5-turbo
possessed,pəzˈɛst,/ pəˈzɛst /,gpt-3.5-turbo
possesses,pəzˈɛsəz,The General American English phonemic transcription for 'possesses' is /pəˈzɛzɪz/.,gpt-3.5-turbo
postage,pˈoʊstədʒ,The General American English phonemic transcription for 'postage' is /ˈpoʊstɪdʒ/.,gpt-3.5-turbo
powell,pˈaʊəl,The General American English phonemic transcription for 'Powell' is /ˈpaʊəl/.,gpt-3.5-turbo
pray,pɹˈeɪ,The General American English phonemic transcription for 'pray' is /pɹeɪ/.,gpt-3.5-turbo
predict,pɹɪdˈɪkt,"Sure, the General American English phonemic transcription for 'predict' is /prɪˈdɪkt/.",gpt-3.5-turbo
predicted,pɹɪdˈɪktɪd,/ˈprɪˌdɪktɪd/,gpt-3.5-turbo
prediction,pɹidˈɪkʃən,"Sure, the phonemic transcription for 'prediction' in General American English is /pɹɪˈdɪkʃən/.",gpt-3.5-turbo
preference,pɹˈɛfɚəns,"Sure, the General American English phonemic transcription for 'preference' is /ˈpɹɛfəɹəns/.",gpt-3.5-turbo
premium,pɹˈiːmiəm,/ˈpɹiːmiəm/,gpt-3.5-turbo
preparation,pɹˌɛpɚˈeɪʃən,The General American English phonemic transcription for 'preparation' is /ˌprɛpəˈreɪʃən/.,gpt-3.5-turbo
prima,pɹˈiːmə,The General American English phonemic transcription for 'prima' is /ˈpɹaɪmə/.,gpt-3.5-turbo
princeton,pɹˈɪnstən,/ˈpɹɪns.tən/,gpt-3.5-turbo
proficiency,pɹəfˈɪʃənsi,The General American English phonemic transcription for 'proficiency' is /prəˈfɪʃənsi/.,gpt-3.5-turbo
proliferation,pɹˌoʊlɪfɚˈeɪʃən,The General American English phonemic transcription for 'proliferation' is /prəˌlɪfəˈɹeɪʃən/.,gpt-3.5-turbo
promote,pɹəmˈoʊt,The General American English phonemic transcription for 'promote' is /pɹəˈmoʊt/.,gpt-3.5-turbo
promoting,pɹəmˈoʊtɪŋ,/pɹəˈmoʊtɪŋ/,gpt-3.5-turbo
promotional,pɹəmˈoʊʃənəl,The General American English phonemic transcription for 'promotional' is /pɹəˈmoʊʃənəl/.,gpt-3.5-turbo
pronounced,pɹənˈaʊnst,/pɹəˈnaʊnst/,gpt-3.5-turbo
prototype,pɹˈoʊtətˌaɪp,"Sure, the General American English phonemic transcription for 'prototype' is /ˈpɹoʊtəˌtaɪp/.",gpt-3.5-turbo
prototyping,pɹˈoʊtətɪpɪŋ,/ˈpɹoʊtəˌtaɪpɪŋ/,gpt-3.5-turbo
pseudo,sˈuːdoʊ,The General American English phonemic transcription for 'pseudo' is /ˈs(j)uːdoʊ/.,gpt-3.5-turbo
public,pˈʌblɪk,The General American English phonemic transcription for 'public' is /ˈpʌblɪk/.,gpt-3.5-turbo
publicly,pˈʌblɪkli,/ˈpʌblɪkli/,gpt-3.5-turbo
publish,pˈʌblɪʃ,The General American English phonemic transcription for 'publish' is /ˈpʌblɪʃ/.,gpt-3.5-turbo
published,pˈʌblɪʃt,"Sure, the phonemic transcription for 'published' in General American English is /ˈpʌblɪʃt/.",gpt-3.5-turbo
publishing,pˈʌblɪʃɪŋ,"Sure, the phonemic transcription for 'publishing' in General American English is /ˈpʌblɪʃɪŋ/.",gpt-3.5-turbo
pun,pˈʌn,The General American English phonemic transcription for 'pun' is /pʌn/.,gpt-3.5-turbo
pupil,pjˈuːpəl,The General American English phonemic transcription for 'pupil' is /ˈpjupəl/.,gpt-3.5-turbo
puppies,pˈʌpiz,The General American English phonemic transcription for 'puppies' is /ˈpʌpiz/.,gpt-3.5-turbo
puppy,pˈʌpi,The General American English phonemic transcription for 'puppy' is /ˈpʌpi/.,gpt-3.5-turbo
purification,pjˌʊɹəfəkˈeɪʃən,/pjʊr.ə.fɪˈkeɪ.ʃən/,gpt-3.5-turbo
purse,pˈɚs,/pɝs/,gpt-3.5-turbo
pursuit,pɚsˈuːt,The General American English phonemic transcription for 'pursuit' is /pɚˈsut/.,gpt-3.5-turbo
