grapheme,ground_truth_phoneme,predicted_phoneme,model
earworm,ˈɪɹwˌɚm,/ˈɪɹwɜɹm/,gpt-4o
eavesdrop,ˈiːvzdɹˌɑp,/ˈivzˌdɹɑp/,gpt-4o
ebb,ˈɛb,/ɛb/,gpt-4o
ebbed,ˈɛbəd,/ɛbd/,gpt-4o
ebbing,ˈɛbɪŋ,/ˈɛbɪŋ/,gpt-4o
ebbs,ˈɛbz,/ɛbz/,gpt-4o
eccentricity,ˌɛksəntɹˈɪsəti,/ˌɛksɛnˈtɹɪsɪti/,gpt-4o
echocardiographer,ˌɛkoʊsˈɑːkɚdˌɑɹɪŋ,/ˌɛkoʊˌkɑɹdiˈɑɡɹəfɚ/,gpt-4o
effete,ɛfˈiːt,/əˈfit/,gpt-4o
effigy,ˈɛfɪdʒi,The General American English phonemic transcription for 'effigy' is /ˈɛfɪdʒi/.,gpt-4o
egalitarian,ɪgˌælətˈɛɹiən,/ɪˌɡælɪˈtɛɹiən/,gpt-4o
egregiously,ɪgɹˈiːdʒəsli,/ɪˈɡɹiʒəsli/,gpt-4o
egregore,ˈɛgɹəgˌɔɹ,"The word 'egregore' is not commonly used in General American English, and its pronunciation can vary. However, a possible GAE phonemic transcription could be /ˈɛɡɹəˌɡɔɹ/.",gpt-4o
egyptology,ˌidʒəptˈɑːlədʒi,/ˌiːdʒɪpˈtɑːlədʒi/,gpt-4o
eindhoven,ˈaɪndhˌoʊvən,The General American English phonemic transcription for 'Eindhoven' is /ˈaɪnˌdoʊvən/.,gpt-4o
elagabalus,ɪlˈægəbələs,The General American English phonemic transcription for 'elagabalus' is /ˌɛləˈɡæbələs/.,gpt-4o
elegy,ˈɛlədʒi,/ˈɛlədʒi/,gpt-4o
elucidation,ɪlˌusədˈeɪʃən,/ɪˌlusɪˈdeɪʃən/,gpt-4o
emaciated,ɪmˈeɪʃiˌeɪtɪd,The General American English phonemic transcription for 'emaciated' is /ɪˈmeɪʃiˌeɪtɪd/.,gpt-4o
embarrassment,ɪmbˈɛɹəsmənt,/ɪmˈbɛɹəsmənt/,gpt-4o
emetophobia,ˌɛmitəfˈɔːbˌɔɪ,/ɪˌmɛtəˈfoʊbiə/,gpt-4o
emigrate,ˈɛməgɹˌeɪt,/ˈɛmɪˌɡɹeɪt/,gpt-4o
eminently,ˈɛmənəntli,/ˈɛmɪnəntli/,gpt-4o
emollient,ɪmˈoʊliənt,The General American English phonemic transcription for 'emollient' is /ɪˈmɑljənt/.,gpt-4o
empath,ˈɛmpˌæθ,/ˈɛmpæθ/,gpt-4o
emtricitabine,ˌɛmətɹəsəbˈɪnti,/ɛmˈtɹɪsɪtəˌbin/,gpt-4o
endemic,ɛndˈɛmɪk,/ɛnˈdɛmɪk/,gpt-4o
engle,ˈɛŋgəl,/ˈɛŋɡəl/,gpt-4o
enlist,ɛnlˈɪst,/enˈlɪst/,gpt-4o
enmity,ˈɛnməti,/enmɪti/,gpt-4o
enormity,ɪnˈɔːɹməti,/ɪˈnɔɹmɪti/,gpt-4o
entourage,ˌɑntʊɹˈɑːʒ,/ˈɑntʊˌɹɑʒ/,gpt-4o
enunciate,ɪnˈʌnsiˌeɪt,/ɪˈnʌnsiˌeɪt/,gpt-4o
epicure,ˈɛpɪkjˌʊɹ,/ˈɛpɪkjʊɹ/,gpt-4o
episodic,ˌɛpəsˈɑːdɪk,/ˌɛpɪˈsɑdɪk/,gpt-4o
equivocate,ɪkwˈɪvəkˌeɪt,/ɪˈkwɪvəˌkeɪt/,gpt-4o
erectile,ɪɹˈɛktəl,/ɪˈɹɛkˌtaɪl/,gpt-4o
errant,ˈɛɹənt,/ˈɛɹənt/,gpt-4o
erratically,ɛɹˈætɪkli,/ɪˈɹætɪkli/,gpt-4o
escapee,ɪskˌeɪpˈiː,/əˌskæˈpi/,gpt-4o
esprit,ɛspɹˈiː,/esˈpɹi/,gpt-4o
estradiol,ɪstɹˈeɪdʒəl,/ˌɛstrəˈdaɪˌɔl/,gpt-4o
eswatini,ɛswˈɑːtəni,/ˌɛswɑˈtini/,gpt-4o
eugenics,judʒˈɛnɪks,/euˈdʒɛnɪks/,gpt-4o
euler,ˈɔɪlɚ,The General American English phonemic transcription for 'Euler' is /ˈɔɪlɚ/.,gpt-4o
eulerian,julˈɛɹiən,The General American English phonemic transcription for 'eulerian' is /juˈlɛɹiən/.,gpt-4o
eunice,jˈuːnəs,The General American English phonemic transcription for 'eunice' is /ˈjunɪs/.,gpt-4o
euphonious,jˌufˈoʊniəs,/ejuˈfoʊniəs/,gpt-4o
euphrates,jufɹˈeɪtiz,/jʊˈfɹeɪtiːz/,gpt-4o
eusebius,jˈuːsəbjˌus,The General American English phonemic transcription for 'Eusebius' is /juˈsibiəs/.,gpt-4o
evanescent,ˌɛvənˈɛsənt,/ˌɛvəˈnɛsənt/,gpt-4o
ewes,jˈuːz,The General American English phonemic transcription for 'ewes' is /juz/.,gpt-4o
excavator,ˈɛkskəvˌeɪtɚ,/ˈɛkskəˌveɪtɚ/,gpt-4o
excite,ɪksˈaɪt,/ɪkˈsaɪt/,gpt-4o
exegete,ˌɛksˈɛdʒəti,/ˈɛksədʒit/,gpt-4o
exfiltrate,ˈɛgsɪftɹˌeɪtəl,/ˈɛksfɪltɹeɪt/,gpt-4o
exhaustive,ɪgzˈɔːstɪv,/ɪɡˈzɔstɪv/,gpt-4o
exhaustively,ɪgzˈɑːstɪvli,/ɪɡˈzɔstɪvli/,gpt-4o
exponentiation,ˌɛkspənɪtˈeɪʃən,/ɪkˌspoʊnənˈsiˈeɪʃən/,gpt-4o
expulsion,ɪkspˈʌlʃən,/ɪkˈspʌlʃən/,gpt-4o
extendable,ˌɛkstˈɛndəbəl,/ɪkˈstɛndəbl̩/,gpt-4o
extol,ɪkstˈoʊl,/ɪkˈstoʊl/,gpt-4o
extradite,ˈɛkstɹədˌaɪt,/ˈɛkstrəˌdaɪt/,gpt-4o
extrapolate,ɪkstɹˈæpəlˌeɪt,/ɪkˈstɹæpəˌleɪt/,gpt-4o
exultation,ˌɛgzəltˈeɪʃən,/ˌɛɡzəlˈteɪʃən/,gpt-4o
eyelid,ˈaɪlˌɪd,The General American English phonemic transcription for 'eyelid' is /ˈaɪlɪd/.,gpt-4o
faan,fˈɑːn,/fæn/,gpt-4o
facelift,fˈeɪslˌɪft,/ˈfeɪslɪft/,gpt-4o
facetiously,fəsˈiːʃəsli,/fəˈsiʃəsli/,gpt-4o
fader,fˈeɪdɚ,The General American English phonemic transcription for 'fader' is /ˈfeɪdɚ/.,gpt-4o
faintly,fˈeɪntli,The General American English phonemic transcription for 'faintly' is /ˈfeɪntli/.,gpt-4o
fanciful,fˈænsɪfəl,The General American English phonemic transcription for 'fanciful' is /ˈfænsɪfəl/.,gpt-4o
fango,fˈæŋgoʊ,/fæŋɡoʊ/,gpt-4o
fard,fˈɑːɹd,/fɑɹd/,gpt-4o
farsi,fˈɑːɹsi,The General American English phonemic transcription for 'farsi' is /ˈfɑɹsi/.,gpt-4o
fascist,fˈæʃəst,The General American English phonemic transcription for 'fascist' is /ˈfæʃɪst/.,gpt-4o
fastened,fˈæsənd,The General American English phonemic transcription for 'fastened' is /ˈfæsənd/.,gpt-4o
fastness,fˈæstnəs,The General American English phonemic transcription for 'fastness' is /ˈfæstnəs/.,gpt-4o
fatally,fˈeɪtəli,The General American English phonemic transcription for 'fatally' is /ˈfeɪtəli/.,gpt-4o
fatherly,fˈɑːðɚli,/fɑðɚli/,gpt-4o
fatten,fˈætən,The General American English phonemic transcription for 'fatten' is /ˈfætn̩/.,gpt-4o
fattening,fˈætənɪŋ,/fætn̩ɪŋ/,gpt-4o
fava,fˈɑːvə,The General American English phonemic transcription for 'fava' is /ˈfɑvə/.,gpt-4o
feathery,fˈɛðɚi,/ˈfɛðəɹi/,gpt-4o
fecund,fˈɛkənd,/fɪˈkʌnd/,gpt-4o
felter,fˈɛltɚ,/fɛltɹ̩/,gpt-4o
feltham,fˈɛlθəm,"The word 'feltham' does not have a standard pronunciation in General American English, as it is typically a proper noun associated with British English. However, if we were to approximate it in GAE, it might be transcribed as /ˈfɛlθəm/.",gpt-4o
fema,fˈiːmə,The General American English phonemic transcription for 'fema' is /ˈfimə/.,gpt-4o
femur,fˈiːmɚ,The General American English phonemic transcription for 'femur' is /ˈfimɚ/.,gpt-4o
ferm,fˈɚm,The General American English phonemic transcription for 'ferm' is /fɝm/.,gpt-4o
ferrule,fˈɛɹəl,/fɛɹul/,gpt-4o
fervid,fˈɚvəd,/fɝvɪd/,gpt-4o
fervor,fˈɚvɚ,/fɝvɚ/,gpt-4o
fetid,fˈɛtəd,/fɛtɪd/,gpt-4o
feudal,fjˈuːdəl,The General American English phonemic transcription for 'feudal' is /ˈfjudl̩/.,gpt-4o
feuilleton,fiˈɔɪlətən,The General American English phonemic transcription for 'feuilleton' is /ˈfɔɪətɑn/.,gpt-4o
feverishly,fˈɛvɚˌɪʃli,/ˈfivɚɪʃli/,gpt-4o
fibrous,fˈaɪbɹəs,/fˈaɪbɹəs/,gpt-4o
fiche,fˈɪʃ,/fiʃ/,gpt-4o
fiddly,fˈɪdli,/ˈfɪdli/,gpt-4o
fiefs,fˈiːfs,The General American English phonemic transcription for 'fiefs' is /fifs/.,gpt-4o
filigree,fˈɪləgɹˌi,/ˈfɪləˌɡɹi/,gpt-4o
filmy,fˈɪlmi,/ˈfɪlmi/,gpt-4o
filtrate,fˈɪltɹˌeɪt,/ˈfɪltɹeɪt/,gpt-4o
finned,fˈɪnd,The General American English phonemic transcription for 'finned' is /fɪnd/.,gpt-4o
finns,fˈɪnz,/fɪnz/,gpt-4o
fins,fˈɪnz,/fɪnz/,gpt-4o
fireman,fˈaɪɹmən,The General American English phonemic transcription for 'fireman' is /ˈfaɪɹmən/.,gpt-4o
firkin,fˈɚkɪn,/fɝkɪn/,gpt-4o
firmness,fˈɚmnəs,/fɝmnəs/,gpt-4o
fisc,fˈɪsk,The General American English phonemic transcription for 'fisc' is /fɪsk/.,gpt-4o
fishermen,fˈɪʃɚmɪn,/ˈfɪʃɚmən/,gpt-4o
flagellum,flədʒˈɛləm,/fləˈdʒɛləm/,gpt-4o
flagpole,flˈægpˌoʊl,/ˈflæɡˌpoʊl/,gpt-4o
flavorsome,flˈeɪvɚsəm,/flˈeɪvɚsəm/,gpt-4o
fleeting,flˈiːtɪŋ,/fliːtɪŋ/,gpt-4o
fleets,flˈiːts,/fliːts/,gpt-4o
flirty,flˈɚti,/flɝti/,gpt-4o
flit,flˈɪt,/flɪt/,gpt-4o
flits,flˈɪts,The General American English phonemic transcription for 'flits' is /flɪts/.,gpt-4o
flitted,flˈɪtəd,/flɪtɪd/,gpt-4o
flix,flˈɪks,/flɪks/,gpt-4o
floridian,flɔɹˈɪdiən,/fləˈɹɪdiən/,gpt-4o
flub,flˈʌb,/flʌb/,gpt-4o
flubbed,flˈʌbd,/flʌbd/,gpt-4o
flubs,flˈʌbz,/flʌbz/,gpt-4o
flurazepam,flɚəsˈeɪməp,/flʊˈɹæzəˌpæm/,gpt-4o
foliation,fˌoʊliˈeɪʃən,/ˌfoʊliˈeɪʃən/,gpt-4o
folkestone,fˈoʊkstˌoʊn,"The word 'Folkestone' is typically pronounced as a place name in British English, and it may not have a standardized pronunciation in General American English. However, if we were to approximate it using GAE phonological patterns, it could be transcribed as /ˈfoʊkstən/.",gpt-4o
foobar,fˈuːbˈɑːɹ,/ˈfuˌbɑɹ/,gpt-4o
footballer,fˈʊtbˌʌlɚ,/ˈfʊtbɔlɚ/,gpt-4o
footbath,fˈʊtbˌɑθ,/ˈfʊtbæθ/,gpt-4o
footings,fˈʊtɪŋz,/ˈfʊtɪŋz/,gpt-4o
footway,fˈʊtwˌeɪ,The General American English phonemic transcription for 'footway' is /ˈfʊtˌweɪ/.,gpt-4o
forcefulness,fˈɔːɹsfəlnəs,/ˈfɔɹsfəlnəs/,gpt-4o
fordingbridge,fɔɹdˈɪnbɹɪg,/fɔɹdɪŋbɹɪdʒ/,gpt-4o
forfex,fˈɔːɹfˌɛks,/fɔɹˈfɛks/,gpt-4o
forgetfulness,fˈɔːɹgətfˌʌnsəlz,/fɚˈɡɛtfəlnəs/,gpt-4o
formalism,fˈɔːɹməlˌɪzəm,/fɔɹˈmælɪzəm/,gpt-4o
fortean,fɔɹtˈiːn,The General American English phonemic transcription for 'fortean' is /ˈfɔɹtiən/.,gpt-4o
fourscore,fˈɔːɹskˌɔɹ,/fɔɹˈskɔɹ/,gpt-4o
frantic,fɹˈæntɪk,/fræntɪk/,gpt-4o
frayne,fɹˈeɪn,/fren/,gpt-4o
freq,fɹˈiːk,/fɹik/,gpt-4o
friar,fɹˈaɪɚ,The General American English phonemic transcription for 'friar' is /ˈfɹaɪɚ/.,gpt-4o
friary,fɹˈaɪɚi,The General American English phonemic transcription for 'friary' is /ˈfɹaɪəɹi/.,gpt-4o
frick,fɹˈɪk,/frɪk/,gpt-4o
friesian,fɹˈiːʒən,The General American English phonemic transcription for 'friesian' is /ˈfɹiʒən/.,gpt-4o
frigatebird,fɹˈɪgətɪbd,/frɪɡətbɝd/,gpt-4o
frond,fɹˈɑːnd,The General American English phonemic transcription for 'frond' is /fɹɑnd/.,gpt-4o
frosting,fɹˈɔːstɪŋ,/fɹɔstɪŋ/,gpt-4o
fruition,fɹuˈɪʃən,/fruˈɪʃən/,gpt-4o
fsck,sfˈæk,"The word 'fsck' does not have a standard pronunciation in General American English, as it is typically an abbreviation or acronym used in computing and not a word with a conventional phonemic transcription. Therefore, it does not have a GAE phonemic transcription.",gpt-4o
fugazi,fugˈɑːzi,/fuˈɡɑzi/,gpt-4o
fujiwara,fudʒiwˈɑːɹə,/fuˌdʒiˈwɑɹə/,gpt-4o
fulsome,fˈʊlsəm,The General American English phonemic transcription for 'fulsome' is /ˈfʊlsəm/.,gpt-4o
fungo,fˈʌŋgoʊ,/fʌŋɡoʊ/,gpt-4o
funkadelic,fˌʌndəkˈælɪk,/fʌŋkəˈdɛlɪk/,gpt-4o
furnish,fˈɚnɪʃ,/fɜɹnɪʃ/,gpt-4o
furosemide,fɚˈoʊsəmˌaɪd,/fjʊˈɹoʊsəˌmaɪd/,gpt-4o
furthest,fˈɚθəst,/fɜɹðəst/,gpt-4o
furze,fˈɚz,/fɝz/,gpt-4o
fused,fjˈuːzd,/fjuzd/,gpt-4o
fusing,fjˈuːzɪŋ,The General American English phonemic transcription for 'fusing' is /ˈfjuzɪŋ/.,gpt-4o
gaba,gˈɑːbə,The General American English phonemic transcription for 'gaba' is /ˈɡæbə/.,gpt-4o
gaffer,gˈæfɚ,/ˈɡæfɚ/,gpt-4o
gaijin,geɪdʒˈiːn,/ˈɡaɪdʒɪn/,gpt-4o
galbanum,gˈælbənəm,/ˈɡælbənəm/,gpt-4o
gallienus,gˈæliənəs,The General American English phonemic transcription for 'gallienus' is /ˌɡæliˈɛnəs/.,gpt-4o
gallinule,gˈælɪnul,The General American English phonemic transcription for 'gallinule' is /ˈɡælɪˌn(j)ul/.,gpt-4o
gambeson,gˈæmbəsən,/gæmbəsən/,gpt-4o
gamed,gˈeɪmd,/gemd/,gpt-4o
ganesha,gənˈɛʃə,/gəˈneɪʃə/,gpt-4o
gape,gˈeɪp,The General American English phonemic transcription for 'gape' is /ɡeɪp/.,gpt-4o
gaped,gˈeɪpt,/gæpt/,gpt-4o
gapes,gˈeɪps,The General American English phonemic transcription for 'gapes' is /ɡeɪps/.,gpt-4o
gar,gˈɑːɹ,/ɡɑɹ/,gpt-4o
gard,gˈɑːɹd,/gɑɹd/,gpt-4o
gardenia,gɑɹdˈiːnjə,The General American English phonemic transcription for 'gardenia' is /ɡɑɹˈdiniə/.,gpt-4o
gargantuan,gɑɹgˈæntʃuən,/gɑɹˈɡæntʃuən/,gpt-4o
gars,gˈɑːɹz,/gɑɹz/,gpt-4o
gastric,gˈæstɹɪk,/ˈɡæstɹɪk/,gpt-4o
gaz,gˈɑːz,/gæz/,gpt-4o
geezer,gˈiːzɚ,/ˈɡizɚ/,gpt-4o
gendarme,ʒˈɑːndˌɑɹm,The General American English phonemic transcription for 'gendarme' is /ˈʒɑnˌdɑɹm/.,gpt-4o
genera,dʒˈɛnɚə,The General American English phonemic transcription for 'genera' is /ˈdʒɛnərə/.,gpt-4o
gent,dʒˈɛnt,The General American English phonemic transcription for 'gent' is /dʒɛnt/.,gpt-4o
geoghegan,gəhˈeɪgən,The General American English phonemic transcription for 'geoghegan' is /ˈɡeɪɡən/.,gpt-4o
geoid,dʒˈiːɔɪd,The General American English phonemic transcription for 'geoid' is /ˈdʒiˌɔɪd/.,gpt-4o
geordie,dʒˈiːɚdi,"The word 'geordie' is typically associated with a specific British English pronunciation and does not have a standard General American English equivalent. However, if we were to approximate it using GAE phonemes, it might be transcribed as /ˈdʒɔɹdi/.",gpt-4o
germane,dʒɚmˈeɪn,/dʒɚˈmeɪn/,gpt-4o
geronimo,dʒəɹˈɔːnɪmˌoʊ,/dʒəˈɹɑnɪmoʊ/,gpt-4o
ghazi,gˈɑːtsi,/ˈɡɑzi/,gpt-4o
giardiasis,dʒˈɑːɹdiəsəs,/dʒiˌɑɹˈdaɪəsɪs/,gpt-4o
giddy,gˈɪdi,The General American English phonemic transcription for 'giddy' is /ˈɡɪdi/.,gpt-4o
giggly,gˈɪgəli,The General American English phonemic transcription for 'giggly' is /ˈɡɪɡli/.,gpt-4o
gingerly,dʒˈɪndʒɚli,/ˈdʒɪndʒɚli/,gpt-4o
ginn,dʒˈɪn,/gɪn/,gpt-4o
glagolitic,glˌægəlˈɪtɪk,/glæɡəˈlɪtɪk/,gpt-4o
glaringly,glˈɛɹɪŋli,/ˈɡlɛɹɪŋli/,gpt-4o
glassy,glˈæsi,/glæsi/,gpt-4o
glazes,glˈeɪzəz,/glɛɪzɪz/,gpt-4o
gleeful,glˈiːfəl,/ˈɡliːfəl/,gpt-4o
gloat,glˈoʊt,/gloʊt/,gpt-4o
gloating,glˈoʊtɪŋ,The General American English phonemic transcription for 'gloating' is /ˈɡloʊtɪŋ/.,gpt-4o
globish,glˈoʊbɪʃ,/glˈoʊbɪʃ/,gpt-4o
globular,glˈɑːbjəlɚ,/glɑˈbjulɚ/,gpt-4o
glories,glˈɔːɹiz,/glɔɹiz/,gpt-4o
gloucestershire,glˈaʊstʃɚʃɛɹ,"The word 'gloucestershire' is typically not pronounced in General American English as it is a British place name. However, if it were to be adapted into GAE pronunciation, it might be transcribed as /ˈɡlɑstɚʃɪɹ/.",gpt-4o
glutton,glˈʌtən,/glʌtn̩/,gpt-4o
glyn,glˈɪn,The word 'glyn' is transcribed in General American English as /ɡlɪn/.,gpt-4o
goatee,gˈoʊtˈiː,/goʊˈti/,gpt-4o
goatse,gˈoʊts,"The word 'goatse' does not have a standard pronunciation in General American English, as it is not a commonly recognized word in the language. However, if we were to transcribe it based on typical GAE phonological patterns, it might be /ˈɡoʊtsi/.",gpt-4o
godfather,gˈɑːdfˌɑðɚ,/gɑdˌfɑðɚ/,gpt-4o
godfathers,gˈɑːdfˌɑðɚz,/gɑdˌfɑðɚz/,gpt-4o
godlike,gˈɑːdlˌaɪk,/gɑdˌlaɪk/,gpt-4o
gofer,gˈoʊfɚ,The General American English phonemic transcription for 'gofer' is /ˈɡoʊfɚ/.,gpt-4o
gored,gˈɔːɹd,/gɔɹd/,gpt-4o
gossypol,gˈɑːspˌɔl,The General American English phonemic transcription for 'gossypol' is /ˈɡɑsɪˌpɔl/.,gpt-4o
gotcha,gˈɑːtʃə,/ˈgɑtʃə/,gpt-4o
gourde,gˈʊɹd,The General American English phonemic transcription for 'gourde' is /ɡɔɹd/.,gpt-4o
goyle,gˈɔɪl,/gɔɪl/,gpt-4o
graced,gɹˈeɪst,/grɛɪst/,gpt-4o
graces,gɹˈeɪsɪz,/greɪsɪz/,gpt-4o
gracing,gɹˈeɪsɪŋ,/greɪsɪŋ/,gpt-4o
graith,gɹˈeɪθ,/ɡɹeɪθ/,gpt-4o
grammarian,gɹəmˈɪɹiən,/grəˈmɛɹiən/,gpt-4o
granular,gɹˈænjəlɚ,/grænjəlɚ/,gpt-4o
gratefully,gɹˈeɪtfəli,/grˈeɪtfəli/,gpt-4o
gratified,gɹˈætəfˌaɪd,/grætəˌfaɪd/,gpt-4o
gratify,gɹˈætəfˌaɪ,/græɾəˌfaɪ/,gpt-4o
gratifying,gɹˈætəfˌaɪɪŋ,/græɾəˌfaɪɪŋ/,gpt-4o
gratuitous,gɹətˈuːətəs,/grəˈtuɪtəs/,gpt-4o
gravedigger,gɹˈeɪvdˌiɚ,/ˈɡɹeɪvˌdɪɡɚ/,gpt-4o
graver,gɹˈeɪvɚ,/grˈeɪvɚ/,gpt-4o
grazer,gɹˈeɪzɚ,/ˈɡɹeɪzɚ/,gpt-4o
greaves,gɹˈiːvz,/ɡɹivz/,gpt-4o
greenwash,gɹˈiːnwəʃ,/ˈɡɹinˌwɑʃ/,gpt-4o
grifter,gɹˈɪftɚ,/grɪftɚ/,gpt-4o
grimy,gɹˈaɪmi,/grɑɪmi/,gpt-4o
grounder,gɹˈaʊndɚ,/ˈɡɹaʊndɚ/,gpt-4o
growl,gɹˈaʊl,/gɹaʊl/,gpt-4o
growled,gɹˈaʊld,The General American English phonemic transcription for 'growled' is /ɡɹaʊld/.,gpt-4o
growls,gɹˈaʊlz,/gɹaʊlz/,gpt-4o
grump,gɹˈʌmp,/grʌmp/,gpt-4o
grumps,gɹˈʌmps,/grʌmps/,gpt-4o
grunter,gɹˈʌntɚ,/grʌntɹ̩/,gpt-4o
gss,gˈɛs,"The sequence 'gss' does not form a recognizable word in English, and therefore it does not have a standard General American English phonemic transcription. If you meant a different word, please provide more context or check the spelling.",gpt-4o
guanaco,gwənˈɑːkˌoʊ,/ɡwəˈnɑkoʊ/,gpt-4o
guanine,gwˈɑːnˌin,/ˈɡwɑˌnin/,gpt-4o
guilted,gˈɪltəd,/gɪltɪd/,gpt-4o
gula,gjˈuːlə,The General American English phonemic transcription for 'gula' is /ˈɡuːlə/.,gpt-4o
gullible,gˈʌləbəl,The General American English phonemic transcription for 'gullible' is /ˈɡʌləbəl/.,gpt-4o
gust,gˈʌst,/gʌst/,gpt-4o
gusting,gˈʌstɪŋ,/ˈɡʌstɪŋ/,gpt-4o
gusts,gˈʌsts,/gʌsts/,gpt-4o
gymnasium,dʒɪmnˈeɪziəm,/dʒɪmˈneɪziəm/,gpt-4o
gymnastic,dʒɪmnˈæstɪk,/dʒɪmˈnæstɪk/,gpt-4o
gyrfalcon,gˈaɪɹfˈæklən,The General American English phonemic transcription for 'gyrfalcon' is /ˈdʒɝfælˌkən/.,gpt-4o
hackney,hˈækni,/hækni/,gpt-4o
hackneyed,hˈæknid,/hækˈnid/,gpt-4o
haemophilia,hˌɛməfˈɪljə,The General American English phonemic transcription for 'haemophilia' is /ˌhiːməˈfɪliə/.,gpt-4o
hag,hˈæg,/hæg/,gpt-4o
hagiographic,hˌægihˈɑːgɹɪk,/hæɡiəˈɡɹæfɪk/,gpt-4o
hags,hˈægz,/hæɡz/,gpt-4o
hague,hˈeɪg,The General American English phonemic transcription for 'Hague' is /heɪɡ/.,gpt-4o
hah,hˈɑː,/hɑ/,gpt-4o
hakka,hˈækə,/hɑˈkɑ/,gpt-4o
halation,həlˈeɪʃən,/həˈleɪʃən/,gpt-4o
halite,hˈælaɪt,/ˈhælaɪt/,gpt-4o
halitosis,həlˈɪtəsɪs,The General American English phonemic transcription for 'halitosis' is /ˌhæləˈtoʊsɪs/.,gpt-4o
halpert,hˈælpɚt,/ˈhælpɚt/,gpt-4o
haltwhistle,hˈælθwɪst,/hɔltˈwɪsəl/,gpt-4o
hapsburg,hˈæpsbɚg,/hæpsbɝɡ/,gpt-4o
haptics,hˈæptɪks,/hæptɪks/,gpt-4o
harlequin,hˈɑːɹləkwən,/ˈhɑɹləkwɪn/,gpt-4o
hasty,hˈeɪsti,/ˈheɪsti/,gpt-4o
haut,hˈɔːt,"The word 'haut' is typically not used in General American English and is of French origin. However, if it were to be pronounced in a way that aligns with GAE phonological patterns, it would likely be transcribed as /hoʊt/.",gpt-4o
haveing,hˈeɪviɪŋ,"It seems there might be a misunderstanding with the word 'haveing,' as it is not a standard English word. If you meant 'having,' the correct GAE phonemic transcription is /ˈhævɪŋ/. If 'haveing' was intended to represent something else, please provide additional context.",gpt-4o
haywire,hˈeɪwˌaɪɹ,/ˈheɪˌwaɪɹ/,gpt-4o
headword,hˈɛdwɚd,/ˈhɛdˌwɝd/,gpt-4o
hedera,hˈɛdɚə,The General American English phonemic transcription for 'hedera' is /ˈhɛdəɹə/.,gpt-4o
heinie,hˈaɪni,/ˈhaɪni/,gpt-4o
hellbound,hˈɛlbˌaʊnd,/ˈhɛlbaʊnd/,gpt-4o
hellespont,hˈɛlɪspˌɑnt,/hɛləspɑnt/,gpt-4o
helluva,hˌɛlˈuːvə,/ˈhɛləvə/,gpt-4o
helms,hˈɛlmz,/hɛlmz/,gpt-4o
helplessly,hˈɛlpləsli,/ˈhɛlpləsli/,gpt-4o
henceforward,hˈɛnsfˌɔɹdɚ,/hɛnsˈfɔɹwɚd/,gpt-4o
herbaceous,ɚbˈeɪʃəs,/hɝˈbeɪʃəs/,gpt-4o
herder,hˈɛɹdɚ,/hɝdɚ/,gpt-4o
herero,hɚˈiːɹoʊ,/həˈɹɛɹoʊ/,gpt-4o
hermetic,hɚmˈɛtɪk,/hɚˈmɛtɪk/,gpt-4o
hermitian,hɚmˈɪʃən,/hɝˈmɪʃən/,gpt-4o
herring,hˈɛɹɪŋ,The General American English phonemic transcription for 'herring' is /ˈhɛɹɪŋ/.,gpt-4o
hexagram,hˌɛksəgɹˈɑːmbəm,/ˈhɛksəˌɡɹæm/,gpt-4o
hexham,hˈɛksəm,"The word 'hexham' is not a standard entry in General American English, but if we were to transcribe it based on typical GAE pronunciation patterns, it would be /ˈhɛksəm/.",gpt-4o
hezekiah,həzˈiːəki,/ˌhɛzəˈkaɪə/,gpt-4o
hilt,hˈɪlt,The General American English phonemic transcription for 'hilt' is /hɪlt/.,gpt-4o
hinted,hˈɪntəd,The General American English phonemic transcription for 'hinted' is /ˈhɪntɪd/.,gpt-4o
hinting,hˈɪntɪŋ,/hɪntɪŋ/,gpt-4o
hob,hˈɑːb,/hɑb/,gpt-4o
hobo,hˈoʊboʊ,The General American English phonemic transcription for 'hobo' is /ˈhoʊboʊ/.,gpt-4o
hokitika,həkˈɪtɪkə,/hɔˈkɪtɪkə/,gpt-4o
hokum,hˈoʊkəm,/hokəm/,gpt-4o
homed,hˈoʊmd,/homd/,gpt-4o
homeric,hoʊmˈɛɹɪk,/həˈmɛɹɪk/,gpt-4o
homing,hˈoʊmɪŋ,The General American English phonemic transcription for 'homing' is /ˈhoʊmɪŋ/.,gpt-4o
homo,hˈoʊmoʊ,The General American English phonemic transcription for 'homo' is /ˈhoʊmoʊ/.,gpt-4o
homs,hˈɑːmz,/hɑmz/,gpt-4o
hone,hˈoʊn,/hon/,gpt-4o
honed,hˈoʊnd,/hond/,gpt-4o
hones,hˈoʊnz,/honz/,gpt-4o
honing,hˈoʊnɪŋ,/honɪŋ/,gpt-4o
hooding,hˈʊdɪŋ,/hʊdɪŋ/,gpt-4o
hosed,hˈoʊzd,The General American English phonemic transcription for 'hosed' is /hoʊzd/.,gpt-4o
hosing,hˈoʊzɪŋ,The General American English phonemic transcription for 'hosing' is /ˈhoʊzɪŋ/.,gpt-4o
hotkey,hˈɑːtki,The General American English phonemic transcription for 'hotkey' is /ˈhɑtki/.,gpt-4o
hubert,hjˈuːbɚt,/hjuˈbɝt/,gpt-4o
huey,hjˈuːi,The General American English phonemic transcription for 'huey' is /ˈhju.i/.,gpt-4o
