sentence,ground_truth_syllable_count,predicted_syllable_count,model_id
"During a night out with friends, Joe and Yanet meet.",12,15,gpt-4o
"The two discover that they are truly soul mates.Joe’s identical twin brother, Dr.",22,21,gpt-4o
"When Victory delivers a baby daughter, the future seems full of promise.",20,19,gpt-4o
"However, the past is not that easily laid to rest.",14,13,gpt-4o
"But there is something familiar about the blue toad, something she cannot quite place….",20,19,gpt-4o
"Wes Tanner might be devastatingly handsome, but Abby has no time for romance.",21,19,gpt-4o
Especially with a man intent on leaving town.,12,13,gpt-4o
Except Marco isn't a man to forgive and forget.,14,14,gpt-4o
Sorcha Kelly fell head over heels for her impossibly irresistible boss years ago.,24,21,gpt-4o
But Drake McQuaid is very real--and every inch a powerfully attractive man...,21,21,gpt-4o
Sharp.But he’s the man with two rules:1.,10,13,gpt-4o
"No relationshipsCam pushes herself into Sharp's life, breaking down the walls he’s built.",21,21,gpt-4o
Soon they find themselves in a situation neither wants to walk away from.,19,19,gpt-4o
But one thing is certain—fifteen pairs of hearts will never be the same again.,19,20,gpt-4o
"She knows the murderer has blue eyes, but only that.",13,14,gpt-4o
Both fall in love to each other.,8,9,gpt-4o
Do the same become one FRAGMENTED LOVE in their lives.,13,14,gpt-4o
Piper Witt is waiting for a Christmas miracle.,13,13,gpt-4o
"Will He come through, just like she's expecting Him to..",12,14,gpt-4o
or will He do something unexpected in this season of her life.,17,17,gpt-4o
She can't fulfill her longtime dream of starting up her own bakery without help.,20,19,gpt-4o
"Since the day she returned to the residence, she wrongly trusted the evildoers.",21,21,gpt-4o
Her life was always in the calculations of others.,14,14,gpt-4o
She was already the laughing stock of the entire capital.,17,17,gpt-4o
"With Nick on the bench, its up to Abby to turn the game around.",16,17,gpt-4o
Will they strike out or end up with a homerun.,11,13,gpt-4o
Jazz Vanessen is weird—and not just because he’s a werewolf.,15,17,gpt-4o
"Since he’s adopted, he can’t even blame it on family.",15,15,gpt-4o
Penelope Hartson is tired of London life.,13,13,gpt-4o
"James Barstow, Duke of Embry, has everything.",11,14,gpt-4o
Men want to be him and women want to be with him.,13,15,gpt-4o
Suddenly he finds himself panting after someone else entirely.,18,17,gpt-4o
"Working for the Arc Foundation, she is to assess the Mission for funding.",19,19,gpt-4o
" Released from prison, Brock follows Nikki home.",11,13,gpt-4o
Eleanor Whitman hated the memory - and she hated him.,16,16,gpt-4o
Keegan knew Eleanor had loved him.,9,11,gpt-4o
And he'd never forgiven himself for what he'd done.,13,14,gpt-4o
Now he'd give anything to have her love him again.,13,14,gpt-4o
1886--Jesse Montgomery is beginning to feel restless.,16,15,gpt-4o
Could there be a future with Jesse only He could bring about.,16,17,gpt-4o
Melanie Jones didn't have time for fun.,10,11,gpt-4o
Could he show Melly that woman does not live by career alone.,16,16,gpt-4o
The man in front of him was definitely a disaster.,15,15,gpt-4o
"I mean, we all have secrets.",7,9,gpt-4o
 The kid down the street steals lawn gnomes.,8,10,gpt-4o
 The woman on the corner is having an affair.,13,13,gpt-4o
Because that’s the other thing about the suburbs.,12,12,gpt-4o
 I’m one of the smiling faces waving from my front porch.,14,15,gpt-4o
But to do this she would have to be even more heartless than he...,16,17,gpt-4o
it's a story of a Sioux maiden's pledge of love.,12,14,gpt-4o
It begins when a deserting galvanized-Yankee and young Sioux maiden meet.,19,19,gpt-4o
But it is love at first sight for both of them.,11,13,gpt-4o
The land is full of fighting and hatred between their people.,15,17,gpt-4o
Where can he find a job and a place for them to live.,13,15,gpt-4o
"Also, Ruth is a Christian and wants a church marriage before joining together.",20,20,gpt-4o
"Jason does also, especially because of their beliefs and his love for her.",19,19,gpt-4o
"It seems nothing goes easy, but Ruth has made her pledge Whither Thou Goest.",17,19,gpt-4o
A promise made to the man she loves and made before God.,14,17,gpt-4o
Follow them as they try to overcome disappoints that try to make them separate.,21,21,gpt-4o
"Joel Harper embodies masculinity, authority, and power.",19,15,gpt-4o
 — in his piercing blue eyes.,6,8,gpt-4o
"The thing is, I don’t have time for a steamy affair.",13,15,gpt-4o
Especially not with my new boss.,8,11,gpt-4o
 is a 200 page paranormal standalone Alpha Male romance novel.,20,19,gpt-4o
"Sean Foster and his best friend, Devin Schaub, are through with girls--for good.",16,19,gpt-4o
"Well, at least for Christmas vacation.",9,11,gpt-4o
Sean just cant erase Alex's breathtaking beauty from his mind.,16,17,gpt-4o
So he asks her out--without telling Devin.,11,13,gpt-4o
The last thing he needs is to get hurt again.,11,13,gpt-4o
Sean knows he should break it off--and fast.,9,12,gpt-4o
But its hard to play it cool when you're in love....,11,13,gpt-4o
Lost on the Bayou is the first book in the Bayou Series.,15,17,gpt-4o
Grant Kenner’s life is the bayou.,8,10,gpt-4o
"As game warden in Belle Grove, Louisiana, Grant spends his time along the water.",21,21,gpt-4o
He lives for his work and doesn’t waste much time on anything else.,16,18,gpt-4o
For years that’s the way he liked it.,8,11,gpt-4o
That all changes when Chloe comes back.,9,10,gpt-4o
Chloe Beaumont left Belle Grove years ago.,10,12,gpt-4o
"Romance is for her characters, not for real-life.",13,13,gpt-4o
"When her uncle suddenly disappears, Chloe returns to Belle Grove to find him.",20,19,gpt-4o
"As much as things have changed in Belle Grove, they’ve also stayed the same.",15,19,gpt-4o
Chloe never thought she’d have to spend time with Grant Kenner again.,16,17,gpt-4o
Here he plans on helping build new facilities for New Hopes Mission Agency.,20,19,gpt-4o
"However, before he leaves, Mike learns there was an accident at the building site.",20,19,gpt-4o
Now the person who was injured is missing.,11,12,gpt-4o
Could these two incidents be mere coincidence or is something more sinister at work.,22,21,gpt-4o
Contracted: One kiss with the tycoon.,9,12,gpt-4o
"In high school, Jake Trevelyan was Cassie Grey's dream rebel.",14,17,gpt-4o
"He surfed, rode a motorbike -- now he's her new boss.",12,15,gpt-4o
It's events planner Cassie's job to transform Jake's mansion into a snow-kissed wedding venue.,23,21,gpt-4o
Not to relive her old fantasy they're the ones getting married.,16,17,gpt-4o
"Out of her bitterness, there came a plan...",10,12,gpt-4o
Twelve years ago Lori's father had been destroyed by the ruthless lawyer Jacob R.,21,Twenty-one.,gpt-4o
Randell in a notorious embezzlement trial.,14,13,gpt-4o
She had reason to hate the Randell family.,12,12,gpt-4o
She did a fantastic job with this book.,10,10,gpt-4o
I would definitely recommend it...’ ~ Mrs Condit Reads Reviews.,17,19,gpt-4o
Book seventeen in the Campus Cravings series.,12,12,gpt-4o
"When you come to the end of a ten year search, what comes next.",14,17,gpt-4o
The last thing Zeke expects is the attraction he feels for the club's owner.,18,19,gpt-4o
ROB -- A Brash Doctor Who Specialized in Seduction.,13,15,gpt-4o
Major Rob McGee needed a wife--but he WANTED Heather Tomasi.,18,19,gpt-4o
He Fed Her Appetite for Passion with Pleasure.,12,14,gpt-4o
A passionate story of Irish pride and American determination--of old ties and new beginnings.,27,25,gpt-4o
Movie Tie-in.A Universal Pictures film starring Tom Cruise and Nicole Kidman.,21,24,gpt-4o
She's loved him all her life..,6,7,gpt-4o
but will he be there when she needs him the most.,11,13,gpt-4o
He decides to buy the boat and restore it to its former glory.,17,17,gpt-4o
Maggie Smith left her home and family behind her to forge a successful career.,21,19,gpt-4o
"Has she already had everything she dreamed of, and foolishly pushed it away.",20,19,gpt-4o
His family's newly found luck has given him the stability he once craved.,20,19,gpt-4o
Logan posed as a falconer to gain entrance and lay siege from within.,18,19,gpt-4o
"As he made his escape, she followed, running from a forced marriage.",16,19,gpt-4o
There are gifts you do not want.,7,8,gpt-4o
Mine has marked me out to be hunted.,9,10,gpt-4o
Now I am the last of my kind.,8,9,gpt-4o
Because I see peril.Seventeen-year-old Meri Marlowe is the last of her kind.,22,21,gpt-4o
First book in a new series set in the near future.,13,14,gpt-4o
Perfect for fans of the Hunger Games or the Starcrossed Trilogy.,16,19,gpt-4o
"Georgia, SuSu, Teeny, Linda and Diane have been friends for more than thirty years.",20,24,gpt-4o
It should have been a dream come true.,8,10,gpt-4o
But Joanne Webster's marriage to the eminent Dr.,13,13,gpt-4o
Daniel Grant was to be for mutual convenience.,13,13,gpt-4o
"Love doesn't enter into our agreement, he had informed her coolly.",19,19,gpt-4o
It is a fabricated emotion I have no time for.,15,14,gpt-4o
Joanne had worked well with Dr.,7,10,gpt-4o
But could she accept their loveless marriage without being hurt.,15,15,gpt-4o
"In this scorching Immortals After Dark/Dacian novel, #1.",16,17,gpt-4o
"To impress their females, the demon and the vampire kiss on a dare.",17,19,gpt-4o
"Once they finally break away from their soul-searing kiss, they find themselves alone--and shaken.",24,25,gpt-4o
Had they imagined their explosive chemistry.,12,12,gpt-4o
How long can they resist the fire that blazes between them.,15,15,gpt-4o
Lily has dealt with prejudice all of her life.,12,12,gpt-4o
"Society has never accepted Lily because of her heritage, and looks.",21,19,gpt-4o
"When she meets Bradley Thomas, he opens up a new life for lily.",17,19,gpt-4o
"Bradley comes from a wealthy cattle family, and manages his father's operations.",23,20,gpt-4o
Lily's life with Bradley is one adventure after another.,16,17,gpt-4o
She has to fight with Monica for her place in the Thomas family.,18,17,gpt-4o
She endures outlaws that attempt to kidnap and rape her.,14,15,gpt-4o
Will Lily find her way back to Bradley.,10,11,gpt-4o
"On the other hand, will Sandra and Jake keep them apart.",14,15,gpt-4o
Take a journey with one woman's struggle to be with the man she loves.,17,19,gpt-4o
"I'll resist his sexy, scruffy beard, and panty-melting smirk.I thought I was over him.",22,25,gpt-4o
