grapheme,ground_truth_phoneme,predicted_phoneme,model
indies,ˈɪndiz,The General American English pronunciation of 'indies' is /ˈɪndiz/.,gpt-3.5-turbo
induction,ɪndˈʌkʃən,The General American English pronunciation of 'induction' is /ɪnˈdʌkʃən/.,gpt-3.5-turbo
infection,ɪnfˈɛkʃən,The General American English pronunciation of 'infection' is /ɪnˈfɛkʃən/.,gpt-3.5-turbo
inflammation,ˌɪnfləmˈeɪʃən,The General American English pronunciation of 'inflammation' is /ˌɪnfləˈmeɪʃən/.,gpt-3.5-turbo
inhabitants,ɪnhˈæbətənts,/ɪnˈhæb.ɪ.tənts/,gpt-3.5-turbo
inquire,ɪnkwˈaɪɹ,The General American English pronunciation of 'inquire' is /ɪnˈkwaɪɹ/.,gpt-3.5-turbo
ins,ˈɪnz,The General American English pronunciation of 'ins' is /ɪnz/.,gpt-3.5-turbo
instructed,ɪnstɹˈʌktəd,The General American English pronunciation of 'instructed' is /ɪnˈstrʌktɪd/.,gpt-3.5-turbo
intelligent,ɪntˈɛlədʒənt,The General American English pronunciation of 'intelligent' is /ɪnˈtɛlədʒənt/.,gpt-3.5-turbo
intention,ɪntˈɛntʃən,The General American English pronunciation of 'intention' is /ɪnˈtɛnʃən/.,gpt-3.5-turbo
interior,ɪntˈɪɹiɚ,The General American English pronunciation of 'interior' is /ɪnˈtɪriɚ/.,gpt-3.5-turbo
invest,ɪnvˈɛst,The General American English pronunciation of 'invest' is /ɪnˈvɛst/.,gpt-3.5-turbo
invested,ɪnvˈɛstəd,The General American English pronunciation of 'invested' is /ɪnˈvɛstɪd/.,gpt-3.5-turbo
invite,ˈɪnvaɪt,The General American English pronunciation of 'invite' is /ɪnˈvaɪt/.,gpt-3.5-turbo
invited,ɪnvˈaɪtəd,The General American English pronunciation of 'invited' is /ɪnˈvaɪtɪd/.,gpt-3.5-turbo
inviting,ɪnvˈaɪtɪŋ,The General American English pronunciation of 'inviting' is /ɪnˈvaɪtɪŋ/.,gpt-3.5-turbo
ireland,ˈaɪɚlənd,The General American English pronunciation of 'Ireland' is /ˈaɪɹlənd/.,gpt-3.5-turbo
irs,ˈɚz,The General American English pronunciation of 'irs' is /ɝz/.,gpt-3.5-turbo
irwin,ˈɚwən,The General American English pronunciation of 'Irwin' is /ˈɜrwɪn/.,gpt-3.5-turbo
issue,ˈɪʃu,The General American English pronunciation of 'issue' is /ˈɪʃu/.,gpt-3.5-turbo
jade,dʒˈeɪd,The General American English pronunciation of 'jade' is /dʒeɪd/.,gpt-3.5-turbo
jay,dʒˈeɪ,The General American English pronunciation of 'jay' is /dʒeɪ/.,gpt-3.5-turbo
jefferson,dʒˈɛfɚsən,The General American English pronunciation of 'Jefferson' is /ˈdʒɛfərsən/.,gpt-3.5-turbo
jimmy,dʒˈɪmi,The General American English pronunciation of 'jimmy' is /ˈdʒɪmi/.,gpt-3.5-turbo
joel,dʒˈoʊəl,The General American English pronunciation of 'joel' is /dʒoʊl/.,gpt-3.5-turbo
joey,dʒˈoʊi,The General American English pronunciation of 'joey' is /ˈdʒoʊi/.,gpt-3.5-turbo
journey,dʒˈɚni,The General American English pronunciation of 'journey' is /ˈdʒɝni/.,gpt-3.5-turbo
joy,dʒˈɔɪ,The General American English pronunciation of 'joy' is /dʒɔɪ/.,gpt-3.5-turbo
joys,dʒˈɔɪz,The General American English pronunciation of 'joys' is /dʒɔɪz/.,gpt-3.5-turbo
judy,dʒˈuːdi,The General American English pronunciation of 'judy' is /ˈdʒʊdi/.,gpt-3.5-turbo
jumbo,dʒˈʌmboʊ,The General American English pronunciation of 'jumbo' is /ˈdʒʌmboʊ/.,gpt-3.5-turbo
kelly,kˈɛli,The General American English pronunciation of 'kelly' is /ˈkɛli/.,gpt-3.5-turbo
kenny,kˈɛni,The General American English pronunciation of 'kenny' is /ˈkɛni/.,gpt-3.5-turbo
kerala,kˌɛɹˈɑːlə,The General American English pronunciation of 'kerala' is /kəˈrælə/.,gpt-3.5-turbo
kernel,kˈɚnəl,The General American English pronunciation of 'kernel' is /ˈkɝnəl/.,gpt-3.5-turbo
kick,kˈɪk,The General American English pronunciation of 'kick' is /kɪk/.,gpt-3.5-turbo
kicked,kˈɪkt,The General American English pronunciation of 'kicked' is /kɪkt/.,gpt-3.5-turbo
kicking,kˈɪkɪŋ,The General American English pronunciation of 'kicking' is /ˈkɪkɪŋ/.,gpt-3.5-turbo
kicks,kˈɪks,The General American English pronunciation of 'kicks' is /kɪks/.,gpt-3.5-turbo
kim,kˈɪm,The General American English pronunciation of 'kim' is /kɪm/.,gpt-3.5-turbo
kin,kˈɪn,The General American English pronunciation of 'kin' is /kɪn/.,gpt-3.5-turbo
kirsten,kˈɚstən,The General American English pronunciation of 'Kirsten' is /ˈkɝstən/.,gpt-3.5-turbo
knives,nˈaɪvz,The General American English pronunciation of 'knives' is /naɪvz/.,gpt-3.5-turbo
kramer,kɹˈeɪmɚ,The General American English pronunciation of 'Kramer' is /ˈkɹeɪmɚ/.,gpt-3.5-turbo
lab,lˈæb,The General American English pronunciation of 'lab' is /læb/.,gpt-3.5-turbo
lanes,lˈeɪnz,The General American English pronunciation of 'lanes' is /leɪnz/.,gpt-3.5-turbo
later,lˈeɪtɚ,The General American English pronunciation of 'later' is /ˈleɪtɚ/.,gpt-3.5-turbo
lavish,lˈævɪʃ,The General American English pronunciation of 'lavish' is /ˈlævɪʃ/.,gpt-3.5-turbo
lawn,lˈɔːn,The General American English pronunciation of 'lawn' is /lɔn/.,gpt-3.5-turbo
lax,lˈæks,The General American English pronunciation of 'lax' is /læks/.,gpt-3.5-turbo
learn,lˈɚn,The General American English pronunciation of 'learn' is /lɝn/.,gpt-3.5-turbo
learning,lˈɚnɪŋ,The General American English pronunciation of 'learning' is /ˈlɝnɪŋ/.,gpt-3.5-turbo
learnt,lˈɚnt,The General American English pronunciation of 'learnt' is /lɜrnt/.,gpt-3.5-turbo
lecturer,lˈɛktʃɚɚ,The General American English pronunciation of 'lecturer' is /ˈlɛktʃərɚ/.,gpt-3.5-turbo
legally,lˈiːgəli,The General American English pronunciation of 'legally' is /ˈlɛɡəli/.,gpt-3.5-turbo
lemonade,lˈɛmənˈeɪd,The General American English pronunciation of 'lemonade' is /ˌlɛməˈneɪd/.,gpt-3.5-turbo
lens,lˈɛnz,The General American English pronunciation of 'lens' is /lɛnz/.,gpt-3.5-turbo
lenses,lˈɛnzəz,The General American English pronunciation of 'lenses' is /ˈlɛnzɪz/.,gpt-3.5-turbo
lester,lˈɛstɚ,The General American English pronunciation of 'lester' is /ˈlɛstɚ/.,gpt-3.5-turbo
liar,lˈaɪɚ,The General American English pronunciation of 'liar' is /ˈlaɪəɹ/.,gpt-3.5-turbo
liberal,lˈɪbɚəl,The General American English pronunciation of 'liberal' is /ˈlɪbərəl/.,gpt-3.5-turbo
liberty,lˈɪbɚti,The General American English pronunciation of 'liberty' is /ˈlɪbɚti/.,gpt-3.5-turbo
liner,lˈaɪnɚ,The General American English pronunciation of 'liner' is /ˈlaɪnɚ/.,gpt-3.5-turbo
literal,lˈɪtɚəl,The General American English pronunciation of 'literal' is /ˈlɪtəɹəl/.,gpt-3.5-turbo
lithium,lˈɪθiəm,The General American English pronunciation of 'lithium' is /ˈlɪθiəm/.,gpt-3.5-turbo
locate,lˈoʊkˌeɪt,The General American English pronunciation of 'locate' is /loʊˈkeɪt/.,gpt-3.5-turbo
located,lˈoʊkˌeɪtəd,The General American English pronunciation of 'located' is /ˈloʊˌkeɪtɪd/.,gpt-3.5-turbo
lodge,lˈɑːdʒ,The General American English pronunciation of 'lodge' is /lɑdʒ/.,gpt-3.5-turbo
lodging,lˈɑːdʒɪŋ,The General American English pronunciation of 'lodging' is /ˈlɑdʒɪŋ/.,gpt-3.5-turbo
loneliness,lˈoʊnlinəs,The General American English pronunciation of 'loneliness' is /ˈloʊnliˌnəs/.,gpt-3.5-turbo
lonely,lˈoʊnli,The General American English pronunciation of 'lonely' is /ˈloʊnli/.,gpt-3.5-turbo
lucky,lˈʌki,The General American English pronunciation of 'lucky' is /ˈlʌki/.,gpt-3.5-turbo
lynch,lˈɪntʃ,The General American English pronunciation of 'lynch' is /lɪntʃ/.,gpt-3.5-turbo
lyric,lˈɪɹɪk,The General American English pronunciation of 'lyric' is /ˈlɪɹɪk/.,gpt-3.5-turbo
macedonia,mˌæsədˈoʊniə,The General American English pronunciation of 'macedonia' is /ˌmeɪsɪˈdoʊniə/.,gpt-3.5-turbo
machinery,məʃˈiːnɚi,The General American English pronunciation of 'machinery' is /məˈʃinəri/.,gpt-3.5-turbo
magazines,mˈægəzˌinz,The General American English pronunciation of 'magazines' is /ˈmæɡəˌzinz/.,gpt-3.5-turbo
magnet,mˈægnət,The General American English pronunciation of 'magnet' is /ˈmæɡnɪt/.,gpt-3.5-turbo
management,mˈænədʒmənt,The General American English pronunciation of 'management' is /ˈmænɪdʒmənt/.,gpt-3.5-turbo
mandate,mˌændˈeɪt,The General American English pronunciation of 'mandate' is /ˈmænˌdeɪt/.,gpt-3.5-turbo
manicure,mˈænɪkjɚ,The General American English pronunciation of 'manicure' is /ˈmænɪˌkjʊɹ/.,gpt-3.5-turbo
maple,mˈeɪpəl,The General American English pronunciation of 'maple' is /ˈmeɪpəl/.,gpt-3.5-turbo
mara,mˈɑːɹə,The General American English pronunciation of 'mara' is /ˈmɛɹə/.,gpt-3.5-turbo
marathi,məɹˈɑːti,The General American English pronunciation of 'marathi' is /məˈɹɑθi/.,gpt-3.5-turbo
marital,mˈɛɹətəl,The General American English pronunciation of 'marital' is /ˈmɛɹɪtəl/.,gpt-3.5-turbo
market,mˈɑːɹkət,The General American English pronunciation of 'market' is /ˈmɑɹkɪt/.,gpt-3.5-turbo
markets,mˈɑːɹkəts,The General American English pronunciation of 'markets' is /ˈmɑɹkɪts/.,gpt-3.5-turbo
mascot,mˈæskət,The General American English pronunciation of 'mascot' is /ˈmæskɑt/.,gpt-3.5-turbo
massey,mˈæsi,The General American English pronunciation of 'massey' is /ˈmæsi/.,gpt-3.5-turbo
material,mətˈɪɹiəl,The General American English pronunciation of 'material' is /məˈtɪɹiəl/.,gpt-3.5-turbo
materials,mətˈɪɹiəlz,The General American English pronunciation of 'materials' is /məˈtɪriəlz/.,gpt-3.5-turbo
maternity,mətˈɚnɪti,The General American English pronunciation of 'maternity' is /məˈtɝnəti/.,gpt-3.5-turbo
matthew,mˈæθju,The General American English pronunciation of 'Matthew' is /ˈmæθju/.,gpt-3.5-turbo
maturity,mətʃˈʊɹəti,The General American English pronunciation of 'maturity' is /məˈtʃʊɹəti/.,gpt-3.5-turbo
maya,mˈaɪə,The General American English pronunciation of 'maya' is /ˈmaɪə/.,gpt-3.5-turbo
meaningful,mˈiːnɪŋfəl,The General American English pronunciation of 'meaningful' is /ˈminɪŋfəl/.,gpt-3.5-turbo
mechanism,mˈɛkənˌɪzəm,The General American English pronunciation of 'mechanism' is /ˈmɛkəˌnɪzəm/.,gpt-3.5-turbo
memorable,mˈɛmɚəbəl,The General American English pronunciation of 'memorable' is /ˈmɛməɹəbəl/.,gpt-3.5-turbo
mesh,mˈɛʃ,The General American English pronunciation of 'mesh' is /mɛʃ/.,gpt-3.5-turbo
messy,mˈɛsi,The General American English pronunciation of 'messy' is /ˈmɛsi/.,gpt-3.5-turbo
migrant,mˈaɪgɹənt,The General American English pronunciation of 'migrant' is /ˈmaɪɡɹənt/.,gpt-3.5-turbo
mike,mˈaɪk,The General American English pronunciation of 'mike' is /maɪk/.,gpt-3.5-turbo
mile,mˈaɪl,The General American English pronunciation of 'mile' is /maɪl/.,gpt-3.5-turbo
millions,mˈɪljənz,The General American English pronunciation of 'millions' is /ˈmɪljənz/.,gpt-3.5-turbo
mine,mˈaɪn,The General American English pronunciation of 'mine' is /maɪn/.,gpt-3.5-turbo
mines,mˈaɪnz,The General American English pronunciation of 'mines' is /maɪnz/.,gpt-3.5-turbo
mining,mˈaɪnɪŋ,The General American English pronunciation of 'mining' is /ˈmaɪnɪŋ/.,gpt-3.5-turbo
ministry,mˈɪnəstɹi,The General American English pronunciation of 'ministry' is /ˈmɪnɪstri/.,gpt-3.5-turbo
minus,mˈaɪnəs,The General American English pronunciation of 'minus' is /ˈmaɪnəs/.,gpt-3.5-turbo
misconduct,mˌɪskɑndˈʌkt,The General American English pronunciation of 'misconduct' is /mɪsˈkɑndʌkt/.,gpt-3.5-turbo
miss,mˈɪs,The General American English pronunciation of 'miss' is /mɪs/.,gpt-3.5-turbo
missed,mˈɪst,The General American English pronunciation of 'missed' is /mɪst/.,gpt-3.5-turbo
misses,mˈɪsəz,The General American English pronunciation of 'misses' is /ˈmɪsɪz/.,gpt-3.5-turbo
missing,mˈɪsɪŋ,The General American English pronunciation of 'missing' is /ˈmɪsɪŋ/.,gpt-3.5-turbo
moderator,mˈɑːdɚˌeɪtɚ,The General American English pronunciation of 'moderator' is /ˈmɑdəˌɹeɪtɚ/.,gpt-3.5-turbo
modules,mˈɑːdʒulz,The General American English pronunciation of 'modules' is /ˈmɑdʒulz/.,gpt-3.5-turbo
moist,mˈɔɪst,The General American English pronunciation of 'moist' is /mɔɪst/.,gpt-3.5-turbo
mongolian,mɑŋgˈoʊliən,The General American English pronunciation of 'mongolian' is /mɑŋˈɡoʊliən/.,gpt-3.5-turbo
monterey,mˌɑntɚˈeɪ,The General American English pronunciation of 'monterey' is /mɑnˈtɛɹi/.,gpt-3.5-turbo
mood,mˈuːd,The General American English pronunciation of 'mood' is /mud/.,gpt-3.5-turbo
moonlight,mˈuːnlˌaɪt,The General American English pronunciation of 'moonlight' is /ˈmunˌlaɪt/.,gpt-3.5-turbo
mostly,mˈoʊstli,The General American English pronunciation of 'mostly' is /ˈmoʊstli/.,gpt-3.5-turbo
motivate,mˈoʊtəvˌeɪt,The General American English pronunciation of 'motivate' is /ˈmoʊtəˌveɪt/.,gpt-3.5-turbo
mountains,mˈaʊntənz,The General American English pronunciation of 'mountains' is /ˈmaʊntənz/.,gpt-3.5-turbo
municipal,mjunˈɪsəpəl,The General American English pronunciation of 'municipal' is /mjuːˈnɪsəpəl/.,gpt-3.5-turbo
music,mjˈuːzɪk,The General American English pronunciation of 'music' is /ˈmjuzɪk/.,gpt-3.5-turbo
mythology,məθˈɑːlədʒi,The General American English pronunciation of 'mythology' is /mɪˈθɑlədʒi/.,gpt-3.5-turbo
myths,mˈɪθs,The General American English pronunciation of 'myths' is /mɪθs/.,gpt-3.5-turbo
national,nˈæʃənəl,The General American English pronunciation of 'national' is /ˈnæʃənəl/.,gpt-3.5-turbo
naval,nˈeɪvəl,The General American English pronunciation of 'naval' is /ˈneɪvəl/.,gpt-3.5-turbo
neatly,nˈiːtli,The General American English pronunciation of 'neatly' is /ˈnitli/.,gpt-3.5-turbo
negotiable,nəgˈoʊʃəbəl,The General American English pronunciation of 'negotiable' is /nɪˈɡoʊʃiəbəl/.,gpt-3.5-turbo
nelson,nˈɛlsən,The General American English pronunciation of 'nelson' is /ˈnɛlsən/.,gpt-3.5-turbo
nerve,nˈɚv,The General American English pronunciation of 'nerve' is /nɝv/.,gpt-3.5-turbo
nerves,nˈɚvz,The General American English pronunciation of 'nerves' is /nɝvz/.,gpt-3.5-turbo
nevis,nˈɛvɪs,The General American English pronunciation of 'Nevis' is /ˈniːvɪs/.,gpt-3.5-turbo
newton,nˈuːtən,The General American English pronunciation of 'newton' is /ˈn(j)uːtən/.,gpt-3.5-turbo
nile,nˈaɪl,The General American English pronunciation of 'nile' is /naɪl/.,gpt-3.5-turbo
ninth,nˈaɪnθ,The General American English pronunciation of 'ninth' is /naɪnθ/.,gpt-3.5-turbo
nominee,nˌɑmənˈiː,The General American English pronunciation of 'nominee' is /ˌnɑˈmɪni/.,gpt-3.5-turbo
notice,nˈoʊtəs,The General American English pronunciation of 'notice' is /ˈnoʊtɪs/.,gpt-3.5-turbo
noticed,nˈoʊtəst,The General American English pronunciation of 'noticed' is /ˈnoʊtɪst/.,gpt-3.5-turbo
noticing,nˈoʊtɪsɪŋ,The General American English pronunciation of 'noticing' is /ˈnoʊtɪsɪŋ/.,gpt-3.5-turbo
nous,nˈuːs,The General American English pronunciation of 'nous' is /naʊs/.,gpt-3.5-turbo
nudity,nˈuːdɪti,The General American English pronunciation of 'nudity' is /ˈn(j)uːdəti/.,gpt-3.5-turbo
numerical,numˈɛɹəkəl,The General American English pronunciation of 'numerical' is /nuˈmɛɹɪkəl/.,gpt-3.5-turbo
oath,ˈoʊθ,The General American English pronunciation of 'oath' is /oʊθ/.,gpt-3.5-turbo
obama,ˌoʊbˈɑːmə,The General American English pronunciation of 'Obama' is /oʊˈbɑmə/.,gpt-3.5-turbo
obscene,ɑbsˈiːn,The General American English pronunciation of 'obscene' is /əbˈsin/.,gpt-3.5-turbo
obviously,ˈɑːbviəsli,The General American English pronunciation of 'obviously' is /ˈɑbviəsli/.,gpt-3.5-turbo
officially,əfˈɪʃəli,The General American English pronunciation of 'officially' is /əˈfɪʃəli/.,gpt-3.5-turbo
oh,ˈoʊ,The General American English pronunciation of 'oh' is /oʊ/.,gpt-3.5-turbo
older,ˈoʊldɚ,The General American English pronunciation of 'older' is /ˈoʊldɚ/.,gpt-3.5-turbo
omg,ˈɑːm,The General American English pronunciation of 'omg' is /oʊˌɛmˈdʒiː/.,gpt-3.5-turbo
opacity,oʊpˈæsəti,The General American English pronunciation of 'opacity' is /oʊˈpæsəti/.,gpt-3.5-turbo
opinion,əpˈɪnjən,The General American English pronunciation of 'opinion' is /əˈpɪnjən/.,gpt-3.5-turbo
opinions,əpˈɪnjənz,The General American English pronunciation of 'opinions' is /əˈpɪnjənz/.,gpt-3.5-turbo
opt,ˈɑːpt,The General American English pronunciation of 'opt' is /ɑpt/.,gpt-3.5-turbo
optical,ˈɑːptɪkəl,The General American English pronunciation of 'optical' is /ˈɑptɪkəl/.,gpt-3.5-turbo
organic,ɔɹgˈænɪk,The General American English pronunciation of 'organic' is /ɔɹˈɡænɪk/.,gpt-3.5-turbo
organize,ˈɔːɹgənˌaɪz,The General American English pronunciation of 'organize' is /ˈɔɹɡəˌnaɪz/.,gpt-3.5-turbo
organized,ˈɔːɹgənˌaɪzd,The General American English pronunciation of 'organized' is /ˈɔɹɡəˌnaɪzd/.,gpt-3.5-turbo
osborne,ˈɔːzbˌɔɹn,The General American English pronunciation of 'Osborne' is /ˈɑzˌbɔɹn/.,gpt-3.5-turbo
oslo,ˈɑːzloʊ,The General American English pronunciation of 'Oslo' is /ˈɑzloʊ/.,gpt-3.5-turbo
ounces,ˈaʊnsəz,The General American English pronunciation of 'ounces' is /ˈaʊnsɪz/.,gpt-3.5-turbo
outer,ˈaʊtɚ,The General American English pronunciation of 'outer' is /ˈaʊtɚ/.,gpt-3.5-turbo
outlook,ˈaʊtlˌʊk,The General American English pronunciation of 'outlook' is /ˈaʊtˌlʊk/.,gpt-3.5-turbo
oval,ˈoʊvəl,The General American English pronunciation of 'oval' is /ˈoʊvəl/.,gpt-3.5-turbo
over,ˈoʊvɚ,The General American English pronunciation of 'over' is /ˈoʊvɚ/.,gpt-3.5-turbo
override,ˈoʊvɚɹˌaɪd,The General American English pronunciation of 'override' is /ˌoʊvərˈraɪd/.,gpt-3.5-turbo
owners,ˈoʊnɚz,The General American English pronunciation of 'owners' is /ˈoʊnɚz/.,gpt-3.5-turbo
package,pˈækədʒ,The General American English pronunciation of 'package' is /ˈpækɪdʒ/.,gpt-3.5-turbo
papa,pˈɑːpə,The General American English pronunciation of 'papa' is /ˈpɑpə/.,gpt-3.5-turbo
parsley,pˈɑːɹsli,The General American English pronunciation of 'parsley' is /ˈpɑɹsli/.,gpt-3.5-turbo
partly,pˈɑːɹtli,The General American English pronunciation of 'partly' is /ˈpɑɹtli/.,gpt-3.5-turbo
passive,pˈæsɪv,The General American English pronunciation of 'passive' is /ˈpæsɪv/.,gpt-3.5-turbo
past,pˈæst,The General American English pronunciation of 'past' is /pæst/.,gpt-3.5-turbo
patio,pˈætiˌoʊ,The General American English pronunciation of 'patio' is /ˈpætiˌoʊ/.,gpt-3.5-turbo
patrol,pətɹˈoʊl,The General American English pronunciation of 'patrol' is /pəˈtɹoʊl/.,gpt-3.5-turbo
pavilion,pəvˈɪljən,The General American English pronunciation of 'pavilion' is /pəˈvɪljən/.,gpt-3.5-turbo
payments,pˈeɪmənts,The General American English pronunciation of 'payments' is /ˈpeɪmənts/.,gpt-3.5-turbo
pedestal,pˈɛdəstəl,The General American English pronunciation of 'pedestal' is /ˈpɛdəstəl/.,gpt-3.5-turbo
pedestrian,pədˈɛstɹiən,The General American English pronunciation of 'pedestrian' is /pəˈdɛstɹiən/.,gpt-3.5-turbo
permit,pˈɚmˌɪt,The General American English pronunciation of 'permit' is /pɚˈmɪt/.,gpt-3.5-turbo
permitted,pɚmˈɪtəd,The General American English pronunciation of 'permitted' is /pɚˈmɪtɪd/.,gpt-3.5-turbo
persistent,pɚsˈɪstənt,The General American English pronunciation of 'persistent' is /pɚˈsɪstənt/.,gpt-3.5-turbo
persona,pɚsˈoʊnə,The General American English pronunciation of 'persona' is /pɚˈsoʊnə/.,gpt-3.5-turbo
personality,pˌɚsənˈælɪti,The General American English pronunciation of 'personality' is /ˌpɝsəˈnæləti/.,gpt-3.5-turbo
perspective,pɚspˈɛktɪv,The General American English pronunciation of 'perspective' is /pɚˈspɛktɪv/.,gpt-3.5-turbo
peru,pɚˈuː,The General American English pronunciation of 'Peru' is /pəˈɹu/.,gpt-3.5-turbo
pharmacy,fˈɑːɹməsi,The General American English pronunciation of 'pharmacy' is /ˈfɑɹməsi/.,gpt-3.5-turbo
physician,fəzˈɪʃən,The General American English pronunciation of 'physician' is /fɪˈzɪʃən/.,gpt-3.5-turbo
physiological,fˌɪziəlˈɑːdʒɪkəl,The General American English pronunciation of 'physiological' is /ˌfɪziəˈlɑdʒɪkəl/.,gpt-3.5-turbo
pick,pˈɪk,The General American English pronunciation of 'pick' is /pɪk/.,gpt-3.5-turbo
picked,pˈɪkt,The General American English pronunciation of 'picked' is /pɪkt/.,gpt-3.5-turbo
picking,pˈɪkɪŋ,The General American English pronunciation of 'picking' is /ˈpɪkɪŋ/.,gpt-3.5-turbo
picks,pˈɪks,The General American English pronunciation of 'picks' is /pɪks/.,gpt-3.5-turbo
pictures,pˈɪktʃɚz,The General American English pronunciation of 'pictures' is /ˈpɪkʧɚz/.,gpt-3.5-turbo
pier,pˈɪɹ,The General American English pronunciation of 'pier' is /pɪɹ/.,gpt-3.5-turbo
pig,pˈɪg,The General American English pronunciation of 'pig' is /pɪɡ/.,gpt-3.5-turbo
pigeon,pˈɪdʒən,The General American English pronunciation of 'pigeon' is /ˈpɪdʒən/.,gpt-3.5-turbo
pigs,pˈɪgz,The General American English pronunciation of 'pigs' is /pɪɡz/.,gpt-3.5-turbo
pike,pˈaɪk,The General American English pronunciation of 'pike' is /paɪk/.,gpt-3.5-turbo
piston,pˈɪstən,The General American English pronunciation of 'piston' is /ˈpɪstən/.,gpt-3.5-turbo
pitch,pˈɪtʃ,The General American English pronunciation of 'pitch' is /pɪtʃ/.,gpt-3.5-turbo
pitched,pˈɪtʃt,The General American English pronunciation of 'pitched' is /pɪtʃt/.,gpt-3.5-turbo
pitching,pˈɪtʃɪŋ,The General American English pronunciation of 'pitching' is /ˈpɪtʃɪŋ/.,gpt-3.5-turbo
playful,plˈeɪfəl,The General American English pronunciation of 'playful' is /ˈpleɪfəl/.,gpt-3.5-turbo
pocket,pˈɑːkət,The General American English pronunciation of 'pocket' is /ˈpɑkɪt/.,gpt-3.5-turbo
pockets,pˈɑːkəts,The General American English pronunciation of 'pockets' is /ˈpɑkɪts/.,gpt-3.5-turbo
point,pˈɔɪnt,The General American English pronunciation of 'point' is /pɔɪnt/.,gpt-3.5-turbo
pointe,pˈɔɪnt,The General American English pronunciation of 'pointe' is /pwænt/.,gpt-3.5-turbo
pointed,pˈɔɪntəd,The General American English pronunciation of 'pointed' is /ˈpɔɪntɪd/.,gpt-3.5-turbo
pointing,pˈɔɪntɪŋ,The General American English pronunciation of 'pointing' is /ˈpɔɪntɪŋ/.,gpt-3.5-turbo
points,pˈɔɪnts,The General American English pronunciation of 'points' is /pɔɪnts/.,gpt-3.5-turbo
politician,pˌɑlətˈɪʃən,The General American English pronunciation of 'politician' is /pəˌlɪˈtɪʃən/.,gpt-3.5-turbo
pop,pˈɑːp,The General American English pronunciation of 'pop' is /pɑp/.,gpt-3.5-turbo
popping,pˈɑːpɪŋ,The General American English pronunciation of 'popping' is /ˈpɑpɪŋ/.,gpt-3.5-turbo
pops,pˈɑːps,The General American English pronunciation of 'pops' is /pɑps/.,gpt-3.5-turbo
popularity,pˌɑpjəlˈɛɹəti,The General American English pronunciation of 'popularity' is /ˌpɑpjəˈlɛɹəti/.,gpt-3.5-turbo
portal,pˈɔːɹtəl,The General American English pronunciation of 'portal' is /ˈpɔɹtl̩/.,gpt-3.5-turbo
portugal,pˈɔːɹtʃəgəl,The General American English pronunciation of 'Portugal' is /ˈpɔɹtʃəɡəl/.,gpt-3.5-turbo
possess,pəzˈɛs,The General American English pronunciation of 'possess' is /pəˈzɛs/.,gpt-3.5-turbo
possessed,pəzˈɛst,The General American English pronunciation of 'possessed' is /pəˈzɛst/.,gpt-3.5-turbo
possesses,pəzˈɛsəz,The General American English pronunciation of 'possesses' is /pəˈzɛzɪz/.,gpt-3.5-turbo
postage,pˈoʊstədʒ,The General American English pronunciation of 'postage' is /ˈpoʊstɪdʒ/.,gpt-3.5-turbo
powell,pˈaʊəl,The General American English pronunciation of 'Powell' is /ˈpaʊəl/.,gpt-3.5-turbo
pray,pɹˈeɪ,The General American English pronunciation of 'pray' is /pɹeɪ/.,gpt-3.5-turbo
predict,pɹɪdˈɪkt,The General American English pronunciation of 'predict' is /prɪˈdɪkt/.,gpt-3.5-turbo
predicted,pɹɪdˈɪktɪd,The General American English pronunciation of 'predicted' is /prɪˈdɪktɪd/.,gpt-3.5-turbo
prediction,pɹidˈɪkʃən,The General American English pronunciation of 'prediction' is /prɪˈdɪkʃən/.,gpt-3.5-turbo
preference,pɹˈɛfɚəns,The General American English pronunciation of 'preference' is /ˈpɹɛfəɹəns/.,gpt-3.5-turbo
premium,pɹˈiːmiəm,The General American English pronunciation of 'premium' is /ˈpɹiːmiəm/.,gpt-3.5-turbo
preparation,pɹˌɛpɚˈeɪʃən,The General American English pronunciation of 'preparation' is /ˌpɹɛpəˈɹeɪʃən/.,gpt-3.5-turbo
prima,pɹˈiːmə,The General American English pronunciation of 'prima' is /ˈpɹaɪmə/.,gpt-3.5-turbo
princeton,pɹˈɪnstən,The General American English pronunciation of 'Princeton' is /ˈpɹɪns.tən/.,gpt-3.5-turbo
proficiency,pɹəfˈɪʃənsi,The General American English pronunciation of 'proficiency' is /prəˈfɪʃənsi/.,gpt-3.5-turbo
proliferation,pɹˌoʊlɪfɚˈeɪʃən,The General American English pronunciation of 'proliferation' is /prəˌlɪfəˈɹeɪʃən/.,gpt-3.5-turbo
promote,pɹəmˈoʊt,The General American English pronunciation of 'promote' is /pɹəˈmoʊt/.,gpt-3.5-turbo
promoting,pɹəmˈoʊtɪŋ,The General American English pronunciation of 'promoting' is /pɹəˈmoʊtɪŋ/.,gpt-3.5-turbo
promotional,pɹəmˈoʊʃənəl,The General American English pronunciation of 'promotional' is /pɹəˈmoʊʃənəl/.,gpt-3.5-turbo
pronounced,pɹənˈaʊnst,The General American English pronunciation of 'pronounced' is /pɹəˈnaʊnst/.,gpt-3.5-turbo
prototype,pɹˈoʊtətˌaɪp,The General American English pronunciation of 'prototype' is /ˈpɹoʊtəˌtaɪp/.,gpt-3.5-turbo
