grapheme,ground_truth_phoneme,predicted_phoneme,model
indignation,ˌɪndɪgnˈeɪʃən,The General American English pronunciation of 'indignation' is /ˌɪnˌdɪɡˈneɪʃən/.,gpt-3.5-turbo
indignity,ɪndˈɪgnəti,The General American English pronunciation of 'indignity' is /ɪnˈdɪɡnəti/.,gpt-3.5-turbo
indistinct,ɪndɪstˈɪŋkt,The General American English pronunciation of 'indistinct' is /ˌɪn.dɪˈstɪŋkt/.,gpt-3.5-turbo
indubitable,ɪndˈuːtəbəl,The General American English pronunciation of 'indubitable' is /ɪnˈduːbɪtəbəl/.,gpt-3.5-turbo
induct,ɪndˈʌkt,The General American English pronunciation of 'induct' is /ɪnˈdʌkt/.,gpt-3.5-turbo
indulgent,ɪndˈʌldʒənt,The General American English pronunciation of 'indulgent' is /ɪnˈdʌldʒənt/.,gpt-3.5-turbo
ineluctable,ɪnˈɛləktəbəl,The General American English pronunciation of 'ineluctable' is /ɪˈnɛlʌktəbəl/.,gpt-3.5-turbo
inestimable,ɪnˈɛstəməbəl,The General American English pronunciation of 'inestimable' is /ɪˈnɛstəməbəl/.,gpt-3.5-turbo
infancy,ˈɪnfənsi,The General American English pronunciation of 'infancy' is /ˈɪnfənsi/.,gpt-3.5-turbo
infanticide,ɪnfˈæntəsˌaɪd,The General American English pronunciation of 'infanticide' is /ɪnˈfæntɪˌsaɪd/.,gpt-3.5-turbo
infantry,ˈɪnfəntɹi,The General American English pronunciation of 'infantry' is /ˈɪnfəntɹi/.,gpt-3.5-turbo
infarcts,ɪnfˈɑːkts,The General American English pronunciation of 'infarcts' is /ˈɪnˌfɑɹkts/.,gpt-3.5-turbo
infidelity,ˌɪnfɪdˈɛlɪti,The General American English pronunciation of 'infidelity' is /ɪnˌfɪˈdɛləti/.,gpt-3.5-turbo
infix,ˈɪnfɪks,The General American English pronunciation of 'infix' is /ˈɪnfɪks/.,gpt-3.5-turbo
inflection,ɪnflˈɛkʃən,The General American English pronunciation of 'inflection' is /ɪnˈflɛkʃən/.,gpt-3.5-turbo
ingle,ˈɪŋgəl,The General American English pronunciation of 'ingle' is /ˈɪŋɡəl/.,gpt-3.5-turbo
ingrowth,ˈɪŋɹəvθ,The General American English pronunciation of 'ingrowth' is /ˈɪnɡɹoʊθ/.,gpt-3.5-turbo
inject,ɪndʒˈɛkt,The General American English pronunciation of 'inject' is /ɪnˈdʒɛkt/.,gpt-3.5-turbo
injective,ɪndʒˈɛktɪv,The General American English pronunciation of 'injective' is /ɪnˈdʒɛktɪv/.,gpt-3.5-turbo
injudicious,ɪndʒˌʌdˈɪʃəs,The General American English pronunciation of 'injudicious' is /ɪnˈdʒuːdɪʃəs/.,gpt-3.5-turbo
inquired,ɪnkwˈaɪɚd,The General American English pronunciation of 'inquired' is /ɪnˈkwaɪɹd/.,gpt-3.5-turbo
inquiring,ɪnkwˈaɪɚɪŋ,The General American English pronunciation of 'inquiring' is /ɪnˈkwaɪəɹɪŋ/.,gpt-3.5-turbo
insidious,ɪnsˈɪdiəs,The General American English pronunciation of 'insidious' is /ɪnˈsɪdiəs/.,gpt-3.5-turbo
insidiously,ɪnsˈɪdiəsli,The General American English pronunciation of 'insidiously' is /ɪnˈsɪdʒəsli/.,gpt-3.5-turbo
insinuation,ɪnsˌɪnjuˈeɪʃən,The General American English pronunciation of 'insinuation' is /ɪnˌsɪnjuˈeɪʃən/.,gpt-3.5-turbo
instantaneous,ˌɪnstəntˈæniəs,The General American English pronunciation of 'instantaneous' is /ˌɪnstənˈteɪniəs/.,gpt-3.5-turbo
instantiation,ɪnstˌænʃiˈeɪʃən,The General American English pronunciation of 'instantiation' is /ɪnˌstænʃiˈeɪʃən/.,gpt-3.5-turbo
instil,ˈɪnstəl,The General American English pronunciation of 'instil' is /ɪnˈstɪl/.,gpt-3.5-turbo
instruct,ɪnstɹˈʌkt,The General American English pronunciation of 'instruct' is /ɪnˈstrʌkt/.,gpt-3.5-turbo
insurgent,ɪnsˈɚdʒənt,The General American English pronunciation of 'insurgent' is /ɪnˈsɝdʒənt/.,gpt-3.5-turbo
integrant,ˈɪntəgɹˌænt,The General American English pronunciation of 'integrant' is /ˈɪntɪɡɹənt/.,gpt-3.5-turbo
intellectualize,ˌɪntɛkəlˈuːtisˌaɪz,The General American English pronunciation of 'intellectualize' is /ˌɪnˌtɛlˈɛktʃuəˌlaɪz/.,gpt-3.5-turbo
intelligible,ɪntˈɛlədʒəbəl,The General American English pronunciation of 'intelligible' is /ɪnˈtɛlɪdʒəbəl/.,gpt-3.5-turbo
interactor,ɪntˈɛɹəktɚ,The General American English pronunciation of 'interactor' is /ˈɪntəɹˌæktəɹ/.,gpt-3.5-turbo
interjection,ˌɪntɚdʒˈɛkʃən,The General American English pronunciation of 'interjection' is /ˌɪntərˈdʒɛkʃən/.,gpt-3.5-turbo
internee,ɪntɚnˈiː,The General American English pronunciation of 'internee' is /ˌɪnˈtɜɹˌni/.,gpt-3.5-turbo
interpolation,ˌɪntɚpoʊlˈeɪʃən,The General American English pronunciation of 'interpolation' is /ɪnˌtɝpəˈleɪʃən/.,gpt-3.5-turbo
intersect,ˌɪntɚsˈɛkt,The General American English pronunciation of 'intersect' is /ˌɪntərˈsɛkt/.,gpt-3.5-turbo
intestate,ˈɪntəstˌeɪt,The General American English pronunciation of 'intestate' is /ɪnˈtɛstət/.,gpt-3.5-turbo
intonation,ɪntənˈeɪʃən,The General American English pronunciation of 'intonation' is /ˌɪntəˈneɪʃən/.,gpt-3.5-turbo
introit,ˈɪntɹˌɔɪt,The General American English pronunciation of 'introit' is /ˈɪntɹɔɪt/.,gpt-3.5-turbo
introspective,ˌɪntɹəspˈɛktɪv,The General American English pronunciation of 'introspective' is /ˌɪntrəˈspɛktɪv/.,gpt-3.5-turbo
intussusception,ˌɪnjustˌusɪvˈeɪʃən,The General American English pronunciation of 'intussusception' is /ˌɪntəsəˈsɛpʃən/.,gpt-3.5-turbo
invariable,ɪnvˈɛɹiəbəl,The General American English pronunciation of 'invariable' is /ɪnˈvɛɹiəbl/.,gpt-3.5-turbo
invidious,ɪnvˈɪdiəs,The General American English pronunciation of 'invidious' is /ɪnˈvɪdiəs/.,gpt-3.5-turbo
invigilator,ɪnvˈaɪdʒətˌɔltɚ,The General American English pronunciation of 'invigilator' is /ɪnˈvɪdʒəˌleɪtɚ/.,gpt-3.5-turbo
ioannina,ˌaɪoʊnˈiːnə,The General American English pronunciation of 'ioannina' is /iˌoʊˈænɪnə/.,gpt-3.5-turbo
ionization,ˌaɪənəzˈeɪʃən,The General American English pronunciation of 'ionization' is /ˌaɪənɪˈzeɪʃən/.,gpt-3.5-turbo
ionize,ˈaɪənˌaɪz,The General American English pronunciation of 'ionize' is /ˈaɪəˌnaɪz/.,gpt-3.5-turbo
iota,aɪˈoʊtə,The General American English pronunciation of 'iota' is /aɪˈoʊtə/.,gpt-3.5-turbo
ipa,ˈiːpə,The General American English pronunciation of 'ipa' is /aɪpiˈeɪ/.,gpt-3.5-turbo
ipsilateral,ˌɪpsɪlˈeɪtɚəl,The General American English pronunciation of 'ipsilateral' is /ˌɪpˈsɪlətəɹəl/.,gpt-3.5-turbo
iridium,ɪɹˈɪdiəm,The General American English pronunciation of 'iridium' is /aɪˈɹɪdiəm/.,gpt-3.5-turbo
irrespective,ɪɹəspˈɛktɪv,The General American English pronunciation of 'irrespective' is /ˌɪɹɪˈspɛktɪv/.,gpt-3.5-turbo
isoleucine,ˌaɪsoʊlˈuːsiən,The General American English pronunciation of 'isoleucine' is /ˌaɪsəˈluːsiːn/.,gpt-3.5-turbo
issus,ˈɪsəs,The General American English pronunciation of 'issue' is /ˈɪʃuː/.,gpt-3.5-turbo
ivanhoe,ˈaɪvənhˌoʊ,The General American English pronunciation of 'Ivanhoe' is /ˈaɪvənˌhoʊ/.,gpt-3.5-turbo
izzie,ˈɪzi,The General American English pronunciation of 'izzie' is /ˈɪzi/.,gpt-3.5-turbo
jabber,dʒˈæbɚ,The General American English pronunciation of 'jabber' is /ˈdʒæbɚ/.,gpt-3.5-turbo
jackalope,dʒˈækəlˌoʊp,The General American English pronunciation of 'jackalope' is /ˈdʒækəˌloʊp/.,gpt-3.5-turbo
jaded,dʒˈeɪdəd,The General American English pronunciation of 'jaded' is /ˈdʒeɪdɪd/.,gpt-3.5-turbo
jai,dʒˈaɪ,The General American English pronunciation of 'jai' is /dʒaɪ/.,gpt-3.5-turbo
jailbait,dʒˈeɪlbˌeɪt,The General American English pronunciation of 'jailbait' is /ˈdʒeɪlˌbeɪt/.,gpt-3.5-turbo
jalousie,dʒˈæləsi,The General American English pronunciation of 'jalousie' is /ʒəˈluːzi/.,gpt-3.5-turbo
japonia,dʒəpˈɑːniə,The General American English pronunciation of 'japonia' is /dʒəˈpoʊniə/.,gpt-3.5-turbo
jarl,dʒˈɑːɹl,The General American English pronunciation of 'jarl' is /dʒɑɹl/.,gpt-3.5-turbo
jaundice,dʒˈɔːndəs,The General American English pronunciation of 'jaundice' is /ˈdʒɔndɪs/.,gpt-3.5-turbo
jaundiced,dʒˈɔːndɪst,The General American English pronunciation of 'jaundiced' is /ˈdʒɔndɪst/.,gpt-3.5-turbo
jeggings,dʒˈɛgɪŋz,The General American English pronunciation of 'jeggings' is /ˈdʒɛɡɪŋz/.,gpt-3.5-turbo
jepson,dʒˈɛpsən,The General American English pronunciation of 'jepson' is /ˈdʒɛpsən/.,gpt-3.5-turbo
jest,dʒˈɛst,The General American English pronunciation of 'jest' is /dʒɛst/.,gpt-3.5-turbo
jesting,dʒˈɛstɪŋ,The General American English pronunciation of 'jesting' is /ˈdʒɛstɪŋ/.,gpt-3.5-turbo
jests,dʒˈɛsts,The General American English pronunciation of 'jests' is /dʒɛsts/.,gpt-3.5-turbo
jesuit,dʒˈɛʒuɪt,The General American English pronunciation of 'jesuit' is /ˈʤɛzjuɪt/.,gpt-3.5-turbo
jetty,dʒˈɛti,The General American English pronunciation of 'jetty' is /ˈdʒɛti/.,gpt-3.5-turbo
jingle,dʒˈɪŋgəl,The General American English pronunciation of 'jingle' is /ˈdʒɪŋɡəl/.,gpt-3.5-turbo
jinks,dʒˈɪŋks,The General American English pronunciation of 'jinks' is /dʒɪŋks/.,gpt-3.5-turbo
jubilant,dʒˈuːbələnt,The General American English pronunciation of 'jubilant' is /ˈdʒuːbɪlənt/.,gpt-3.5-turbo
juco,jˈuːkoʊ,The General American English pronunciation of 'juco' is /ˈdʒuˌkoʊ/.,gpt-3.5-turbo
judicature,dʒˈuːdəkˌɑtʃɚ,The General American English pronunciation of 'judicature' is /ˈdʒuːdɪkətʃɚ/.,gpt-3.5-turbo
judo,dʒˈuːdˌoʊ,The General American English pronunciation of 'judo' is /ˈdʒuːdoʊ/.,gpt-3.5-turbo
junes,dʒˈuːnz,The General American English pronunciation of 'junes' is /dʒunz/.,gpt-3.5-turbo
kaiapoi,kiˈɑːpoʊ,The General American English pronunciation of 'kaiapoi' is /kaɪˈəpoɪ/.,gpt-3.5-turbo
kaifeng,kˈaɪfəŋ,The General American English pronunciation of 'Kaifeng' is /ˈkaɪˌfɛŋ/.,gpt-3.5-turbo
kampung,kˈæmpˌʌŋ,The General American English pronunciation of 'kampung' would be /ˈkæmpʊŋ/.,gpt-3.5-turbo
kana,kˈænə,The General American English pronunciation of 'kana' is /ˈkɑnə/.,gpt-3.5-turbo
karaite,kɚˈeɪt,The General American English pronunciation of 'karaite' is /ˈkɛɹaɪt/.,gpt-3.5-turbo
kashan,kˈæʃən,The General American English pronunciation of 'kashan' is /kəˈʃæn/.,gpt-3.5-turbo
keegan,kˈiːgən,The General American English pronunciation of 'keegan' is /ˈkiːɡən/.,gpt-3.5-turbo
keema,kˈiːmə,The General American English pronunciation of 'keema' is /ˈkiːmə/.,gpt-3.5-turbo
kell,kˈɛl,The General American English pronunciation of 'kell' is /kɛl/.,gpt-3.5-turbo
kendama,kɛndˈɑːmə,The General American English pronunciation of 'kendama' is /ˌkɛnˈdɑmə/.,gpt-3.5-turbo
keratomileusis,kˌɛɹətəmˈɪləsiˌoʊz,The General American English pronunciation of 'keratomileusis' is /ˌkɛrətoʊmɪˈluːsɪs/.,gpt-3.5-turbo
kerching,kˈɚtʃɪŋ,The General American English pronunciation of 'kerching' is /ˈkɜɹtʃɪŋ/.,gpt-3.5-turbo
kerikeri,kˌɛɹɪkˈɪɹki,The General American English pronunciation of 'kerikeri' is /ˌkɛɹɪˈkɛɹi/.,gpt-3.5-turbo
kestrel,kˈɛstɹəl,The General American English pronunciation of 'kestrel' is /ˈkɛs.tɹəl/.,gpt-3.5-turbo
kevorkian,kəvˈɔːɹkiən,The General American English pronunciation of 'kevorkian' is /kəˈvɔɹkiən/.,gpt-3.5-turbo
khabarovsk,kˌæbɚˈɑːfsk,The General American English pronunciation of 'Khabarovsk' is /kəˈbɛɹɑvsk/.,gpt-3.5-turbo
kiddo,kˈɪdoʊ,The General American English pronunciation of 'kiddo' is /ˈkɪdoʊ/.,gpt-3.5-turbo
kidner,kˈɪdnɚ,The General American English pronunciation of 'kidner' is /ˈkɪdnɚ/.,gpt-3.5-turbo
kie,kˈiː,The General American English pronunciation of 'kie' is /kaɪ/.,gpt-3.5-turbo
killam,kˈɪləm,The General American English pronunciation of 'killam' is /ˈkɪləm/.,gpt-3.5-turbo
kindy,kˈaɪndi,The General American English pronunciation of 'kindy' is /ˈkaɪndi/.,gpt-3.5-turbo
kine,kˈaɪn,The General American English pronunciation of 'kine' is /kaɪn/.,gpt-3.5-turbo
kinesiology,kˌɪnɪsˌiˈɑːlədʒi,The General American English pronunciation of 'kinesiology' is /ˌkaɪniˈsɑlədʒi/.,gpt-3.5-turbo
kininogen,kˈɪnɪndʒˌoʊn,The General American English pronunciation of 'kininogen' is /kɪˈnɪnədʒən/.,gpt-3.5-turbo
kinsey,kˈɪnzi,The General American English pronunciation of 'kinsey' is /ˈkɪnzi/.,gpt-3.5-turbo
kirkcaldy,kˈɚkəldˌeɪ,The General American English pronunciation of 'kirkcaldy' is /kərkˈkɔldi/.,gpt-3.5-turbo
kish,kˈɪʃ,The General American English pronunciation of 'kish' is /kɪʃ/.,gpt-3.5-turbo
kitbag,kˈɪtbˌæg,The General American English pronunciation of 'kitbag' is /ˈkɪtbæɡ/.,gpt-3.5-turbo
klutzy,klˈʌtsi,The General American English pronunciation of 'klutzy' is /ˈklʌtsi/.,gpt-3.5-turbo
knap,nˈæp,The General American English pronunciation of 'knap' is /næp/.,gpt-3.5-turbo
kneel,nˈiːl,The General American English pronunciation of 'kneel' is /niːl/.,gpt-3.5-turbo
kneeled,nˈiːld,The General American English pronunciation of 'kneeled' is /niːld/.,gpt-3.5-turbo
kneeling,nˈiːlɪŋ,The General American English pronunciation of 'kneeling' is /ˈniːlɪŋ/.,gpt-3.5-turbo
kneels,nˈiːlz,The General American English pronunciation of 'kneels' is /niːlz/.,gpt-3.5-turbo
knelt,nˈɛlt,The General American English pronunciation of 'knelt' is /nɛlt/.,gpt-3.5-turbo
knoll,nˈoʊl,The General American English pronunciation of 'knoll' is /noʊl/.,gpt-3.5-turbo
kohlrabi,kɔlɹˈɑːbi,The General American English pronunciation of 'kohlrabi' is /ˈkoʊlˌɹɑbi/.,gpt-3.5-turbo
kontor,kˈɑːntɚ,The General American English pronunciation of 'kontor' is /ˈkɑntɔɹ/.,gpt-3.5-turbo
kooks,kˈuːks,The General American English pronunciation of 'kooks' is /kʊks/.,gpt-3.5-turbo
kore,kˈɔːɹ,The General American English pronunciation of 'kore' is /kɔɹ/.,gpt-3.5-turbo
krai,kɹˈeɪ,The General American English pronunciation of 'krai' is /kɹaɪ/.,gpt-3.5-turbo
kudzu,kˈʌdzu,The General American English pronunciation of 'kudzu' is /ˈkʊdzu/.,gpt-3.5-turbo
kuiper,kˈuːpɚ,The General American English pronunciation of 'kuiper' is /ˈkaɪpɚ/.,gpt-3.5-turbo
kurd,kˈɚd,The General American English pronunciation of 'kurd' is /kɝd/.,gpt-3.5-turbo
kwajalein,kwˈeɪdʒəlˌin,The General American English pronunciation of 'kwajalein' is /ˈkwɑdʒəˌleɪn/.,gpt-3.5-turbo
labellum,ləbˈɛləm,The General American English pronunciation of 'labellum' is /ləˈbɛləm/.,gpt-3.5-turbo
labeouf,lˈeɪbəf,The General American English pronunciation of 'labeouf' is /ləˈbʌf/.,gpt-3.5-turbo
ladino,lədˈiːnoʊ,The General American English pronunciation of 'ladino' is /ləˈdino/.,gpt-3.5-turbo
ladybird,lˈeɪdibˌɚd,The General American English pronunciation of 'ladybird' is /ˈleɪdiˌbɝd/.,gpt-3.5-turbo
ladyboy,lˈeɪdibˌɔɪ,The General American English pronunciation of 'ladyboy' is /ˈleɪdiˌbɔɪ/.,gpt-3.5-turbo
laird,lˈɛɹd,The General American English pronunciation of 'laird' is /lɛɹd/.,gpt-3.5-turbo
laker,lˈeɪkɚ,The General American English pronunciation of 'laker' is /ˈleɪkɚ/.,gpt-3.5-turbo
lakh,lˈæk,The General American English pronunciation of 'lakh' is /lɑk/.,gpt-3.5-turbo
lamely,lˈeɪmli,The General American English pronunciation of 'lamely' is /ˈleɪmli/.,gpt-3.5-turbo
lamotrigine,ləmˈɑːɹtɪgaɪn,The General American English pronunciation of 'lamotrigine' is /ləˈmoʊtɹɪˌdʒin/.,gpt-3.5-turbo
landlubber,lˈændləbɚ,The General American English pronunciation of 'landlubber' is /ˈlændˌlʌbəɹ/.,gpt-3.5-turbo
landscaper,lˈændskˌeɪpɚ,The General American English pronunciation of 'landscaper' is /ˈlændˌskeɪpɚ/.,gpt-3.5-turbo
lanzarote,lˈænzɚtˌeɪt,The General American English pronunciation of 'Lanzarote' is /lænˈzæɹoʊti/.,gpt-3.5-turbo
laphroaig,lˌæfɹoʊˈeɪg,The General American English pronunciation of 'laphroaig' is /ləˈfɹɔɪɡ/.,gpt-3.5-turbo
lascivious,ləsˈɪviəs,The General American English pronunciation of 'lascivious' is /ləˈsɪviəs/.,gpt-3.5-turbo
lath,lˈæθ,The General American English pronunciation of 'lath' is /læθ/.,gpt-3.5-turbo
lathe,lˈeɪð,The General American English pronunciation of 'lathe' is /leɪð/.,gpt-3.5-turbo
laths,lˈæθs,The General American English pronunciation of 'laths' is /læðz/.,gpt-3.5-turbo
laurentian,lɔɹˈɛnʃən,The General American English pronunciation of 'laurentian' is /lɔːˈɹɛnʃən/.,gpt-3.5-turbo
leal,lˈiːl,The General American English pronunciation of 'leal' is /liːl/.,gpt-3.5-turbo
lecherous,lˈɛtʃɚəs,The General American English pronunciation of 'lecherous' is /ˈlɛtʃərəs/.,gpt-3.5-turbo
lecky,lˈɛki,The General American English pronunciation of 'lecky' is /ˈlɛki/.,gpt-3.5-turbo
legwork,lˈɛgwˌɚk,The General American English pronunciation of 'legwork' is /ˈlɛɡwɝk/.,gpt-3.5-turbo
leis,lˈeɪz,The General American English pronunciation of 'leis' is /leɪz/.,gpt-3.5-turbo
leningrad,lˈɛnəngɹˌæd,The General American English pronunciation of 'Leningrad' is /ˈlɛnɪŋɡɹæd/.,gpt-3.5-turbo
leptin,lˈɛptɪn,The General American English pronunciation of 'leptin' is /ˈlɛptɪn/.,gpt-3.5-turbo
lethargic,ləθˈɑːɹdʒɪk,The General American English pronunciation of 'lethargic' is /ləˈθɑɹdʒɪk/.,gpt-3.5-turbo
leu,lˈuː,The General American English pronunciation of 'leu' is /luː/.,gpt-3.5-turbo
lexical,lˈɛksɪkəl,The General American English pronunciation of 'lexical' is /ˈlɛksɪkəl/.,gpt-3.5-turbo
libre,lˈaɪbɹə,The General American English pronunciation of 'libre' is /ˈliːbɹeɪ/.,gpt-3.5-turbo
licker,lˈɪkɚ,The General American English pronunciation of 'licker' is /ˈlɪkɚ/.,gpt-3.5-turbo
liger,lˈaɪgɚ,The General American English pronunciation of 'liger' is /ˈlaɪɡɚ/.,gpt-3.5-turbo
likings,lˈaɪkɪŋz,The General American English pronunciation of 'likings' is /ˈlaɪkɪŋz/.,gpt-3.5-turbo
lilian,lˈɪliən,The General American English pronunciation of 'lilian' is /ˈlɪliən/.,gpt-3.5-turbo
lilo,lˈiːloʊ,The General American English pronunciation of 'lilo' is /ˈliːloʊ/.,gpt-3.5-turbo
limbo,lˈɪmboʊ,The General American English pronunciation of 'limbo' is /ˈlɪmboʊ/.,gpt-3.5-turbo
limpid,lˈɪmpəd,The General American English pronunciation of 'limpid' is /ˈlɪmpɪd/.,gpt-3.5-turbo
lind,lˈɪnd,The General American English pronunciation of 'lind' is /lɪnd/.,gpt-3.5-turbo
lingua,lˈɪŋgwə,The General American English pronunciation of 'lingua' is /ˈlɪŋɡwə/.,gpt-3.5-turbo
linker,lˈɪŋkɚ,The General American English pronunciation of 'linker' is /ˈlɪŋkɚ/.,gpt-3.5-turbo
linus,lˈaɪnəs,The General American English pronunciation of 'linus' is /ˈlaɪnəs/.,gpt-3.5-turbo
liszt,lˈɪst,The General American English pronunciation of 'liszt' is /lɪst/.,gpt-3.5-turbo
lithe,lˈaɪð,The General American English pronunciation of 'lithe' is /laɪð/.,gpt-3.5-turbo
lithgow,lˈɪθgaʊ,The General American English pronunciation of 'lithgow' is /ˈlɪθɡoʊ/.,gpt-3.5-turbo
littell,lˈɪtəl,The General American English pronunciation of 'littell' is /ˈlɪtəl/.,gpt-3.5-turbo
lobotomy,lˈoʊbˌoʊtˌoʊmi,The General American English pronunciation of 'lobotomy' is /ləˈbɑtəmi/.,gpt-3.5-turbo
lode,lˈoʊd,The General American English pronunciation of 'lode' is /loʊd/.,gpt-3.5-turbo
lodged,lˈɑːdʒd,The General American English pronunciation of 'lodged' is /lɑdʒd/.,gpt-3.5-turbo
loggerhead,lˈɑːgɚhˌɛd,The General American English pronunciation of 'loggerhead' is /ˈlɔɡɚˌhɛd/.,gpt-3.5-turbo
lombardy,lˈɑːmbɚdˌeɪ,The General American English pronunciation of 'lombardy' is /ˈlɑmˌbɑɹdi/.,gpt-3.5-turbo
longan,lˈɑːŋgən,The General American English pronunciation of 'longan' is /ˈlɔŋən/.,gpt-3.5-turbo
lookit,lˈʊkɪt,The General American English pronunciation of 'lookit' is /ˈlʊkɪt/.,gpt-3.5-turbo
loony,lˈuːni,The General American English pronunciation of 'loony' is /ˈluni/.,gpt-3.5-turbo
loosely,lˈuːsli,The General American English pronunciation of 'loosely' is /ˈlusli/.,gpt-3.5-turbo
loris,lˈɔːɹɪs,The General American English pronunciation of 'loris' is /ˈlɔɹɪs/.,gpt-3.5-turbo
lovage,lˈʌvədʒ,The General American English pronunciation of 'lovage' is /ˈlʌvɪdʒ/.,gpt-3.5-turbo
lowly,lˈoʊli,The General American English pronunciation of 'lowly' is /ˈloʊli/.,gpt-3.5-turbo
lucinda,lusˈɪndə,The General American English pronunciation of 'lucinda' is /luˈsɪndə/.,gpt-3.5-turbo
lucre,lˈuːkɹə,The General American English pronunciation of 'lucre' is /ˈlukɚ/.,gpt-3.5-turbo
lug,lˈʌg,The General American English pronunciation of 'lug' is /lʌɡ/.,gpt-3.5-turbo
luma,lˈuːmə,The General American English pronunciation of 'luma' is /ˈlumə/.,gpt-3.5-turbo
luminaire,lˈuːmənˌɛɹ,The General American English pronunciation of 'luminaire' is /ˈluːmɪˌnɛər/.,gpt-3.5-turbo
lumpen,lˈʌmpən,The General American English pronunciation of 'lumpen' is /ˈlʌmpən/.,gpt-3.5-turbo
lunchtime,lˈʌntʃtˌaɪm,The General American English pronunciation of 'lunchtime' is /ˈlʌntʃˌtaɪm/.,gpt-3.5-turbo
lusophone,lusoʊfˈoʊni,The General American English pronunciation of 'lusophone' is /ˈluːsəˌfoʊn/.,gpt-3.5-turbo
lusty,lˈʌsti,The General American English pronunciation of 'lusty' is /ˈlʌsti/.,gpt-3.5-turbo
lynching,lˈɪntʃɪŋ,The General American English pronunciation of 'lynching' is /ˈlɪntʃɪŋ/.,gpt-3.5-turbo
lysyl,lˈɪsəl,The General American English pronunciation of 'lysyl' is /ˈlaɪsəl/.,gpt-3.5-turbo
lzw,zlˈuː,"I'm sorry, but ""lzw"" is not a valid English word, so it cannot be transcribed into General American English phonemes. If you have another word or phrase you'd like me to transcribe, please feel free to provide it.",gpt-3.5-turbo
maasai,mɑsˈɑːi,The General American English pronunciation of 'Maasai' is /mɑˈsaɪ/.,gpt-3.5-turbo
macnair,məknˈɛɹ,The General American English pronunciation of 'Macnair' is /məkˈnɛɹ/.,gpt-3.5-turbo
maddox,mˈædəks,The General American English pronunciation of 'maddox' is /ˈmædɑks/.,gpt-3.5-turbo
madge,mˈædʒ,The General American English pronunciation of 'madge' is /mædʒ/.,gpt-3.5-turbo
magma,mˈægmə,The General American English pronunciation of 'magma' is /ˈmæɡmə/.,gpt-3.5-turbo
mainz,mˈeɪnz,The General American English pronunciation of 'mainz' is /meɪnz/.,gpt-3.5-turbo
majorette,mədʒˈɔːɹət,The General American English pronunciation of 'majorette' is /ˌmeɪdʒəˈɹɛt/.,gpt-3.5-turbo
maladroit,mˌælədɹˈɔɪt,The General American English pronunciation of 'maladroit' is /ˌmæləˈdɹɔɪt/.,gpt-3.5-turbo
malaya,məlˈaɪə,The General American English pronunciation of 'malaya' is /məˈlaɪə/.,gpt-3.5-turbo
malefactor,mˈæləfˌæktɚ,The General American English pronunciation of 'malefactor' is /ˈmæləˌfæktəɹ/.,gpt-3.5-turbo
maliseet,mˈælɪsət,The General American English pronunciation of 'maliseet' is /ˌmælɪˈsit/.,gpt-3.5-turbo
mallee,mˈæli,The General American English pronunciation of 'mallee' is /ˈmæli/.,gpt-3.5-turbo
manasseh,mənˈɑːsɛ,The General American English pronunciation of 'manasseh' is /məˈnæsə/.,gpt-3.5-turbo
mancunian,mənkjˈuːniən,The General American English pronunciation of 'mancunian' is /mæŋˈkjuːniən/.,gpt-3.5-turbo
mando,mˈændoʊ,The General American English pronunciation of 'mando' is /ˈmændoʊ/.,gpt-3.5-turbo
maniacal,mənˈaɪəkəl,The General American English pronunciation of 'maniacal' is /məˈnaɪəkəl/.,gpt-3.5-turbo
maoism,mˈuːəzɪm,The General American English pronunciation of 'maoism' is /ˈmaʊˌɪzəm/.,gpt-3.5-turbo
marge,mˈɑːɹdʒ,The General American English pronunciation of 'marge' is /mɑɹdʒ/.,gpt-3.5-turbo
margot,mˈɑːɹgoʊ,The General American English pronunciation of 'margot' is /ˈmɑɹɡət/.,gpt-3.5-turbo
marxist,mˈɑːɹksəst,The General American English pronunciation of 'marxist' is /ˈmɑɹksɪst/.,gpt-3.5-turbo
maryhill,mˈɛɹihˌɪl,The General American English pronunciation of 'maryhill' is /ˈmɛrihɪl/.,gpt-3.5-turbo
mashup,mˈæʃup,The General American English pronunciation of 'mashup' is /ˈmæʃʌp/.,gpt-3.5-turbo
matilda,mətˈɪldə,The General American English pronunciation of 'Matilda' is /məˈtɪldə/.,gpt-3.5-turbo
matrices,mˈeɪtɹɪsɪz,The General American English pronunciation of 'matrices' is /ˈmeɪtrɪsiz/.,gpt-3.5-turbo
matrimony,mˈætɹəmˌoʊni,The General American English pronunciation of 'matrimony' is /ˈmætɹɪˌmoʊni/.,gpt-3.5-turbo
matsu,mˈætsu,The General American English pronunciation of 'matsu' is /ˈmɑtsu/.,gpt-3.5-turbo
maven,mˈeɪvən,The General American English pronunciation of 'maven' is /ˈmeɪvən/.,gpt-3.5-turbo
mbabane,bˈæbənˌeɪ,The General American English pronunciation of 'mbabane' is /ˌmˈbɑbəneɪ/.,gpt-3.5-turbo
mealworm,mˈiːlwˌɚm,The General American English pronunciation of 'mealworm' is /ˈmilwɜɹm/.,gpt-3.5-turbo
mealy,mˈiːli,The General American English pronunciation of 'mealy' is /ˈmiːli/.,gpt-3.5-turbo
medial,mˈiːdiəl,The General American English pronunciation of 'medial' is /ˈmidiəl/.,gpt-3.5-turbo
